sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_252231,,秦嘉,徐淑,5 后代 评价 : 说 到 徐淑 的 诗歌 成就 ， 还是 要 联系 着 她 老公 秦嘉 一起 说 的 。,后代 评价  说 人物二 诗歌 成就  联系 老公 人物一 一起 说,1
TRAIN_SENT_ID_264972,,刘星,刘梅,夏东海 转而 劝 刘梅 对 刘星 要 慢慢来 ， 要 说服 不能 压服 。,夏东海 转而 劝 人物二 人物一 慢慢来  说服 不能 压服,-1
TRAIN_SENT_ID_273514,,殷素素,张翠山,对此 懵然 不知 的 武当 五侠 张翠山 与 殷素素 婚后 十年 方知 此事 ， 愧怒 之余 ， 自刎 于 群雄 面前 。,对此 懵然 不知 武当 五侠 人物二 人物一 婚后 十年 方知 此事  愧怒 之余  自刎 群雄 面前,1
TRAIN_SENT_ID_264606,,纪晓芙,杨不悔,但是 ， 自古 男女授受不亲 ， 纪晓芙 如此 珍重 的 把 杨不悔 付托 给 张无忌 ， 是否 也 有 托付 其 终身 的 想法 在 其中 ， 不得而知 。,自古 男女授受不亲  人物一 珍重 人物二 付托 张无忌  是否 托付 终身 想法  不得而知,-1
TRAIN_SENT_ID_261548,,关兴,关羽,关羽 = 简雍 + 关索 + 关兴 ( 2 ),人物二  简雍  关索  人物一,-1
TRAIN_SENT_ID_275981,,况天佑,况天涯,因为 马小玲 阻止 况天佑 去 参加 人神 之战 ， 导致 地球 毁灭 ， 人类 灭绝 ， 况天涯 一直 恨 马小玲 。,马小玲 阻止 人物一 参加 人神 之战  导致 地球 毁灭  人类 灭绝  人物二 一直 恨 马小玲,-1
TRAIN_SENT_ID_270502,,关平,关羽,后来 于临 沮 小路 生擒 关羽 、 关平 。,后来 于临 沮 小路 生擒 人物二  人物一,-1
TRAIN_SENT_ID_266482,,严世蕃,严嵩,近来 ， 严嵩 罢相 ， 严世蕃 被 处以 极刑 ， 勉强 可以 令人满意 ， 一时 人称 天下 清明 。,近来  人物二 罢相  人物一 处以 极刑  勉强 令人满意  一时 人称 天下 清明,-1
TRAIN_SENT_ID_266322,,汤余铭,汤唯,」 一直 钦羡 汤唯 的 大气 淡然 到底 从何而来 ， 这 一刻 记者 在 汤余铭 淡泊 、 从容 的 人生哲学 中 恍然 找到 了 答案 。,一直 钦羡 人物二 大气 淡然 到底 从何而来  一刻 记者 人物一 淡泊  从容 人生哲学 中 恍然 找到 答案,-1
TRAIN_SENT_ID_281905,,穆亮,穆崇,穆亮 是 穆崇 的 曾孙 。,人物一 人物二 曾孙,-1
TRAIN_SENT_ID_260822,,何超琼,许晋亨,再 问 他 许晋亨 与 李嘉欣 结婚 ， 何超琼 心情 如何 ？,问 人物二 李嘉欣 结婚  人物一 心情,1
TRAIN_SENT_ID_263236,,胡亥,秦始皇,少子 胡亥 想 去 巡游 ， 要求 跟 随着 ， 秦始皇 答应 了 他 。,少子 人物一 想 巡游  要求  人物二 答应,-1
TRAIN_SENT_ID_255367,,蓝齐儿,容妃,见 蓝齐儿 问起 母妃 ， 康熙 令 容妃 装扮 好 前来 相会 。,见 人物一 问起 母妃  康熙 令 人物二 装扮 前来 相会,-1
