rule_id,rule,pattern,frequence,original_label
614,人物/生平/人物二/人物一,.*人物.*生平.*人物二.*人物一.*,12,1
615,人物一/人物二/唱歌/没有,.*人物一.*人物二.*唱歌.*没有.*,12,-1
616,人物一/人物二/唱歌/没有/人物二,.*人物一.*人物二.*唱歌.*没有.*人物二.*,12,-1
617,人物一/人物二/唱歌/没有/人物二/告辞,.*人物一.*人物二.*唱歌.*没有.*人物二.*告辞.*,12,-1
618,人物一/人物二/唱歌/没有/告辞,.*人物一.*人物二.*唱歌.*没有.*告辞.*,12,-1
619,人物一/人物二/学习/唱歌/没有,.*人物一.*人物二.*学习.*唱歌.*没有.*,12,-1
620,人物一/人物二/学习/唱歌/没有/人物二,.*人物一.*人物二.*学习.*唱歌.*没有.*人物二.*,12,-1
621,人物一/人物二/学习/唱歌/没有/告辞,.*人物一.*人物二.*学习.*唱歌.*没有.*告辞.*,12,-1
622,人物一/人物二/学习/没有,.*人物一.*人物二.*学习.*没有.*,12,-1
623,人物一/人物二/学习/没有/人物二,.*人物一.*人物二.*学习.*没有.*人物二.*,12,-1
624,人物一/人物二/学习/没有/人物二/告辞,.*人物一.*人物二.*学习.*没有.*人物二.*告辞.*,12,-1
625,人物一/人物二/学习/没有/告辞,.*人物一.*人物二.*学习.*没有.*告辞.*,12,-1
626,人物一/人物二/已经,.*人物一.*人物二.*已经.*,12,-1
627,人物一/人物二/弟,.*人物一.*人物二.*弟.*,12,-1
628,人物一/人物二/没有/人物二/告辞,.*人物一.*人物二.*没有.*人物二.*告辞.*,12,-1
629,人物一/人物二/没有/告辞,.*人物一.*人物二.*没有.*告辞.*,12,-1
630,人物一/介绍/人物二,.*人物一.*介绍.*人物二.*,12,1
631,人物一/何仙姑/人物二/曹国舅,.*人物一.*何仙姑.*人物二.*曹国舅.*,12,-1
632,人物一/唱歌/没有/人物二,.*人物一.*唱歌.*没有.*人物二.*,12,-1
633,人物一/唱歌/没有/人物二/告辞,.*人物一.*唱歌.*没有.*人物二.*告辞.*,12,-1
634,人物一/子路/鲁国/人物二,.*人物一.*子路.*鲁国.*人物二.*,12,-1
635,人物一/字/子路/鲁国/人物二,.*人物一.*字.*子路.*鲁国.*人物二.*,12,-1
636,人物一/字/鲁国/人物二,.*人物一.*字.*鲁国.*人物二.*,12,-1
637,人物一/学习/唱歌/没有/人物二,.*人物一.*学习.*唱歌.*没有.*人物二.*,12,-1
638,人物一/学习/唱歌/没有/人物二/告辞,.*人物一.*学习.*唱歌.*没有.*人物二.*告辞.*,12,-1
639,人物一/学习/没有/人物二,.*人物一.*学习.*没有.*人物二.*,12,-1
640,人物一/学习/没有/人物二/告辞,.*人物一.*学习.*没有.*人物二.*告辞.*,12,-1
641,人物一/岁/人物二,.*人物一.*岁.*人物二.*,12,-1
642,人物一/年/人物一/人物二,.*人物一.*年.*人物一.*人物二.*,12,0
643,人物一/年/人物二/为师,.*人物一.*年.*人物二.*为师.*,12,-1
644,人物一/年/年/人物二,.*人物一.*年.*年.*人物二.*,12,-1
645,人物一/年/拜/人物二/为师,.*人物一.*年.*拜.*人物二.*为师.*,12,-1
646,人物一/李斯/人物二,.*人物一.*李斯.*人物二.*,12,-1
647,人物一/没有/人物二/告辞,.*人物一.*没有.*人物二.*告辞.*,12,-1
648,人物一/讴/人物二,.*人物一.*讴.*人物二.*,12,-1
649,人物二/人物一/一同,.*人物二.*人物一.*一同.*,12,1
650,人物二/人物一/为徒,.*人物二.*人物一.*为徒.*,12,0
651,人物二/人物一/人物,.*人物二.*人物一.*人物.*,12,1
652,人物二/人物一/作品,.*人物二.*人物一.*作品.*,12,1
653,人物二/人物一/合称,.*人物二.*人物一.*合称.*,12,1
654,人物二/人物一/哥哥,.*人物二.*人物一.*哥哥.*,12,1
655,人物二/人物一/师父,.*人物二.*人物一.*师父.*,12,-1
656,人物二/人物一/日本,.*人物二.*人物一.*日本.*,12,-1
657,人物二/人物一/演员,.*人物二.*人物一.*演员.*,12,1
658,人物二/人物一/童话,.*人物二.*人物一.*童话.*,12,1
659,人物二/人物一/舒克,.*人物二.*人物一.*舒克.*,12,1
660,人物二/人物一/舒克/贝塔,.*人物二.*人物一.*舒克.*贝塔.*,12,1
661,人物二/人物一/贝塔,.*人物二.*人物一.*贝塔.*,12,1
662,人物二/人物一/贰,.*人物二.*人物一.*贰.*,12,-1
663,人物二/介绍/人物一,.*人物二.*介绍.*人物一.*,12,1
664,人物二/孟子/人物一,.*人物二.*孟子.*人物一.*,12,-1
665,人物二/岁/人物一,.*人物二.*岁.*人物一.*,12,1
666,人物二/月/人物一,.*人物二.*月.*人物一.*,12,1
667,人物二/王和/人物一,.*人物二.*王和.*人物一.*,12,1
668,人物二/题/人物一,.*人物二.*题.*人物一.*,12,-1
669,八仙/人物一/人物二/蓝采和,.*八仙.*人物一.*人物二.*蓝采和.*,12,-1
670,八仙/汉/张果老/蓝采和/人物一/人物二,.*八仙.*汉.*张果老.*蓝采和.*人物一.*人物二.*,12,-1
671,八仙/钟离/张果老/蓝采和/人物一/人物二,.*八仙.*钟离.*张果老.*蓝采和.*人物一.*人物二.*,12,-1
672,历史/人物一/人物二,.*历史.*人物一.*人物二.*,12,1
673,合作/人物二/人物一,.*合作.*人物二.*人物一.*,12,-1
674,姐姐/人物二/人物一,.*姐姐.*人物二.*人物一.*,12,1
675,子路/人物二/人物一,.*子路.*人物二.*人物一.*,12,-1
681,明/二取/人物一/人物二,.*明.*二取.*人物一.*人物二.*,12,-1
682,明/二取/人物一/李逵/人物二,.*明.*二取.*人物一.*李逵.*人物二.*,12,-1
683,明/二取/人物一/李逵/独劈/人物二,.*明.*二取.*人物一.*李逵.*独劈.*人物二.*,12,-1
684,明/二取/人物一/独劈/人物二,.*明.*二取.*人物一.*独劈.*人物二.*,12,-1
744,水浒/二取/人物一/人物二,.*水浒.*二取.*人物一.*人物二.*,12,-1
745,水浒/二取/人物一/李逵/人物二,.*水浒.*二取.*人物一.*李逵.*人物二.*,12,-1
746,水浒/二取/人物一/李逵/独劈/人物二,.*水浒.*二取.*人物一.*李逵.*独劈.*人物二.*,12,-1
747,水浒/二取/人物一/独劈/人物二,.*水浒.*二取.*人物一.*独劈.*人物二.*,12,-1
748,水浒/人物一/李逵/人物二,.*水浒.*人物一.*李逵.*人物二.*,12,-1
749,水浒/人物一/李逵/独劈/人物二,.*水浒.*人物一.*李逵.*独劈.*人物二.*,12,-1
750,水浒/人物一/独劈/人物二,.*水浒.*人物一.*独劈.*人物二.*,12,-1
751,水浒/戴宗/二取/人物一/人物二,.*水浒.*戴宗.*二取.*人物一.*人物二.*,12,-1
752,水浒/戴宗/二取/人物一/李逵/人物二,.*水浒.*戴宗.*二取.*人物一.*李逵.*人物二.*,12,-1
753,水浒/戴宗/二取/人物一/独劈/人物二,.*水浒.*戴宗.*二取.*人物一.*独劈.*人物二.*,12,-1
754,水浒/戴宗/人物一/李逵/人物二,.*水浒.*戴宗.*人物一.*李逵.*人物二.*,12,-1
755,水浒/戴宗/人物一/李逵/独劈/人物二,.*水浒.*戴宗.*人物一.*李逵.*独劈.*人物二.*,12,-1
756,水浒/戴宗/人物一/独劈/人物二,.*水浒.*戴宗.*人物一.*独劈.*人物二.*,12,-1
757,水浒/第五十三回/二取/人物一/人物二,.*水浒.*第五十三回.*二取.*人物一.*人物二.*,12,-1
758,水浒/第五十三回/二取/人物一/李逵/人物二,.*水浒.*第五十三回.*二取.*人物一.*李逵.*人物二.*,12,-1
759,水浒/第五十三回/二取/人物一/独劈/人物二,.*水浒.*第五十三回.*二取.*人物一.*独劈.*人物二.*,12,-1
760,水浒/第五十三回/人物一/人物二,.*水浒.*第五十三回.*人物一.*人物二.*,12,-1
761,水浒/第五十三回/人物一/李逵/人物二,.*水浒.*第五十三回.*人物一.*李逵.*人物二.*,12,-1
762,水浒/第五十三回/人物一/李逵/独劈/人物二,.*水浒.*第五十三回.*人物一.*李逵.*独劈.*人物二.*,12,-1
763,水浒/第五十三回/人物一/独劈/人物二,.*水浒.*第五十三回.*人物一.*独劈.*人物二.*,12,-1
764,水浒/第五十三回/戴宗/二取/人物一/人物二,.*水浒.*第五十三回.*戴宗.*二取.*人物一.*人物二.*,12,-1
