rule_id,rule,pattern,frequence,original_label
48,张果老/人物一/人物二/曹国舅,.*张果老.*人物一.*人物二.*曹国舅.*,35,-1
52,人物一/人物二/何仙姑,.*人物一.*人物二.*何仙姑.*,34,-1
67,八仙/张果老/人物一/人物二,.*八仙.*张果老.*人物一.*人物二.*,32,-1
74,八仙/张果老/人物一/人物二/曹国舅,.*八仙.*张果老.*人物一.*人物二.*曹国舅.*,30,-1
77,人物二/写给/人物一,.*人物二.*写给.*人物一.*,29,1
78,八仙/汉/人物一/人物二,.*八仙.*汉.*人物一.*人物二.*,29,-1
79,八仙/汉/钟离/人物一/人物二,.*八仙.*汉.*钟离.*人物一.*人物二.*,29,-1
81,八仙/铁拐李/人物一/人物二/曹国舅,.*八仙.*铁拐李.*人物一.*人物二.*曹国舅.*,28,-1
88,人物二/人物一/家书,.*人物二.*人物一.*家书.*,27,1
89,弟子/人物一/人物二,.*弟子.*人物一.*人物二.*,27,-1
90,人物二/写给/人物一/家书,.*人物二.*写给.*人物一.*家书.*,26,1
91,八仙/汉/人物一/人物二/曹国舅,.*八仙.*汉.*人物一.*人物二.*曹国舅.*,26,-1
92,八仙/汉/钟离/人物一/人物二/曹国舅,.*八仙.*汉.*钟离.*人物一.*人物二.*曹国舅.*,26,-1
93,八仙/钟离/人物一/人物二/曹国舅,.*八仙.*钟离.*人物一.*人物二.*曹国舅.*,26,-1
94,人物一/人物二/得意/弟子,.*人物一.*人物二.*得意.*弟子.*,25,-1
96,人物一/蓝采和/人物二,.*人物一.*蓝采和.*人物二.*,25,-1
98,八仙/铁拐李/汉/人物一/人物二,.*八仙.*铁拐李.*汉.*人物一.*人物二.*,25,-1
99,八仙/铁拐李/汉/钟离/人物一/人物二,.*八仙.*铁拐李.*汉.*钟离.*人物一.*人物二.*,25,-1
100,八仙/铁拐李/钟离/人物一/人物二,.*八仙.*铁拐李.*钟离.*人物一.*人物二.*,25,-1
101,钟离/张果老/人物一/人物二,.*钟离.*张果老.*人物一.*人物二.*,25,-1
103,人物二/人物/人物一,.*人物二.*人物.*人物一.*,24,0
104,何仙姑/人物一/人物二,.*何仙姑.*人物一.*人物二.*,24,-1
105,张果老/何仙姑/人物一/人物二,.*张果老.*何仙姑.*人物一.*人物二.*,24,-1
108,何仙姑/人物一/人物二/曹国舅,.*何仙姑.*人物一.*人物二.*曹国舅.*,23,-1
109,张果老/何仙姑/人物一/人物二/曹国舅,.*张果老.*何仙姑.*人物一.*人物二.*曹国舅.*,23,-1
110,铁拐李/张果老/人物一/人物二,.*铁拐李.*张果老.*人物一.*人物二.*,23,-1
111,铁拐李/张果老/人物一/人物二/曹国舅,.*铁拐李.*张果老.*人物一.*人物二.*曹国舅.*,23,-1
113,人物二/子/人物一/王姬,.*人物二.*子.*人物一.*王姬.*,22,1
114,人物二/昌/子/人物一,.*人物二.*昌.*子.*人物一.*,22,1
115,人物二/昌/子/人物一/王姬,.*人物二.*昌.*子.*人物一.*王姬.*,22,1
116,人物二/王姬/子/人物一,.*人物二.*王姬.*子.*人物一.*,22,1
117,人物二/王姬/子/人物一/王姬,.*人物二.*王姬.*子.*人物一.*王姬.*,22,1
118,人物二/王姬/昌/子/人物一,.*人物二.*王姬.*昌.*子.*人物一.*,22,1
119,人物二/王姬/昌/子/人物一/王姬,.*人物二.*王姬.*昌.*子.*人物一.*王姬.*,22,1
120,八仙/何仙姑/人物一/人物二,.*八仙.*何仙姑.*人物一.*人物二.*,22,-1
121,八仙/张果老/何仙姑/人物一/人物二,.*八仙.*张果老.*何仙姑.*人物一.*人物二.*,22,-1
122,八仙/铁拐李/汉/人物一/人物二/曹国舅,.*八仙.*铁拐李.*汉.*人物一.*人物二.*曹国舅.*,22,-1
123,八仙/铁拐李/钟离/人物一/人物二/曹国舅,.*八仙.*铁拐李.*钟离.*人物一.*人物二.*曹国舅.*,22,-1
124,汉/张果老/人物一/人物二,.*汉.*张果老.*人物一.*人物二.*,22,-1
125,汉/钟离/张果老/人物一/人物二,.*汉.*钟离.*张果老.*人物一.*人物二.*,22,-1
126,蓝采和/人物一/人物二,.*蓝采和.*人物一.*人物二.*,22,-1
127,钟离/张果老/人物一/人物二/曹国舅,.*钟离.*张果老.*人物一.*人物二.*曹国舅.*,22,-1
131,人物一/字子渊/人物二,.*人物一.*字子渊.*人物二.*,21,-1
133,人物二/人物一/王,.*人物二.*人物一.*王.*,21,0
134,人物二/家语/人物一,.*人物二.*家语.*人物一.*,21,-1
135,八仙/何仙姑/人物一/人物二/曹国舅,.*八仙.*何仙姑.*人物一.*人物二.*曹国舅.*,21,-1
136,八仙/张果老/何仙姑/人物一/人物二/曹国舅,.*八仙.*张果老.*何仙姑.*人物一.*人物二.*曹国舅.*,21,-1
137,汉/张果老/人物一/人物二/曹国舅,.*汉.*张果老.*人物一.*人物二.*曹国舅.*,21,-1
138,汉/钟离/张果老/人物一/人物二/曹国舅,.*汉.*钟离.*张果老.*人物一.*人物二.*曹国舅.*,21,-1
140,铁拐李/何仙姑/人物一/人物二,.*铁拐李.*何仙姑.*人物一.*人物二.*,21,-1
141,铁拐李/何仙姑/人物一/人物二/曹国舅,.*铁拐李.*何仙姑.*人物一.*人物二.*曹国舅.*,21,-1
