rule_id,rule,pattern,frequence,original_label
229,人物一/人物二/人物,.*人物一.*人物二.*人物.*,18,0
383,作品/人物二/人物一,.*作品.*人物二.*人物一.*,14,0
388,年/日/人物一/人物二,.*年.*日.*人物一.*人物二.*,14,1
389,年/月/日/人物一/人物二,.*年.*月.*日.*人物一.*人物二.*,14,1
414,二取/人物一/李逵/独劈/人物二,.*二取.*人物一.*李逵.*独劈.*人物二.*,13,-1
415,二取/人物一/独劈/人物二,.*二取.*人物一.*独劈.*人物二.*,13,-1
416,人物一/人物一/年/人物二,.*人物一.*人物一.*年.*人物二.*,13,-1
417,人物一/人物二/中国,.*人物一.*人物二.*中国.*,13,0
418,人物一/人物二/回家,.*人物一.*人物二.*回家.*,13,0
419,人物一/人物二/张果老,.*人物一.*人物二.*张果老.*,13,-1
420,人物一/人物二/德行,.*人物一.*人物二.*德行.*,13,-1
421,人物一/何仙姑/人物二/曹国舅,.*人物一.*何仙姑.*人物二.*曹国舅.*,13,-1
422,人物一/子路/人物二/弟子,.*人物一.*子路.*人物二.*弟子.*,13,-1
423,人物一/字/人物二/弟子,.*人物一.*字.*人物二.*弟子.*,13,-1
424,人物一/字/子路/人物二/弟子,.*人物一.*字.*子路.*人物二.*弟子.*,13,-1
425,人物一/已故/人物二,.*人物一.*已故.*人物二.*,13,-1
426,人物一/年/人物二/为师,.*人物一.*年.*人物二.*为师.*,13,-1
427,人物一/年/人物二/弟子,.*人物一.*年.*人物二.*弟子.*,13,-1
428,人物一/年/拜/人物二/为师,.*人物一.*年.*拜.*人物二.*为师.*,13,-1
429,人物一/年/日/人物二,.*人物一.*年.*日.*人物二.*,13,0
430,人物一/年/月/日/人物二,.*人物一.*年.*月.*日.*人物二.*,13,0
431,人物一/李逵/独劈/人物二,.*人物一.*李逵.*独劈.*人物二.*,13,-1
432,人物一/独劈/人物二,.*人物一.*独劈.*人物二.*,13,-1
433,人物一/经历/人物二,.*人物一.*经历.*人物二.*,13,1
434,人物二/人物一/做,.*人物二.*人物一.*做.*,13,0
435,人物二/人物一/始祖,.*人物二.*人物一.*始祖.*,13,1
436,人物二/人物一/月,.*人物二.*人物一.*月.*,13,0
437,人物二/人物一/身上,.*人物二.*人物一.*身上.*,13,0
438,人物二/同治/人物一/家书,.*人物二.*同治.*人物一.*家书.*,13,1
439,人物二/同治/写给/人物一/家书,.*人物二.*同治.*写给.*人物一.*家书.*,13,1
440,人物二/咸丰/人物一,.*人物二.*咸丰.*人物一.*,13,1
441,人物二/咸丰/人物一/家书,.*人物二.*咸丰.*人物一.*家书.*,13,1
442,人物二/咸丰/写给/人物一,.*人物二.*咸丰.*写给.*人物一.*,13,1
443,人物二/咸丰/写给/人物一/家书,.*人物二.*咸丰.*写给.*人物一.*家书.*,13,1
444,人物二/王和/人物一,.*人物二.*王和.*人物一.*,13,1
445,人物二/．/人物一,.*人物二.*．.*人物一.*,13,0
446,何仙姑/蓝采和/人物一/人物二/曹国舅,.*何仙姑.*蓝采和.*人物一.*人物二.*曹国舅.*,13,-1
448,儿子/人物二/人物一,.*儿子.*人物二.*人物一.*,13,1
449,八仙/何仙姑/蓝采和/人物一/人物二,.*八仙.*何仙姑.*蓝采和.*人物一.*人物二.*,13,-1
450,八仙/张果老/何仙姑/蓝采和/人物一/人物二,.*八仙.*张果老.*何仙姑.*蓝采和.*人物一.*人物二.*,13,-1
451,八仙/铁拐李/张果老/蓝采和/人物一/人物二,.*八仙.*铁拐李.*张果老.*蓝采和.*人物一.*人物二.*,13,-1
452,后来/人物一/人物二,.*后来.*人物一.*人物二.*,13,0
453,年/日/人物二/人物一,.*年.*日.*人物二.*人物一.*,13,0
454,年/月/日/人物二/人物一,.*年.*月.*日.*人物二.*人物一.*,13,0
455,张果老/何仙姑/蓝采和/人物一/人物二/曹国舅,.*张果老.*何仙姑.*蓝采和.*人物一.*人物二.*曹国舅.*,13,-1
456,戴宗/二取/人物一/李逵/独劈/人物二,.*戴宗.*二取.*人物一.*李逵.*独劈.*人物二.*,13,-1
457,戴宗/二取/人物一/独劈/人物二,.*戴宗.*二取.*人物一.*独劈.*人物二.*,13,-1
458,戴宗/人物一/李逵/独劈/人物二,.*戴宗.*人物一.*李逵.*独劈.*人物二.*,13,-1
459,戴宗/人物一/独劈/人物二,.*戴宗.*人物一.*独劈.*人物二.*,13,-1
460,水浒/戴宗/人物一/人物二,.*水浒.*戴宗.*人物一.*人物二.*,13,-1
461,汉/人物一/人物二/何仙姑,.*汉.*人物一.*人物二.*何仙姑.*,13,-1
466,第五十三回/二取/人物一/人物二,.*第五十三回.*二取.*人物一.*人物二.*,13,-1
467,第五十三回/二取/人物一/李逵/人物二,.*第五十三回.*二取.*人物一.*李逵.*人物二.*,13,-1
468,第五十三回/戴宗/二取/人物一/人物二,.*第五十三回.*戴宗.*二取.*人物一.*人物二.*,13,-1
469,第五十三回/戴宗/二取/人物一/李逵/人物二,.*第五十三回.*戴宗.*二取.*人物一.*李逵.*人物二.*,13,-1
474,人物二/王姬/昌/人物一/发/同母,.*人物二.*王姬.*昌.*人物一.*发.*同母.*,12,1
475,人物二/王姬/昌/人物一/同母,.*人物二.*王姬.*昌.*人物一.*同母.*,12,1
476,人物二/王姬/昌/人物一/王姬/同母,.*人物二.*王姬.*昌.*人物一.*王姬.*同母.*,12,1
477,八仙/人物一/人物二/蓝采和,.*八仙.*人物一.*人物二.*蓝采和.*,12,-1
478,八仙/人物一/蓝采和/人物二/曹国舅,.*八仙.*人物一.*蓝采和.*人物二.*曹国舅.*,12,-1
479,八仙/何仙姑/蓝采和/人物一/人物二/曹国舅,.*八仙.*何仙姑.*蓝采和.*人物一.*人物二.*曹国舅.*,12,-1
480,八仙/汉/何仙姑/蓝采和/人物一/人物二,.*八仙.*汉.*何仙姑.*蓝采和.*人物一.*人物二.*,12,-1
481,八仙/钟离/何仙姑/蓝采和/人物一/人物二,.*八仙.*钟离.*何仙姑.*蓝采和.*人物一.*人物二.*,12,-1
482,前/人物二/人物一,.*前.*人物二.*人物一.*,12,0
483,回/人物二/人物一,.*回.*人物二.*人物一.*,12,0
484,岁/人物二/人物一,.*岁.*人物二.*人物一.*,12,0
485,明/人物一/人物二,.*明.*人物一.*人物二.*,12,-1
486,明/人物一/李逵/人物二,.*明.*人物一.*李逵.*人物二.*,12,-1
487,明/人物一/李逵/独劈/人物二,.*明.*人物一.*李逵.*独劈.*人物二.*,12,-1
488,明/人物一/独劈/人物二,.*明.*人物一.*独劈.*人物二.*,12,-1
489,明/施耐庵/水浒/二取/人物一/人物二,.*明.*施耐庵.*水浒.*二取.*人物一.*人物二.*,12,-1
490,明/施耐庵/水浒/戴宗/人物一/人物二,.*明.*施耐庵.*水浒.*戴宗.*人物一.*人物二.*,12,-1
491,明/施耐庵/水浒/第五十三回/人物一/人物二,.*明.*施耐庵.*水浒.*第五十三回.*人物一.*人物二.*,12,-1
492,汉/人物一/蓝采和/人物二,.*汉.*人物一.*蓝采和.*人物二.*,12,-1
493,汉/张果老/何仙姑/蓝采和/人物一/人物二,.*汉.*张果老.*何仙姑.*蓝采和.*人物一.*人物二.*,12,-1
494,汉/钟离/人物一/蓝采和/人物二,.*汉.*钟离.*人物一.*蓝采和.*人物二.*,12,-1
495,相声/人物一/人物二/已故,.*相声.*人物一.*人物二.*已故.*,12,-1
496,相声/人物一/赵炎/人物二,.*相声.*人物一.*赵炎.*人物二.*,12,-1
497,角色/人物二/人物一,.*角色.*人物二.*人物一.*,12,1
498,钟离/张果老/何仙姑/蓝采和/人物一/人物二,.*钟离.*张果老.*何仙姑.*蓝采和.*人物一.*人物二.*,12,-1
499,铁拐李/人物一/何仙姑/人物二,.*铁拐李.*人物一.*何仙姑.*人物二.*,12,-1
500,铁拐李/人物一/蓝采和/人物二/曹国舅,.*铁拐李.*人物一.*蓝采和.*人物二.*曹国舅.*,12,-1
