rule_id,rule,pattern,frequence,original_label
348,两个/人物一/人物二,.*两个.*人物一.*人物二.*,15,1
362,儿子/人物一/人物二,.*儿子.*人物一.*人物二.*,15,1
399,人物一/儿子/人物二,.*人物一.*儿子.*人物二.*,14,1
402,人物一/角色/人物二,.*人物一.*角色.*人物二.*,14,1
406,人物二/人物一/师父,.*人物二.*人物一.*师父.*,14,-1
453,人物一/人物二/遂,.*人物一.*人物二.*遂.*,13,-1
458,人物一/学/讴于/人物二,.*人物一.*学.*讴于.*人物二.*,13,-1
463,人物一/讴于/人物二,.*人物一.*讴于.*人物二.*,13,-1
464,人物二/一个/人物一,.*人物二.*一个.*人物一.*,13,0
465,人物二/人物一/一同,.*人物二.*人物一.*一同.*,13,1
467,人物二/人物一/哥哥,.*人物二.*人物一.*哥哥.*,13,1
469,人物二/人物一/道德,.*人物二.*人物一.*道德.*,13,-1
470,人物二/兄弟/人物一,.*人物二.*兄弟.*人物一.*,13,1
484,列子/人物一/人物二,.*列子.*人物一.*人物二.*,13,-1
635,两个/人物二/人物一,.*两个.*人物二.*人物一.*,12,1
637,主要/人物二/人物一,.*主要.*人物二.*人物一.*,12,0
638,人物一/人物二/告辞,.*人物一.*人物二.*告辞.*,12,-1
639,人物一/人物二/女儿,.*人物一.*人物二.*女儿.*,12,1
640,人物一/人物二/学,.*人物一.*人物二.*学.*,12,-1
641,人物一/人物二/小人,.*人物一.*人物二.*小人.*,12,0
642,人物一/人物二/已故,.*人物一.*人物二.*已故.*,12,-1
643,人物一/人物二/弟子/人物二,.*人物一.*人物二.*弟子.*人物二.*,12,-1
644,人物一/人物二/月/日,.*人物一.*人物二.*月.*日.*,12,1
645,人物一/人物二/死,.*人物一.*人物二.*死.*,12,0
646,人物一/人物二/蓝采和/何仙姑,.*人物一.*人物二.*蓝采和.*何仙姑.*,12,-1
647,人物一/介绍/人物二,.*人物一.*介绍.*人物二.*,12,1
648,人物一/前/人物二,.*人物一.*前.*人物二.*,12,0
649,人物一/原/人物二,.*人物一.*原.*人物二.*,12,0
650,人物一/唱歌/人物二,.*人物一.*唱歌.*人物二.*,12,-1
651,人物一/岁/人物二,.*人物一.*岁.*人物二.*,12,-1
652,人物一/年/年/人物二,.*人物一.*年.*年.*人物二.*,12,0
653,人物一/曹国舅/人物二/何仙姑,.*人物一.*曹国舅.*人物二.*何仙姑.*,12,-1
654,人物一/死/人物二,.*人物一.*死.*人物二.*,12,0
655,人物一/简介/人物二,.*人物一.*简介.*人物二.*,12,0
656,人物二/人物/人物二/人物一,.*人物二.*人物.*人物二.*人物一.*,12,0
657,人物二/人物一/三,.*人物二.*人物一.*三.*,12,0
658,人物二/人物一/发/同母,.*人物二.*人物一.*发.*同母.*,12,1
659,人物二/人物一/同母,.*人物二.*人物一.*同母.*,12,1
