sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_261705,汤镇业,汤镇宗,《 新 乱世佳人 》 是 范小天 、 马中骏 执导 的 古装 言情剧 ， 由恬 妞 、 汤镇宗 、 汤镇业 、 邱月清 等 主演 。,新 乱世佳人  范小天  马中骏 执导 古装 言情剧  由恬 妞  人物二  人物一  邱月清 主演,1
TRAIN_SENT_ID_255288,卫夫人,王羲之,王羲之 善于 转益多师 ， 当 他 从 卫夫人 的 书学 藩篱 中 脱出 时 ， 他己 置身于 新 的 历史 层 而 上 。,人物二 善于 转益多师  人物一 书学 藩篱 中 脱出 时  他己 置身于 新 历史 层,1
TRAIN_SENT_ID_263646,尹澄,尹夏沫,然而 有 一天 夏 老板 来到 画展 ， 沉默 地 在 一幅 尹澄 的 自画像 前 凝视 了 将近 半天 的 时间 ， 对 尹夏沫 说 ， 他 要 买下 这幅 画 。,一天 夏 老板 来到 画展  沉默 一幅 人物一 自画像 前 凝视 将近 半天 时间  人物二 说  买下 这幅 画,-1
TRAIN_SENT_ID_285626,李世熊,黄道周,"崇祯 十七年 ， 李世熊 拜 "" 学问渊博 ， 精 天文 历数 诸术 ， 工书善 画 ， 以 文章 风节 高 天下 ， 为 人 严冷 方刚 ， 不谐 流俗 "" 的 黄道周 为师 。",崇祯 十七年  人物一 拜  学问渊博  精 天文 历数 诸术  工书善 画  文章 风节 高 天下  严冷 方刚  不谐 流俗  人物二 为师,-1
TRAIN_SENT_ID_285216,陈斌,刘欢,（ 中国 好 声音 第一季 刘欢 战队 学员 ） : 陈斌 ， 男 ， 退伍 驻港 文艺兵 ， 嘉田 传媒 签约 歌手 。,中国 声音 第一季 人物二 战队 学员   人物一  男  退伍 驻港 文艺兵  嘉田 传媒 签约 歌手,1
TRAIN_SENT_ID_263019,钱婆婆,汤婆婆,钱婆婆 是 日本 动画 《 千与千寻 》 中 的 人物 ， 是 “ 汤屋 ” 的 主管 汤婆婆 的 双胞胎 姐姐 。,人物一 日本 动画  千与千寻  中 人物   汤屋  主管 人物二 双胞胎 姐姐,1
TRAIN_SENT_ID_253909,赵合德,赵飞燕,后来 ， 赵飞燕 和 赵合德 姐妹 入宫 受宠 后 ， 十分 嫉妒 班婕 好 在 汉成帝 心目 中 的 地位 ， 便 设计 陷害 班婕 好 。,后来  人物二 人物一 姐妹 入宫 受宠  十分 嫉妒 班婕 汉成帝 心目 中 地位  便 设计 陷害 班婕,1
TRAIN_SENT_ID_248966,吕洞宾,韩湘子,"八仙 "" 一般 是 指 铁拐李 、 汉锺离 、 蓝采和 、 张果老 、 何仙姑 、 吕洞宾 、 韩湘子 、 曹国舅 ， 这 八位 神仙 人物 。",八仙  指 铁拐李  汉锺离  蓝采和  张果老  何仙姑  人物一  人物二  曹国舅  八位 神仙 人物,-1
TRAIN_SENT_ID_250086,武敦儒,武修文,如果 在 十六年 前 的 水平 ， 霍都 武功 跟 朱子柳 差不多 ， 武敦儒 、 武修文 打 不过 霍都 是 很 正常 的 ， 何来 脓包 之 说 ？,十六年 前 水平  霍都 武功 朱子柳 差不多  人物一  人物二 霍都 正常  何来 脓包 说,-1
TRAIN_SENT_ID_249053,吕洞宾,韩湘子,道教 援引 改造 之 ， 成 一组 上仙 ， 即 铁拐李 、 钟离权 （ 汉 钟离 ） 、 吕洞宾 、 张果老 、 曹国舅 、 韩湘子 、 蓝采和 、 何仙姑,道教 援引 改造  成 一组 上仙  铁拐李  钟离权  汉 钟离   人物一  张果老  曹国舅  人物二  蓝采和  何仙姑,-1
