,rule_id,rule,frequence,label
749,749,人物一/派/人物二,25,0
791,791,人物一/人物二/感动,24,0
795,795,人物一/最后/人物二,24,0
797,797,人物一/赵高/人物二,24,0
798,798,人物二/人物一/写,24,0
807,807,人物二/怒/人物一,24,0
808,808,人物二/怒/杀/人物一,24,0
841,841,人物一/人物二/杀死,23,0
843,843,人物一/死/人物二,23,0
844,844,人物一/角色/人物二,23,0
849,849,人物二/人物一/知道,23,0
852,852,人物二/人物一/遂,23,0
868,868,太子/人物一/人物二,23,0
869,869,娶/人物二/人物一,23,0
876,876,人物二/演员/父亲/人物一/母亲/狄波拉,22,0
877,877,人物二/演员/父亲/人物一/狄波拉,22,0
878,878,人物二/父亲/人物一/母亲/狄波拉,22,0
879,879,人物二/父亲/人物一/狄波拉,22,0
880,880,人物二/生于/人物一/之子,22,0
881,881,人物二/生于/香港/人物一/之子,22,0
882,882,人物二/著名/人物一/母亲/狄波拉,22,0
883,883,人物二/著名/人物一/狄波拉,22,0
884,884,人物二/著名/歌手/人物一/母亲,22,0
885,885,人物二/著名/歌手/人物一/母亲/狄波拉,22,0
886,886,人物二/著名/歌手/人物一/狄波拉,22,0
887,887,人物二/著名/歌手/演员/人物一,22,0
888,888,人物二/著名/歌手/演员/人物一/母亲,22,0
889,889,人物二/著名/歌手/演员/人物一/狄波拉,22,0
890,890,人物二/著名/歌手/演员/父亲/人物一,22,0
891,891,人物二/著名/歌手/父亲/人物一,22,0
892,892,人物二/著名/歌手/父亲/人物一/母亲,22,0
893,893,人物二/著名/歌手/父亲/人物一/狄波拉,22,0
894,894,人物二/著名/演员/人物一/母亲,22,0
895,895,人物二/著名/演员/人物一/母亲/狄波拉,22,0
896,896,人物二/著名/演员/人物一/狄波拉,22,0
897,897,人物二/著名/演员/父亲/人物一,22,0
898,898,人物二/著名/演员/父亲/人物一/母亲,22,0
899,899,人物二/著名/演员/父亲/人物一/狄波拉,22,0
900,900,人物二/著名/父亲/人物一/母亲,22,0
901,901,人物二/著名/父亲/人物一/母亲/狄波拉,22,0
902,902,人物二/著名/父亲/人物一/狄波拉,22,0
903,903,人物二/角色/人物一,22,0
904,904,人物二/香港/人物一/之子,22,0
905,905,人物二/香港/足球/人物一,22,0
906,906,年/人物一/人物二/夫妇,22,0
