,rule_id,rule,frequence,label
62,62,人物二/人物一/举行,25,0
68,68,年/人物二/人物一/婚礼,23,0
89,89,人物二/人物一/离婚,20,0
92,92,人物二/年/人物二/人物一,20,0
96,96,年/人物二/人物一/举行,20,0
97,97,人物二/人物一/举行/婚礼,19,0
103,103,年/月/人物二/人物一/婚礼,18,0
104,104,月/人物二/人物一/婚礼,18,0
105,105,人物一/人物二/举行,17,0
109,109,人物一/日/人物二,17,0
110,110,人物一/月/日/人物二,17,0
114,114,人物二/太子/人物一,17,0
115,115,年/月/人物二/人物一/举行,17,0
116,116,月/人物二/人物一/举行,17,0
117,117,人物一/人物二/丈夫,16,0
123,123,年/人物二/人物一/举行/婚礼,16,0
125,125,年/日/人物二/人物一/举行,16,0
127,127,年/月/日/人物二/人物一/举行,16,0
129,129,日/人物二/人物一/举行,16,0
132,132,月/日/人物二/人物一/举行,16,0
133,133,生活/人物二/人物一,16,0
135,135,个人/人物二/人物一,15,0
138,138,人物一/人物二/生,15,0
139,139,人物二/人物一/母亲,15,0
141,141,年/人物一/人物二/人物一,15,0
142,142,年/日/人物二/人物一/婚礼,15,0
143,143,年/月/日/人物二/人物一/婚礼,15,0
144,144,日/人物二/人物一/婚礼,15,0
145,145,月/日/人物二/人物一/婚礼,15,0
149,149,人物一/人物二/举行/婚礼,14,0
151,151,人物二/人物一/夫人,14,0
154,154,年/月/人物二/人物一/举行/婚礼,14,0
156,156,月/人物二/人物一/举行/婚礼,14,0
159,159,三年/人物二/人物一,13,0
160,160,人物一/人物一/人物二/结婚,13,0
161,161,人物一/人物二/父亲,13,0
162,162,人物二/之女/人物一,13,0
164,164,人物二/人物一/太子,13,0
165,165,人物二/人物一/婚姻,13,0
170,170,公元前/人物二/人物一,13,0
172,172,妻子/人物二/人物一,13,0
174,174,年/日/人物二/人物一/举行/婚礼,13,0
175,175,日/人物二/人物一/举行/婚礼,13,0
176,176,月/日/人物二/人物一/举行/婚礼,13,0
177,177,说/人物二/人物一,13,0
178,178,个人/生活/人物二/人物一,12,0
179,179,中国/人物二/人物一,12,0
180,180,人物一/之子/人物二,12,0
181,181,人物一/人物一/妻子/人物二,12,0
183,183,人物一/年/日/人物二,12,0
184,184,人物一/年/月/日/人物二,12,0
185,185,人物二/人物一/年/月,12,0
186,186,人物二/人物一/张,12,0
187,187,人物二/人物一/成为,12,0
189,189,人物二/婚礼/人物一,12,0
190,190,人物二/月/人物二/人物一,12,0
193,193,儿子/人物一/人物二,12,0
194,194,公元前/年/人物二/人物一,12,0
195,195,年/人物二/女儿/人物一,12,0
198,198,人物一/人物二/一个,11,0
200,200,人物一/人物二/太子,11,0
202,202,人物一/人物二/年/日,11,0
203,203,人物一/人物二/年/月/日,11,0
204,204,人物一/人物二/年/结婚,11,0
205,205,人物一/人物二/正式,11,0
206,206,人物一/出/人物二,11,0
207,207,人物一/年/人物一/人物二,11,0
208,208,人物一/生于/人物二,11,0
210,210,人物二/中/人物/人物一,11,0
211,211,人物二/人物一/正式,11,0
212,212,人物二/原配/人物一,11,0
213,213,人物二/日/人物二/人物一,11,0
214,214,公元/人物二/人物一,11,0
216,216,婚礼/人物二/人物一,11,0
217,217,年/人物一/夫人/人物二,11,0
219,219,年/人物二/夫人/人物一,11,0
220,220,年/人物二/妻子/人物一,11,0
221,221,年/人物二/结婚/人物一,11,0
224,224,日/人物二/人物一/结婚,11,0
226,226,月/日/人物二/人物一/结婚,11,0
228,228,父亲/人物二/人物一,11,0
229,229,人物/生平/人物二/人物一,10,0
230,230,人物一/个人/人物一/人物二,10,0
231,231,人物一/中国/人物二,10,0
234,234,人物一/人物一/年/人物二,10,0
235,235,人物一/人物二/上海,10,0
237,237,人物一/前妻/人物二,10,0
238,238,人物一/娶/人物二,10,0
240,240,人物一/年/人物二/结婚,10,0
241,241,人物一/死后/人物二,10,0
242,242,人物一/母亲/人物二,10,0
243,243,人物一/生/人物二,10,0
244,244,人物一/长子/人物二,10,0
245,245,人物二/之妻/人物一,10,0
246,246,人物二/人物一/出席,10,0
247,247,人物二/人物一/出生,10,0
248,248,人物二/人物一/年/年,10,0
249,249,人物二/人物一/生于,10,0
250,250,人物二/公子/人物一,10,0
251,251,人物二/妻子/人物一/人物二,10,0
252,252,人物二/月/日/人物二/人物一,10,0
254,254,人物二/生活/人物一,10,0
255,255,公元/年/人物二/人物一,10,0
256,256,女儿/人物一/人物二,10,0
257,257,年/人物二/人物一/人物一,10,0
258,258,年/人物二/人物一/年,10,0
259,259,年/人物二/去世/人物一,10,0
260,260,年/月/人物一/人物二/人物一,10,0
261,261,月/人物一/人物二/人物一,10,0
263,263,生平/人物二/人物一,10,0
264,264,结婚/人物一/人物二,10,0
265,265,人物一/生活/人物一/人物二,9,0
266,266,人物一/离婚/人物二,9,0
267,267,人物一/说/人物二,9,0
268,268,人物二/个人/人物一,9,0
269,269,人物二/人物一/之妻,9,0
270,270,人物二/人物一/孩子,9,0
271,271,人物二/人物一/日,9,0
273,273,人物二/其子/人物一,9,0
274,274,人物二/岁/人物一,9,0
275,275,人物二/演员/人物一,9,0
276,276,人物二/离婚/人物一,9,0
277,277,儿子/人物二/人物一,9,0
278,278,前/人物一/人物二,9,0
280,280,生活/年/人物一/人物二,9,0
