,rule_id,rule,frequence,label
586,586,人物一/人物二/皇帝,6,0
601,601,人物一/死/人物二,6,0
605,605,人物一/立/人物二,6,0
610,610,人物一/赵高/人物二,6,0
613,613,人物一/金庸/人物二,6,0
615,615,人物二/一子/人物一,6,0
634,634,人物二/人物一/工作,6,0
648,648,人物二/人物一/诗,6,0
651,651,人物二/人物一/非常,6,0
659,659,人物二/名叫/人物一,6,0
664,664,人物二/夫人/人物一/人物二,6,0
666,666,人物二/孙/人物一,6,0
698,698,嘉靖/人物二/人物一,6,0
703,703,夫妻/人物一/人物二,6,0
753,753,辅佐/人物一/人物二,6,0
755,755,人物二/本名/海基会/副董事长/委员会/人物一,5,0
756,756,人物二/本名/海基会/副董事长/委员长/人物一,5,0
757,757,人物二/本名/海基会/副董事长/秘书长/人物一,5,0
758,758,人物二/本名/海基会/副董事长/行政院/人物一,5,0
759,759,人物二/本名/海基会/委员会/人物一,5,0
760,760,人物二/本名/海基会/委员会/人物一/之女,5,0
761,761,人物二/本名/海基会/委员会/委员长/人物一,5,0
762,762,人物二/本名/海基会/委员长/人物一,5,0
763,763,人物二/本名/海基会/委员长/人物一/之女,5,0
764,764,人物二/本名/海基会/秘书长/中华民国/人物一,5,0
765,765,人物二/本名/海基会/秘书长/人物一,5,0
766,766,人物二/本名/海基会/秘书长/人物一/之女,5,0
767,767,人物二/本名/海基会/秘书长/侨务/人物一,5,0
768,768,人物二/本名/海基会/秘书长/委员会/人物一,5,0
769,769,人物二/本名/海基会/秘书长/委员长/人物一,5,0
770,770,人物二/本名/海基会/秘书长/行政院/人物一,5,0
771,771,人物二/本名/海基会/行政院/人物一,5,0
772,772,人物二/本名/海基会/行政院/人物一/之女,5,0
773,773,人物二/本名/海基会/行政院/侨务/人物一,5,0
774,774,人物二/本名/海基会/行政院/委员会/人物一,5,0
775,775,人物二/本名/海基会/行政院/委员长/人物一,5,0
776,776,人物二/本名/焦安溥/中华民国/人物一,5,0
777,777,人物二/本名/焦安溥/中华民国/人物一/之女,5,0
778,778,人物二/本名/焦安溥/中华民国/侨务/人物一,5,0
779,779,人物二/本名/焦安溥/中华民国/委员会/人物一,5,0
780,780,人物二/本名/焦安溥/中华民国/委员长/人物一,5,0
781,781,人物二/本名/焦安溥/中华民国/行政院/人物一,5,0
782,782,人物二/本名/焦安溥/人物一,5,0
783,783,人物二/本名/焦安溥/人物一/之女,5,0
784,784,人物二/本名/焦安溥/侨务/人物一,5,0
785,785,人物二/本名/焦安溥/侨务/人物一/之女,5,0
786,786,人物二/本名/焦安溥/侨务/委员会/人物一,5,0
787,787,人物二/本名/焦安溥/侨务/委员长/人物一,5,0
788,788,人物二/本名/焦安溥/兼/中华民国/人物一,5,0
789,789,人物二/本名/焦安溥/兼/人物一,5,0
790,790,人物二/本名/焦安溥/兼/人物一/之女,5,0
791,791,人物二/本名/焦安溥/兼/侨务/人物一,5,0
792,792,人物二/本名/焦安溥/兼/委员会/人物一,5,0
793,793,人物二/本名/焦安溥/兼/委员长/人物一,5,0
794,794,人物二/本名/焦安溥/兼/秘书长/人物一,5,0
795,795,人物二/本名/焦安溥/兼/行政院/人物一,5,0
796,796,人物二/本名/焦安溥/前/中华民国/人物一,5,0
797,797,人物二/本名/焦安溥/前/人物一,5,0
798,798,人物二/本名/焦安溥/前/人物一/之女,5,0
799,799,人物二/本名/焦安溥/前/侨务/人物一,5,0
800,800,人物二/本名/焦安溥/前/兼/人物一,5,0
801,801,人物二/本名/焦安溥/前/副董事长/人物一,5,0
802,802,人物二/本名/焦安溥/前/委员会/人物一,5,0
803,803,人物二/本名/焦安溥/前/委员长/人物一,5,0
804,804,人物二/本名/焦安溥/前/秘书长/人物一,5,0
805,805,人物二/本名/焦安溥/前/行政院/人物一,5,0
806,806,人物二/本名/焦安溥/副董事长/中华民国/人物一,5,0
807,807,人物二/本名/焦安溥/副董事长/人物一,5,0
808,808,人物二/本名/焦安溥/副董事长/人物一/之女,5,0
809,809,人物二/本名/焦安溥/副董事长/侨务/人物一,5,0
810,810,人物二/本名/焦安溥/副董事长/兼/人物一,5,0
811,811,人物二/本名/焦安溥/副董事长/委员会/人物一,5,0
812,812,人物二/本名/焦安溥/副董事长/委员长/人物一,5,0
813,813,人物二/本名/焦安溥/副董事长/秘书长/人物一,5,0
814,814,人物二/本名/焦安溥/副董事长/行政院/人物一,5,0
815,815,人物二/本名/焦安溥/委员会/人物一,5,0
816,816,人物二/本名/焦安溥/委员会/人物一/之女,5,0
817,817,人物二/本名/焦安溥/委员会/委员长/人物一,5,0
818,818,人物二/本名/焦安溥/委员长/人物一,5,0
819,819,人物二/本名/焦安溥/委员长/人物一/之女,5,0
820,820,人物二/本名/焦安溥/海基会/中华民国/人物一,5,0
821,821,人物二/本名/焦安溥/海基会/人物一,5,0
822,822,人物二/本名/焦安溥/海基会/人物一/之女,5,0
823,823,人物二/本名/焦安溥/海基会/侨务/人物一,5,0
846,846,人物二/父母/人物一,5,0
851,851,人物二/经历/人物一,5,0
853,853,人物二/老婆/人物一,5,0
856,856,人物二/饰/人物一,5,0
