,rule_id,rule,frequence,label
308,308,人物一/人物二/赵高,9,0
309,309,人物一/关系/人物二,9,0
318,318,人物一/著名/人物二,9,0
319,319,人物一/诸葛亮/人物二,9,0
328,328,剧情/人物一/人物二,9,0
336,336,丈夫/人物一/人物二,8,0
353,353,人物一/人物二/成为,8,0
354,354,人物一/人物二/没有,8,0
356,356,人物一/人物二/生活,8,0
357,357,人物一/人物二/蒙恬,8,0
358,358,人物一/公子/人物二,8,0
359,359,人物一/其父/人物二,8,0
360,360,人物一/前/人物二,8,0
362,362,人物一/妻/人物二,8,0
365,365,人物一/月/人物一/人物二,8,0
370,370,人物二/人物一/人物二/中,8,0
371,371,人物二/人物一/会,8,0
372,372,人物二/人物一/关注,8,0
373,373,人物二/人物一/子女,8,0
376,376,人物二/人物一/改嫁,8,0
378,378,人物二/人物一/父,8,0
379,379,人物二/人物一/诸葛亮,8,0
380,380,人物二/人物一/里,8,0
381,381,人物二/即位/人物一,8,0
383,383,人物二/已经/人物一,8,0
384,384,人物二/派/人物一,8,0
392,392,故事/人物二/人物一,8,0
402,402,生平/人物一/人物二,8,0
407,407,三/人物一/人物二,7,0
408,408,个人/人物二/人物一/年,7,0
409,409,个人/月/人物一/人物二,7,0
410,410,个人/生活/月/人物一/人物二,7,0
411,411,主席/人物二/人物一,7,0
412,412,人物/生平/人物一/人物二,7,0
413,413,人物一/人物一/人物二/两人,7,0
414,414,人物一/人物一/人物二/儿子,7,0
415,415,人物一/人物一/人物二/年,7,0
416,416,人物一/人物二/一位,7,0
417,417,人物一/人物二/中国,7,0
418,418,人物一/人物二/二人,7,0
419,419,人物一/人物二/会,7,0
420,420,人物一/人物二/先生,7,0
422,422,人物一/人物二/将军,7,0
423,423,人物一/人物二/最后,7,0
424,424,人物一/人物二/死,7,0
425,425,人物一/人物二/注册,7,0
426,426,人物一/人物二/注册/结婚,7,0
427,427,人物一/人物二/活动,7,0
429,429,人物一/人物二/结婚/人物一,7,0
430,430,人物一/人物二/结婚/人物二,7,0
431,431,人物一/人物二/结婚/年,7,0
432,432,人物一/人物二/著名,7,0
434,434,人物一/介绍/人物二,7,0
435,435,人物一/先生/人物二,7,0
436,436,人物一/出/生于/人物二,7,0
437,437,人物一/去世/人物二,7,0
438,438,人物一/婚礼/人物二,7,0
439,439,人物一/年/月/人物一/人物二,7,0
440,440,人物一/当时/人物二,7,0
441,441,人物一/月/人物二/人物一,7,0
