,rule_id,rule,frequence,label
227,227,人物一/家庭/人物二,11,0
240,240,后来/人物二/人物一,11,0
248,248,父亲/人物一/人物二,11,0
249,249,简介/人物一/人物二,11,0
251,251,个人/年/人物一/人物二,10,0
252,252,个人/生活/年/人物一/人物二,10,0
253,253,人物一/个人/生活/人物一/人物二,10,0
257,257,人物一/人物二/去世,10,0
258,258,人物一/人物二/婚后,10,0
263,263,人物一/年/人物二/女儿,10,0
278,278,人物二/立/人物一,10,0
279,279,介绍/人物一/人物二,10,0
280,280,夫人/人物一/人物二,10,0
281,281,年/人物一/人物一/人物二,10,0
283,283,年/人物二/人物二/人物一,10,0
289,289,一个/人物一/人物二,9,0
290,290,丈夫/人物二/人物一,9,0
291,291,个人/人物一/妻子/人物二,9,0
292,292,中国/人物一/人物二,9,0
293,293,人物一/人物二/做,9,0
294,294,人物一/人物二/出生,9,0
295,295,人物一/人物二/前,9,0
297,297,人物一/名/人物二,9,0
298,298,人物一/女/人物二,9,0
299,299,人物一/家族/人物二,9,0
300,300,人物一/年/人物二/人物一,9,0
301,301,人物一/年/年/人物二,9,0
303,303,人物一/经历/人物二,9,0
305,305,人物二/人物一/月/日,9,0
307,307,人物二/人物一/长子,9,0
310,310,国家/人物二/人物一,9,0
311,311,岁/人物二/人物一,9,0
315,315,月/人物二/妻子/人物一,9,0
316,316,个人/人物一/人物二/结婚,8,0
317,317,个人/生活/人物一/人物二/结婚,8,0
318,318,个人/生活/人物一/妻子/人物二,8,0
319,319,之后/人物二/人物一,8,0
320,320,之子/人物一/人物二,8,0
321,321,人物一/一直/人物二,8,0
322,322,人物一/人物二/一女,8,0
323,323,人物一/人物二/一起,8,0
324,324,人物一/人物二/便,8,0
325,325,人物一/人物二/号,8,0
326,326,人物一/人物二/夫妇,8,0
327,327,人物一/人物二/女,8,0
328,328,人物一/人物二/婚姻,8,0
329,329,人物一/人物二/完婚,8,0
330,330,人物一/人物二/已经,8,0
331,331,人物一/人物二/年/人物二,8,0
332,332,人物一/人物二/恋爱,8,0
333,333,人物一/人物二/父子,8,0
334,334,人物一/人物二/皇后,8,0
336,336,人物一/妻子/人物二/人物一,8,0
337,337,人物一/字/人物二,8,0
338,338,人物一/成为/人物二,8,0
339,339,人物一/父母/人物二,8,0
341,341,人物二/个人/人物二/人物一,8,0
342,342,人物二/个人/生活/人物一,8,0
343,343,人物二/人物一/之后,8,0
344,344,人物二/人物一/二人,8,0
345,345,人物二/人物一/做,8,0
346,346,人物二/人物一/即位,8,0
347,347,人物二/人物一/已经,8,0
349,349,人物二/人物一/最后,8,0
350,350,人物二/人物一/求婚,8,0
351,351,人物二/人物一/继承,8,0
352,352,人物二/小儿子/人物一,8,0
353,353,人物二/杀/人物一,8,0
354,354,人物二/香港/人物一,8,0
355,355,介绍/人物二/人物一,8,0
357,357,内容简介/人物二/人物一,8,0
358,358,年/人物一/人物二/婚礼,8,0
359,359,年/人物一/结婚/人物二,8,0
360,360,年/日/人物一/人物二/人物一,8,0
361,361,年/月/人物二/人物一/年,8,0
362,362,年/月/人物二/妻子/人物一,8,0
363,363,年/月/日/人物一/人物二/人物一,8,0
364,364,日/人物一/人物二/人物一,8,0
365,365,日/人物一/夫人/人物二,8,0
366,366,月/人物一/人物二/婚礼,8,0
367,367,月/人物一/夫人/人物二,8,0
368,368,月/人物二/人物一/人物二,8,0
369,369,月/人物二/人物一/年,8,0
370,370,月/日/人物一/人物二/人物一,8,0
371,371,月/日/人物一/夫人/人物二,8,0
372,372,歌手/简介/人物二/人物一,8,0
373,373,没有/人物二/人物一,8,0
374,374,生活/人物一/人物二/结婚,8,0
375,375,生活/人物一/妻子/人物二,8,0
376,376,经历/人物一/人物二,8,0
377,377,角色/人物一/人物二,8,0
378,378,说/人物一/人物二,8,0
379,379,日/人物一/人物二/婚礼,7,0
380,380,日/人物二/人物一/人物二,7,0
381,381,月/人物一/人物二/离婚,7,0
382,382,月/人物二/人物一/月,7,0
383,383,月/人物二/夫人/人物一,7,0
384,384,月/日/人物一/人物二/婚礼,7,0
385,385,月/日/人物二/人物一/人物二,7,0
386,386,月/日/人物二/妻子/人物一,7,0
