rule_id,rule,pattern,frequence,original_label
0,年/人物二/人物一,.*年.*人物二.*人物一.*,74,1
1,人物二/弟子/人物一,.*人物二.*弟子.*人物一.*,66,-1
2,人物一/人物二/弟子,.*人物一.*人物二.*弟子.*,47,-1
3,人物二/说/人物一,.*人物二.*说.*人物一.*,42,-1
4,年/人物一/人物二,.*年.*人物一.*人物二.*,41,-1
5,人物二/中/人物一,.*人物二.*中.*人物一.*,28,-1
6,中/人物二/人物一,.*中.*人物二.*人物一.*,27,0
7,月/人物二/人物一,.*月.*人物二.*人物一.*,27,1
8,人物一/年/人物二,.*人物一.*年.*人物二.*,25,-1
9,人物二/人物一/中,.*人物二.*人物一.*中.*,25,1
10,人物一/人物二/中,.*人物一.*人物二.*中.*,24,1
11,人物/人物一/人物二,.*人物.*人物一.*人物二.*,23,1
12,人物二/弟弟/人物一,.*人物二.*弟弟.*人物一.*,23,1
13,中/人物一/人物二,.*中.*人物一.*人物二.*,21,1
14,人物二/人物一/说,.*人物二.*人物一.*说.*,21,-1
15,年/月/人物二/人物一,.*年.*月.*人物二.*人物一.*,21,1
16,人物/人物二/人物一,.*人物.*人物二.*人物一.*,20,1
17,人物二/人物一/年,.*人物二.*人物一.*年.*,20,1
18,人物一/中/人物二,.*人物一.*中.*人物二.*,19,1
19,人物一/人物二/学生,.*人物一.*人物二.*学生.*,18,-1
20,人物一/人物/人物二,.*人物一.*人物.*人物二.*,17,-1
21,人物一/人物二/成为,.*人物一.*人物二.*成为.*,17,1
22,人物二/人物/人物一,.*人物二.*人物.*人物一.*,17,1
23,八仙/人物一/人物二,.*八仙.*人物一.*人物二.*,17,-1
24,时/人物二/人物一,.*时.*人物二.*人物一.*,17,1
25,人物一/人物二/学习,.*人物一.*人物二.*学习.*,16,-1
26,人物一/人物二/说,.*人物一.*人物二.*说.*,16,-1
27,人物二/徒弟/人物一,.*人物二.*徒弟.*人物一.*,16,-1
28,人物一/人物二/兄弟,.*人物一.*人物二.*兄弟.*,15,1
29,人物一/人物二/年,.*人物一.*人物二.*年.*,15,1
30,人物一/人物二/曹国舅,.*人物一.*人物二.*曹国舅.*,15,-1
