sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_253003,颜回,孔子,内层 东西 两边 供奉 孔子 得意门生 — — 颜回 、 曾 参等 72 贤人 画像 及 牌位 。,内层 东西 两边 供奉 人物二 得意门生   人物一  参等  贤人 画像 牌位,1
TRAIN_SENT_ID_264943,贾元春,贾宝玉,刘心武 ： 刘心武 揭秘 《 红楼梦 》 （ 秦可卿 、 贾元春 、 妙玉 、 林黛玉 、 薛宝钗 、 贾宝玉 、 史湘云 、 八十回 后 真 故事 ）,刘心武  刘心武 揭秘  红楼梦   秦可卿  人物一  妙玉  林黛玉  薛宝钗  人物二  史湘云  八十回 真 故事,1
TRAIN_SENT_ID_273623,马阔海,马青山,召唤 人 ： 端木燕 （ 主要 铠甲 召唤 人 ） 、 马青山 、 马阔海 （ 电影版 ）,召唤  端木燕  主要 铠甲 召唤   人物二  人物一  电影版,1
TRAIN_SENT_ID_262215,尤二姐,尤三姐,既然 尤二姐 和 王熙凤 的 对决 不可避免 ， 为了 姐姐 ， 尤三姐 甚至 有意 要 与 王熙凤 一 见高低 。,人物一 王熙凤 对决 不可避免  姐姐  人物二 有意 王熙凤 见高低,1
TRAIN_SENT_ID_273631,马阔海,马青山,召唤 人 ： 萧风 （ 主要 ） 、 端木燕 （ 后期 ） 、 马青山 （ 大结局 ） 、 马阔海 （ 电影版 ）,召唤  萧风  主要   端木燕  后期   人物二  大结局   人物一  电影版,1
TRAIN_SENT_ID_249238,皮皮鲁,鲁西西,皮皮鲁 、 鲁西西 、 大灰狼 罗克 、 舒克和贝塔 是 他 笔下 的 文学 形象 ， 有 “ 童话 大王 ” 之称 。,人物一  人物二  大灰狼 罗克  舒克和贝塔 笔下 文学 形象   童话 大王  之称,1
TRAIN_SENT_ID_267705,柳承范,柳承莞,"这是 一部 由 素有 "" 韩国 昆汀 ” 之称 的 韩国 导演 柳承莞 执导 、 汇聚 了 全智贤 、 韩石圭 、 柳承范 的 谍战 动作 大戏 。",这是 一部 素有  韩国 昆汀  之称 韩国 导演 人物二 执导  汇聚 全智贤  韩石圭  人物一 谍战 动作 大戏,1
TRAIN_SENT_ID_259410,凌音,凌波,凌音 角色 关系 : 亲人 ： 父母 未知 ， 有 一 亲生 姐姐 凌波 。,人物一 角色 关系  亲人  父母 未知  亲生 姐姐 人物二,1
TRAIN_SENT_ID_252518,颜回,孔子,殿内 供奉 孔子 五代 先人 的 牌位 及 配享 的 颜回 、 孔伋 、 曾 参 、 孟轲 四位 先哲 之父 的 牌位 。,殿内 供奉 人物二 五代 先人 牌位 配享 人物一  孔伋  参  孟轲 四位 先哲 之父 牌位,1
TRAIN_SENT_ID_249267,皮皮鲁,鲁西西,皮皮鲁 、 鲁西西 、 罗克 、 舒克和贝塔 是 他 笔下 塑造 的 形象 。,人物一  人物二  罗克  舒克和贝塔 笔下 塑造 形象,1
TRAIN_SENT_ID_265100,杨志刚,郭靖宇,导演 ： 郭靖宇 主演 ： 李雪健 、 吴越 、 黄海波 、 杨志刚 、 杨梅,导演  人物二 主演  李雪健  吴越  黄海波  人物一  杨梅,1
TRAIN_SENT_ID_252682,颜回,孔子,孔子 听见 了 ， 果然 把 颜回 叫 进屋 去 ， 问道 ： “ 你 为什么 一人 快乐 ？ ”,人物二 听见  人物一 进屋  问道   一人 快乐,1
TRAIN_SENT_ID_277583,上官兰心,上官梅儿,几日 后 姚芊芊 终 被选为 正妃 ， 内心 十分 痛苦 挣扎 ， 上官兰心 、 上官梅儿 、 金碧瑶 当上 侧妃 ， 大家 各怀 想法 。,几日 姚芊芊 终 被选为 正妃  内心 十分 痛苦 挣扎  人物一  人物二  金碧瑶 当上 侧妃  各怀 想法,1
TRAIN_SENT_ID_252961,颜回,孔子,主要 的 ， 是 这篇 里面 ， 孔子 教 颜回 的 两个 方法 ： “ 心斋 ” 和 “ 坐忘 ” 。,主要  这篇 里面  人物二 教 人物一 两个 方法   心斋   坐忘,1
TRAIN_SENT_ID_249554,李蔡,李广,李蔡 ， 李广 堂弟 ， 曾任 汉文帝 的 侍从 ， 后任 汉武帝 的 第七个 丞相 ， 其 人 勇敢 聪明 ， 从军 则 军功 显赫 ， 从政 则 政绩 卓著 ， 获得 世人 的 好评 。,人物一  人物二 堂弟  曾任 汉文帝 侍从  后任 汉武帝 第七个 丞相  勇敢 聪明  从军 军功 显赫  从政 政绩 卓著  获得 世人 好评,1
TRAIN_SENT_ID_256907,仲由,孔子,孔子 曰 ： “ 仲由 ！,人物二 曰   人物一,1
TRAIN_SENT_ID_273620,马阔海,马青山,召唤 人 ： 端木燕 （ 主要 铠甲 召唤 人 ） 、 马青山 、 马阔海,召唤  端木燕  主要 铠甲 召唤   人物二  人物一,1
TRAIN_SENT_ID_275534,王小虎,赵本山,25 、 小品 《 功夫 》 演员 ： 赵本山 、 范伟 、 蔡维利 、 王小虎,小品  功夫  演员  人物二  范伟  蔡维利  人物一,1
TRAIN_SENT_ID_262188,陈靖仇,陈辅,然后 主角 随 陈靖仇 一同 前往 伏魔山 救出 了 陈辅 后 除掉 凶兽 饕餮 ， 得到 了 第二把 兵器 。,主角 人物一 一同 前往 伏魔山 救出 人物二 除掉 凶兽 饕餮  得到 第二把 兵器,1
TRAIN_SENT_ID_262207,陈靖仇,陈辅,陈辅 不得不 将 这 一切 的 心愿 ， 寄托 在 陈靖仇 的 身上 。,人物二 不得不 心愿  寄托 人物一 身上,1
TRAIN_SENT_ID_270590,全真七子,王重阳,14 、 想 检验 武功 的话 试试 王重阳 和 全真七子 的 天罡 北斗 阵 ， 多数 是 有去无回 。,想 检验 武功 试试 人物二 人物一 天罡 北斗 阵  多数 有去无回,1
TRAIN_SENT_ID_273621,马阔海,马青山,召唤 人 ： 端木燕 （ 主要 ） 、 马青山 、 马阔海 （ 电影版 ）,召唤  端木燕  主要   人物二  人物一  电影版,1
TRAIN_SENT_ID_257789,林平之,岳不群,殊不知 ， 岳不群 挖 了 一个 非常 大 的 坑 等 着 他 跳 呢 ， 从此 ， 林平之 接下来 的 一生 ， 不是 自己 所 能 掌控 得 了 的 。,殊不知  人物二 挖 一个 非常 坑 跳   人物一 接下来 一生  掌控,1
TRAIN_SENT_ID_255203,赵海燕,赵本山,主演 ： 赵本山 ， 宋小宝 ， 赵海燕,主演  人物二  宋小宝  人物一,1
TRAIN_SENT_ID_263015,龙俊杰,王学明,李艺科 主要 作品 : 李艺科 话剧 作品 : 《 风铃 》 （ 《 天堂 的 风铃 》 ， 导演 龙俊杰 、 王学明 ）,李艺科 主要 作品  李艺科 话剧 作品   风铃    天堂 风铃   导演 人物一  人物二,1
TRAIN_SENT_ID_255199,赵海燕,赵本山,演员 ： 赵本山 刘小光 田娃 赵海燕,演员  人物二 刘小光 田娃 人物一,1
