,rule_id,rule,frequence,label
359,359,人物一/年/日/人物二,16,0
360,360,人物一/年/月/日/人物二,16,0
368,368,人物二/曰/人物一,16,0
408,408,日/人物一/人物二,15,0
409,409,月/日/人物一/人物二,15,0
419,419,人物/生平/人物二/人物一/发,14,0
420,420,人物/生平/人物二/人物一/王姬,14,0
421,421,人物/生平/人物二/人物一/王姬/发,14,0
422,422,人物/生平/人物二/昌/人物一,14,0
423,423,人物/生平/人物二/昌/人物一/发,14,0
424,424,人物/生平/人物二/昌/人物一/王姬,14,0
425,425,人物/生平/人物二/王姬/人物一,14,0
426,426,人物/生平/人物二/王姬/人物一/发,14,0
427,427,人物/生平/人物二/王姬/人物一/王姬,14,0
432,432,人物一/人物二/回,14,0
433,433,人物一/人物二/已故,14,0
435,435,人物一/便/人物二,14,0
441,441,人物二/人物一/二人,14,0
444,444,人物二/人物一/道德,14,0
446,446,人物二/子贡/人物一,14,0
452,452,年/日/人物一/人物二,14,0
453,453,年/月/日/人物一/人物二,14,0
456,456,明/人物一/人物二,14,0
457,457,明/人物一/李逵/人物二,14,0
458,458,明/人物一/李逵/独劈/人物二,14,0
459,459,明/人物一/独劈/人物二,14,0
460,460,明/施耐庵/二取/人物一/人物二,14,0
461,461,明/施耐庵/二取/人物一/李逵/人物二,14,0
462,462,明/施耐庵/二取/人物一/独劈/人物二,14,0
463,463,明/施耐庵/人物一/人物二,14,0
464,464,明/施耐庵/人物一/李逵/人物二,14,0
465,465,明/施耐庵/人物一/李逵/独劈/人物二,14,0
466,466,明/施耐庵/人物一/独劈/人物二,14,0
467,467,明/施耐庵/戴宗/二取/人物一/人物二,14,0
468,468,明/施耐庵/戴宗/人物一/人物二,14,0
469,469,明/施耐庵/戴宗/人物一/李逵/人物二,14,0
470,470,明/施耐庵/戴宗/人物一/独劈/人物二,14,0
471,471,明/施耐庵/水浒/二取/人物一/人物二,14,0
472,472,明/施耐庵/水浒/人物一/人物二,14,0
473,473,明/施耐庵/水浒/人物一/李逵/人物二,14,0
474,474,明/施耐庵/水浒/人物一/独劈/人物二,14,0
475,475,明/施耐庵/水浒/戴宗/人物一/人物二,14,0
476,476,明/施耐庵/水浒/第五十三回/人物一/人物二,14,0
477,477,明/施耐庵/第五十三回/二取/人物一/人物二,14,0
478,478,明/施耐庵/第五十三回/人物一/人物二,14,0
479,479,明/施耐庵/第五十三回/人物一/李逵/人物二,14,0
480,480,明/施耐庵/第五十三回/人物一/独劈/人物二,14,0
481,481,明/施耐庵/第五十三回/戴宗/人物一/人物二,14,0
482,482,明/水浒/戴宗/二取/人物一/人物二,14,0
483,483,明/水浒/第五十三回/二取/人物一/人物二,14,0
484,484,明/水浒/第五十三回/人物一/人物二,14,0
485,485,明/水浒/第五十三回/人物一/李逵/人物二,14,0
486,486,明/水浒/第五十三回/人物一/独劈/人物二,14,0
487,487,明/水浒/第五十三回/戴宗/人物一/人物二,14,0
491,491,生平/人物二/昌/人物一,14,0
492,492,生平/人物二/昌/人物一/发,14,0
493,493,生平/人物二/昌/人物一/王姬,14,0
494,494,生平/人物二/昌/人物一/王姬/发,14,0
496,496,生平/人物二/王姬/人物一/发,14,0
502,502,相声/人物一/人物二/已故,14,0
