,rule_id,rule,frequence,label
236,236,人物一/人物二/未穷/自谓,20,0
237,237,人物一/人物二/未穷/自谓/辞,20,0
238,238,人物一/人物二/未穷/自谓/遂,20,0
239,239,人物一/人物二/未穷/自谓/遂/辞,20,0
240,240,人物一/人物二/未穷/青之技/自谓,20,0
241,241,人物一/人物二/未穷/青之技/自谓/辞,20,0
242,242,人物一/人物二/未穷/青之技/自谓/遂,20,0
243,243,人物一/人物二/自谓,20,0
244,244,人物一/人物二/自谓/辞,20,0
245,245,人物一/人物二/自谓/遂,20,0
246,246,人物一/人物二/自谓/遂/辞,20,0
247,247,人物一/人物二/青之技/自谓,20,0
248,248,人物一/人物二/青之技/自谓/辞,20,0
249,249,人物一/人物二/青之技/自谓/遂,20,0
250,250,人物一/人物二/青之技/自谓/遂/辞,20,0
251,251,人物一/子路/季路/人物二,20,0
254,254,人物一/字/子路/季路/人物二,20,0
255,255,人物一/学/人物二/未穷/自谓,20,0
256,256,人物一/学/人物二/未穷/自谓/辞,20,0
257,257,人物一/学/人物二/未穷/自谓/遂,20,0
258,258,人物一/学/人物二/未穷/青之技/自谓,20,0
259,259,人物一/学/人物二/自谓,20,0
260,260,人物一/学/人物二/自谓/辞,20,0
261,261,人物一/学/人物二/自谓/遂,20,0
262,262,人物一/学/人物二/自谓/遂/辞,20,0
263,263,人物一/学/人物二/青之技/自谓,20,0
264,264,人物一/学/人物二/青之技/自谓/辞,20,0
265,265,人物一/学/人物二/青之技/自谓/遂,20,0
266,266,人物一/学/讴于/人物二,20,0
267,267,人物一/张果老/人物二,20,0
268,268,人物一/曹国舅/人物二,20,0
272,272,人物二/人物一/学习,20,0
275,275,戴宗/人物一/人物二,20,0
276,276,简介/人物二/人物一,20,0
280,280,中国/人物一/人物二,19,0
281,281,人物一/人物二/人物,19,0
282,282,人物一/人物二/十分,19,0
284,284,人物一/人物二/死,19,0
285,285,人物一/字子渊/人物二,19,0
286,286,人物二/人物一/故事,19,0
287,287,人物二/女儿/人物一,19,0
288,288,何仙姑/人物一/人物二/曹国舅,19,0
289,289,列子/人物一/人物二,19,0
290,290,年/日/人物二/人物一,19,0
291,291,年/月/日/人物二/人物一,19,0
292,292,张果老/何仙姑/人物一/人物二/曹国舅,19,0
293,293,水浒/人物一/人物二,19,0
294,294,演员/人物二/人物一,19,0
296,296,铁拐李/何仙姑/人物一/人物二/曹国舅,19,0
297,297,铁拐李/蓝采和/人物一/人物二,19,0
298,298,人物/生平/人物二/人物一,18,0
299,299,人物/经历/人物二/人物一,18,0
300,300,人物一/人物二/性格,18,0
301,301,人物一/人物二/月,18,0
305,305,人物二/人物一/便,18,0
307,307,八仙/何仙姑/人物一/人物二,18,0
308,308,八仙/张果老/何仙姑/人物一/人物二,18,0
309,309,八仙/铁拐李/张果老/人物一/人物二,18,0
310,310,八仙/铁拐李/张果老/人物一/人物二/曹国舅,18,0
311,311,岁/人物二/人物一,18,0
312,312,戴宗/人物一/李逵/人物二,18,0
313,313,生平/人物二/人物一,18,0
314,314,蓝采和/人物一/人物二/曹国舅,18,0
315,315,钟离/张果老/人物一/人物二/曹国舅,18,0
316,316,铁拐李/张果老/何仙姑/人物一/人物二,18,0
317,317,铁拐李/张果老/何仙姑/人物一/人物二/曹国舅,18,0
318,318,铁拐李/蓝采和/人物一/人物二/曹国舅,18,0
319,319,人物二/人物一/子,17,0
320,320,人物二/人物一/子路,17,0
321,321,人物二/四弟/人物一,17,0
322,322,人物二/弟子/人物一/人物二,17,0
323,323,八仙/何仙姑/人物一/人物二/曹国舅,17,0
324,324,八仙/张果老/何仙姑/人物一/人物二/曹国舅,17,0
325,325,八仙/铁拐李/何仙姑/人物一/人物二,17,0
326,326,八仙/铁拐李/何仙姑/人物一/人物二/曹国舅,17,0
327,327,子路/人物一/人物二,17,0
328,328,汉/何仙姑/人物一/人物二,17,0
329,329,汉/张果老/人物一/人物二,17,0
330,330,汉/钟离/何仙姑/人物一/人物二,17,0
331,331,汉/钟离/张果老/人物一/人物二,17,0
332,332,钟离/人物一/人物二/何仙姑,17,0
333,333,钟离/何仙姑/人物一/人物二,17,0
334,334,铁拐李/汉/何仙姑/人物一/人物二,17,0
335,335,铁拐李/汉/钟离/何仙姑/人物一/人物二,17,0
336,336,铁拐李/钟离/何仙姑/人物一/人物二,17,0
