,rule_id,rule,frequence,label
255,255,人物一/之女/人物二,47,0
265,265,饰演/人物一/人物二,46,0
287,287,演员/人物一/人物二,43,0
291,291,人物一/人物二/丈夫,41,0
293,293,人物一/人物二/故事,41,0
294,294,人物一/人物二/死,41,0
295,295,人物一/带/人物二,41,0
301,301,人物一/之后/人物二,40,0
303,303,人物一/人物二/举行,40,0
306,306,人物二/人物一/离婚,40,0
307,307,人物二/饰/人物一,40,0
312,312,人物一/人物二/人物,39,0
313,313,人物一/其父/人物二,39,0
314,314,人物一/嫁/人物二,39,0
315,315,人物一/字/人物二,39,0
316,316,人物二/人物一/丈夫,39,0
317,317,人物二/人物一/关系,39,0
321,321,家庭/人物二/人物一,39,0
324,324,一个/人物一/人物二,38,0
325,325,人物一/人物二/感情,38,0
327,327,人物一/家庭成员/人物二,38,0
328,328,人物二/人物一/一直,38,0
329,329,人物二/人物一/长子,38,0
330,330,人物二/生于/人物一,38,0
331,331,年/人物二/妻子/人物一,38,0
332,332,当时/人物二/人物一,38,0
333,333,生活/年/人物一/人物二,38,0
334,334,个人/年/人物一/人物二,37,0
335,335,主席/人物二/人物一,37,0
336,336,人物一/人物一/人物二/之子,37,0
337,337,人物一/人物二/为妻,37,0
338,338,人物一/人物二/最后,37,0
339,339,人物一/人物二/正式,37,0
340,340,人物一/人物二/父子,37,0
341,341,人物一/人物二/诸葛亮,37,0
342,342,人物一/介绍/人物二,37,0
343,343,人物二/之后/人物一,37,0
344,344,人物二/人物一/人物,37,0
345,345,人物二/人物一/共同,37,0
346,346,人物二/年/月/人物二/人物一,37,0
347,347,导演/人物一/人物二,37,0
348,348,年/月/人物二/人物一/婚礼,37,0
349,349,当时/人物一/人物二,37,0
350,350,日/人物二/人物一/婚礼,37,0
351,351,月/日/人物二/人物一/婚礼,37,0
352,352,人物一/人物二/之后,36,0
353,353,人物一/人物二/参加,36,0
354,354,人物一/人物二/年/人物二,36,0
355,355,人物一/前/人物二,36,0
356,356,人物一/简介/人物二,36,0
357,357,人物一/里/人物二,36,0
358,358,人物二/人物一/出,36,0
359,359,人物二/已故/人物一,36,0
360,360,人物二/歌手/人物一,36,0
361,361,人物二/生活/年/人物一,36,0
362,362,女/人物一/人物二,36,0
363,363,年/人物二/人物一/举行/婚礼,36,0
364,364,年/人物二/夫人/人物一,36,0
365,365,歌手/人物二/演员/人物一,36,0
366,366,歌手/简介/人物二/人物一,36,0
367,367,个人/生活/年/人物一/人物二,35,0
368,368,人物一/中/人物/人物二,35,0
369,369,人物一/人物二/女,35,0
370,370,人物一/没有/人物二,35,0
371,371,人物二/人物一/婚姻,35,0
372,372,人物二/人物一/带,35,0
373,373,人物二/人物一/想,35,0
374,374,人物二/嫁给/人物一,35,0
375,375,人物二/父/人物一,35,0
376,376,年/人物二/人物一/人物一,35,0
377,377,日/人物二/人物一/举行,35,0
378,378,月/日/人物二/人物一/举行,35,0
379,379,电影/人物一/人物二,35,0
380,380,主演/人物一/人物二,34,0
381,381,人物一/人物/生平/人物二,34,0
382,382,人物一/人物二/一直,34,0
383,383,人物一/人物二/前,34,0
384,384,人物一/人物二/将军,34,0
385,385,人物一/人物二/生于,34,0
386,386,人物一/人物二/美国,34,0
387,387,人物一/人物二/香港,34,0
388,388,人物一/便/人物二,34,0
389,389,人物一/年/年/人物二,34,0
390,390,人物一/父母/人物二,34,0
391,391,人物二/之孙/人物一,34,0
392,392,人物二/人物一/上海,34,0
393,393,人物二/人物一/出生,34,0
394,394,人物二/人物一/已经,34,0
395,395,人物二/人物一/正式,34,0
396,396,人物二/会/人物一,34,0
397,397,人物二/导演/人物一,34,0
398,398,人物二/母/人物一,34,0
399,399,人物二/足球/人物一,34,0
400,400,年/人物一/人物一/人物二,34,0
401,401,年/年/人物二/人物一,34,0
402,402,年/日/人物二/人物一/婚礼,34,0
403,403,年/月/人物二/人物一/举行,34,0
404,404,年/月/日/人物二/人物一/婚礼,34,0
405,405,红楼梦/人物一/人物二,34,0
406,406,之后/人物一/人物二,33,0
407,407,之子/人物一/人物二,33,0
408,408,人物一/一直/人物二,33,0
409,409,人物一/人物二/希望,33,0
410,410,人物一/人物二/非常,33,0
411,411,人物一/出/人物二,33,0
412,412,人物一/名/人物二,33,0
413,413,人物一/月/人物二/人物一,33,0
414,414,人物一/经历/人物一/人物二,33,0
415,415,人物二/人物一/更,33,0
416,416,人物二/人物一/父,33,0
417,417,人物二/人物一/王,33,0
418,418,人物二/人物一/生于,33,0
419,419,人物二/人物二/儿子/人物一,33,0
420,420,人物二/名宿/人物一,33,0
421,421,人物二/妻子/人物一/人物二,33,0
422,422,人物二/已故/足球/人物一,33,0
423,423,人物二/想/人物一,33,0
424,424,人物二/日/人物二/人物一,33,0
425,425,公元前/人物二/人物一,33,0
426,426,内容简介/人物一/人物二,33,0
427,427,太子/人物二/人物一,33,0
428,428,夫人/人物一/人物二,33,0
429,429,女/人物二/人物一,33,0
430,430,年/人物一/人物二/人物二,33,0
431,431,诸葛亮/人物二/人物一,33,0
432,432,人物二/名宿/人物一/之子,32,0
433,433,人物二/妻/人物一,32,0
434,434,人物二/已故/人物一/之子,32,0
435,435,人物二/已故/名宿/人物一,32,0
436,436,人物二/已故/名宿/人物一/之子,32,0
437,437,人物二/已故/足球/人物一/之子,32,0
438,438,人物二/已故/足球/名宿/人物一,32,0
439,439,人物二/已故/足球/名宿/人物一/之子,32,0
440,440,人物二/月/日/人物二/人物一,32,0
441,441,人物二/足球/人物一/之子,32,0
442,442,人物二/足球/名宿/人物一,32,0
443,443,人物二/足球/名宿/人物一/之子,32,0
444,444,夫人/人物二/人物一,32,0
445,445,月/人物二/人物一/结婚,32,0
446,446,月/人物二/夫人/人物一,32,0
447,447,香港/人物一/人物二,32,0
