,rule_id,rule,frequence,label
381,381,第五十三回/人物一/人物二,18,0
382,382,第五十三回/人物一/李逵/人物二,18,0
383,383,第五十三回/戴宗/人物一/人物二,18,0
384,384,第五十三回/戴宗/人物一/李逵/人物二,18,0
475,475,第五十三回/二取/人物一/人物二,16,0
476,476,第五十三回/二取/人物一/李逵/人物二,16,0
477,477,第五十三回/戴宗/二取/人物一/人物二,16,0
478,478,第五十三回/戴宗/二取/人物一/李逵/人物二,16,0
523,523,施耐庵/水浒/第五十三回/二取/人物一/人物二,15,0
524,524,施耐庵/水浒/第五十三回/人物一/人物二,15,0
525,525,施耐庵/水浒/第五十三回/人物一/李逵/人物二,15,0
526,526,施耐庵/水浒/第五十三回/人物一/独劈/人物二,15,0
527,527,施耐庵/水浒/第五十三回/戴宗/人物一/人物二,15,0
591,591,水浒/二取/人物一/人物二,15,0
592,592,水浒/二取/人物一/李逵/人物二,15,0
593,593,水浒/二取/人物一/李逵/独劈/人物二,15,0
594,594,水浒/二取/人物一/独劈/人物二,15,0
598,598,水浒/戴宗/二取/人物一/人物二,15,0
599,599,水浒/戴宗/二取/人物一/李逵/人物二,15,0
600,600,水浒/戴宗/二取/人物一/独劈/人物二,15,0
601,601,水浒/戴宗/人物一/人物二,15,0
602,602,水浒/戴宗/人物一/李逵/人物二,15,0
603,603,水浒/戴宗/人物一/李逵/独劈/人物二,15,0
604,604,水浒/戴宗/人物一/独劈/人物二,15,0
605,605,水浒/第五十三回/二取/人物一/人物二,15,0
606,606,水浒/第五十三回/二取/人物一/李逵/人物二,15,0
607,607,水浒/第五十三回/二取/人物一/独劈/人物二,15,0
608,608,水浒/第五十三回/人物一/人物二,15,0
609,609,水浒/第五十三回/人物一/李逵/人物二,15,0
610,610,水浒/第五十三回/人物一/李逵/独劈/人物二,15,0
611,611,水浒/第五十三回/人物一/独劈/人物二,15,0
616,616,第五十三回/二取/人物一/李逵/独劈/人物二,15,0
617,617,第五十三回/二取/人物一/独劈/人物二,15,0
618,618,第五十三回/人物一/李逵/独劈/人物二,15,0
619,619,第五十三回/人物一/独劈/人物二,15,0
620,620,第五十三回/戴宗/二取/人物一/独劈/人物二,15,0
621,621,第五十三回/戴宗/人物一/李逵/独劈/人物二,15,0
622,622,第五十三回/戴宗/人物一/独劈/人物二,15,0
