sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_278189,,赵姨娘,贾政,3.2 . 贾政 生 贾珠 、 贾元春 、 贾宝玉 ( 王夫人 所 生 ) 、 贾探春 ( 赵姨娘 所 生 ) 、 贾环 ( 赵姨娘 所 生 ) ；,人物二 生 贾珠  贾元春  贾宝玉  王夫人 生   贾探春  人物一 生   贾环  人物一 生,-1
TRAIN_SENT_ID_262507,,扶苏,秦始皇,秦始皇 长子 扶苏 ， 老板 （ 甘罗 ） 想 辅佐 的 人 。,人物二 长子 人物一  老板  甘罗  想 辅佐,-1
TRAIN_SENT_ID_254190,,邢夫人,贾赦,3.1 . 贾赦 生 贾琏 ( 不是 邢夫人 所 生 ) 、 贾迎春 ( 庶出 ) 和 贾琮 （ 应当 为 庶出 ） ；,人物二 生 贾琏  人物一 生   贾迎春  庶出  贾琮  应当 庶出,-1
TRAIN_SENT_ID_277126,,浦安修,彭德怀,浦安修 和 彭德怀 结婚 后 ， 严格遵守 党的纪律 ， 从来不 干预 丈夫 的 工作 。,人物一 人物二 结婚  严格遵守 党的纪律  从来不 干预 丈夫 工作,1
TRAIN_SENT_ID_286290,,阮丽珍,阮大铖,阮丽珍 ， 安徽 怀宁 人 ， 阮大铖 之女 ， 约 卒 于 清世祖 顺治 中 。,人物一  安徽 怀宁  人物二 之女  约 卒 清世祖 顺治 中,-1
TRAIN_SENT_ID_278713,,叶一茜,田亮,奥运冠军 田亮 献出 MV 处子秀 ， 与 娇妻 叶一茜 厨房 内 亲密 相拥 ， 除此之外 更 有 宝贝女儿 特别 献声 ， 让 整支 MV 可看性 十足 。,奥运冠军 人物二 献出  处子秀  娇妻 人物一 厨房 亲密 相拥  更 宝贝女儿 特别 献声  整支  可看性 十足,-1
TRAIN_SENT_ID_277676,,毛岸红,贺子珍,贺子珍 和 中央 领导 认为 朱道 来 很 可能 就是 毛岸红 ， 毛泽东 仔细 辨认 后 传下 话 说 ： “ 这 孩子 很 像 年轻 时 的 毛泽覃 ！ ”,人物二 中央 领导 认为 朱道 可能 人物一  毛泽东 仔细 辨认 传下 话 说   孩子 年轻 时 毛泽覃,-1
TRAIN_SENT_ID_272702,,毛岸青,杨开慧,现 复原 陈列 有 ： 毛泽东 和 杨开慧 、 蔡和森 、 彭湃 、 毛泽覃 、 夏明翰 、 杨开慧 母亲 及 幼时 的 毛岸英 、 毛岸青 的 卧室 ， 前 堂屋 和 后 厅 等 。,现 复原 陈列  毛泽东 人物二  蔡和森  彭湃  毛泽覃  夏明翰  人物二 母亲 幼时 毛岸英  人物一 卧室  前 堂屋 厅,-1
TRAIN_SENT_ID_258726,,刘禅,刘备,章武 三年 （ 223 年 ） ， 刘备 去世 ， 太子 刘禅 即位 ， 尊 嫡母 吴氏 为 皇太后 。,章武 三年   年   人物二 去世  太子 人物一 即位  尊 嫡母 吴氏 皇太后,-1
TRAIN_SENT_ID_287035,,齐小萱,齐昊,齐小萱 ： 齐昊 和 田灵儿 之女 ， 张小鼎 的 玩伴 。,人物一  人物二 田灵儿 之女  张小鼎 玩伴,-1
TRAIN_SENT_ID_275724,,邓枢,邓丽君,邓丽君 的 父亲 邓枢 早年 毕业 于 黄埔军校 第 14 期 ， 母亲 是 山东 泰安市 东平县 人 。,人物二 父亲 人物一 早年 毕业 黄埔军校  期  母亲 山东 泰安市 东平县,-1
TRAIN_SENT_ID_264355,,贾环,赵姨娘,这时 赵姨娘 所 生 儿子 贾环 又 乘机 进 谗 ， 说 宝玉 强奸 金钏儿 未遂 ， 逼死 了 人命 ， 贾政 一听 怒不可遏 ， 将 宝玉 叫 来 ， 往死里 狠 打 。,人物二 生 儿子 人物一 乘机 进 谗  说 宝玉 强奸 金钏儿 未遂  逼死 人命  贾政 一听 怒不可遏  宝玉  往死里 狠,-1
TRAIN_SENT_ID_258040,,周海婴,鲁迅,二 、 鲁迅 是 谁 ： 凤凰 周刊 专访 周海婴 父子 / 172,二  人物二  凤凰 周刊 专访 人物一 父子,-1
TRAIN_SENT_ID_267881,,钱均夫,钱学森,钱学森 的 父亲 钱均夫 是 杭州人 ， 曾 出任 浙江省 立 第一 中学 ( 现 杭州第四中学 ) 校长 。,人物二 父亲 人物一 杭州人  出任 浙江省 立 第一 中学  现 杭州第四中学  校长,-1
TRAIN_SENT_ID_260818,,何超琼,许晋亨,何超琼 女士 （ 蓝琼缨 女士 所 出 ） = 许晋亨 先生 （ 离婚 ）,人物一 女士  蓝琼缨 女士 出   人物二 先生  离婚,1
TRAIN_SENT_ID_286257,,徐夫人,徐琨,娶 徐琨 女 （ 徐夫人 ） 。,娶 人物二 女  人物一,-1
TRAIN_SENT_ID_273882,,江冬秀,胡适,胡适 十几岁 时 就 与 江冬秀 订 了 婚 ， 但 到 美国 之后 ， 邂逅 了 才情 超逸 的 韦莲司 并 为 之 倾倒 ， 两人 的 半世 情缘 从此 启幕 ， 现在 已 不是 秘密 了 。,人物二 十几岁 时 人物一 订 婚  美国 之后  邂逅 才情 超逸 韦莲司 倾倒  两人 半世 情缘 启幕  现在 秘密,1
TRAIN_SENT_ID_263254,,胡亥,秦始皇,秦二世 胡亥 从 继位 到 灭亡 仅 存续 了 短短的 三年 时间 ， 由 秦始皇 创建 的 大 秦 帝国 就 断送 在 了 短命 的 二世 胡亥 之手 。,秦二世 人物一 继位 灭亡 仅 存续 短短的 三年 时间  人物二 创建 秦 帝国 断送 短命 二世 人物一 之手,-1
TRAIN_SENT_ID_282772,,张博宇,张墨锡,个人 生活 : 2014 年 9 月 21 日 ， 张博宇 与 演员 张墨锡 结婚 。,个人 生活   年  月  日  人物一 演员 人物二 结婚,1
