,rule_id,rule,frequence,label
61,61,张果老/人物一/人物二/曹国舅,33,0
71,71,八仙/张果老/人物一/人物二,30,0
86,86,人物二/人物/人物一,27,0
87,87,人物二/人物一/弟弟,27,0
88,88,八仙/张果老/人物一/人物二/曹国舅,27,0
95,95,人物二/人物一/张,26,0
96,96,八仙/铁拐李/人物一/人物二/曹国舅,26,0
98,98,人物一/人物二/蓝采和,25,0
99,99,人物一/师从/人物二,25,0
100,100,人物一/人物二/哥哥,24,0
101,101,人物一/子路/人物二/弟子,24,0
104,104,何仙姑/人物一/人物二,24,0
105,105,八仙/钟离/人物一/人物二/曹国舅,24,0
106,106,八仙/铁拐李/汉/人物一/人物二,24,0
107,107,八仙/铁拐李/汉/钟离/人物一/人物二,24,0
108,108,八仙/铁拐李/钟离/人物一/人物二,24,0
109,109,经历/人物二/人物一,24,0
110,110,人物一/人物二/没有,23,0
111,111,人物一/哥哥/人物二,23,0
112,112,人物一/字子渊/人物二,23,0
113,113,人物一/张果老/人物二,23,0
114,114,人物一/著名/人物二,23,0
116,116,人物二/家语/人物一,23,0
117,117,八仙/汉/人物一/人物二/曹国舅,23,0
118,118,八仙/汉/钟离/人物一/人物二/曹国舅,23,0
119,119,女儿/人物二/人物一,23,0
120,120,张果老/何仙姑/人物一/人物二,23,0
121,121,简介/人物二/人物一,23,0
122,122,钟离/张果老/人物一/人物二,23,0
123,123,人物一/人物二/先生,22,0
124,124,人物一/子路/季路/人物二,22,0
125,125,人物一/字/人物二/弟子,22,0
126,126,人物一/字/子路/人物二/弟子,22,0
127,127,人物一/字/子路/季路/人物二,22,0
128,128,人物一/字/季路/人物二,22,0
129,129,人物一/季路/人物二,22,0
130,130,人物一/曹国舅/人物二,22,0
131,131,人物二/人物一/死,22,0
132,132,人物二/子/人物一/王姬,22,0
133,133,人物二/昌/子/人物一,22,0
134,134,人物二/昌/子/人物一/王姬,22,0
135,135,人物二/王姬/子/人物一,22,0
136,136,人物二/王姬/子/人物一/王姬,22,0
137,137,人物二/王姬/昌/子/人物一,22,0
138,138,人物二/王姬/昌/子/人物一/王姬,22,0
139,139,何仙姑/人物一/人物二/曹国舅,22,0
140,140,张果老/何仙姑/人物一/人物二/曹国舅,22,0
142,142,人物一/人物二/十分,21,0
143,143,蓝采和/人物一/人物二,21,0
144,144,铁拐李/何仙姑/人物一/人物二,21,0
145,145,铁拐李/张果老/人物一/人物二,21,0
146,146,铁拐李/张果老/人物一/人物二/曹国舅,21,0
147,147,人物一/月/人物二,20,0
148,148,人物一/蓝采和/人物二/曹国舅,20,0
149,149,人物二/人物一/学习,20,0
150,150,人物二/人物一/王,20,0
152,152,八仙/人物一/人物二/何仙姑,20,0
153,153,八仙/何仙姑/人物一/人物二,20,0
154,154,八仙/张果老/何仙姑/人物一/人物二,20,0
155,155,八仙/铁拐李/汉/人物一/人物二/曹国舅,20,0
156,156,八仙/铁拐李/钟离/人物一/人物二/曹国舅,20,0
157,157,年/日/人物二/人物一,20,0
158,158,年/月/日/人物二/人物一,20,0
160,160,钟离/张果老/人物一/人物二/曹国舅,20,0
161,161,铁拐李/何仙姑/人物一/人物二/曹国舅,20,0
