rule_id,rule,pattern,frequence,original_label
415,二/人物一/人物二,.*二.*人物一.*人物二.*,15,1
416,人物一/人物二/做,.*人物一.*人物二.*做.*,15,1
418,人物一/人物二/告辞,.*人物一.*人物二.*告辞.*,15,1
419,人物一/人物二/女儿,.*人物一.*人物二.*女儿.*,15,-1
420,人物一/人物二/死,.*人物一.*人物二.*死.*,15,-1
422,人物一/前/人物二,.*人物一.*前.*人物二.*,15,1
423,人物一/唱歌/人物二,.*人物一.*唱歌.*人物二.*,15,1
424,人物一/学/讴于/人物二/未穷,.*人物一.*学.*讴于.*人物二.*未穷.*,15,1
425,人物一/学/讴于/人物二/未穷/辞,.*人物一.*学.*讴于.*人物二.*未穷.*辞.*,15,1
426,人物一/学/讴于/人物二/未穷/遂,.*人物一.*学.*讴于.*人物二.*未穷.*遂.*,15,1
427,人物一/学/讴于/人物二/未穷/青之技,.*人物一.*学.*讴于.*人物二.*未穷.*青之技.*,15,1
428,人物一/学/讴于/人物二/辞,.*人物一.*学.*讴于.*人物二.*辞.*,15,1
429,人物一/学/讴于/人物二/遂,.*人物一.*学.*讴于.*人物二.*遂.*,15,1
430,人物一/学/讴于/人物二/遂/辞,.*人物一.*学.*讴于.*人物二.*遂.*辞.*,15,1
431,人物一/学/讴于/人物二/青之技,.*人物一.*学.*讴于.*人物二.*青之技.*,15,1
432,人物一/学/讴于/人物二/青之技/辞,.*人物一.*学.*讴于.*人物二.*青之技.*辞.*,15,1
433,人物一/学/讴于/人物二/青之技/遂,.*人物一.*学.*讴于.*人物二.*青之技.*遂.*,15,1
434,人物一/春秋/人物二,.*人物一.*春秋.*人物二.*,15,1
435,人物一/讴于/人物二/未穷,.*人物一.*讴于.*人物二.*未穷.*,15,1
436,人物一/讴于/人物二/未穷/辞,.*人物一.*讴于.*人物二.*未穷.*辞.*,15,1
437,人物一/讴于/人物二/未穷/遂,.*人物一.*讴于.*人物二.*未穷.*遂.*,15,1
438,人物一/讴于/人物二/未穷/遂/辞,.*人物一.*讴于.*人物二.*未穷.*遂.*辞.*,15,1
439,人物一/讴于/人物二/未穷/青之技,.*人物一.*讴于.*人物二.*未穷.*青之技.*,15,1
440,人物一/讴于/人物二/未穷/青之技/辞,.*人物一.*讴于.*人物二.*未穷.*青之技.*辞.*,15,1
441,人物一/讴于/人物二/未穷/青之技/遂,.*人物一.*讴于.*人物二.*未穷.*青之技.*遂.*,15,1
442,人物一/讴于/人物二/辞,.*人物一.*讴于.*人物二.*辞.*,15,1
443,人物一/讴于/人物二/遂,.*人物一.*讴于.*人物二.*遂.*,15,1
444,人物一/讴于/人物二/遂/辞,.*人物一.*讴于.*人物二.*遂.*辞.*,15,1
445,人物一/讴于/人物二/青之技,.*人物一.*讴于.*人物二.*青之技.*,15,1
446,人物一/讴于/人物二/青之技/辞,.*人物一.*讴于.*人物二.*青之技.*辞.*,15,1
447,人物一/讴于/人物二/青之技/遂,.*人物一.*讴于.*人物二.*青之技.*遂.*,15,1
448,人物一/讴于/人物二/青之技/遂/辞,.*人物一.*讴于.*人物二.*青之技.*遂.*辞.*,15,1
449,人物一/鲁国/人物二/弟子,.*人物一.*鲁国.*人物二.*弟子.*,15,1
451,人物二/人物一/罗克,.*人物二.*人物一.*罗克.*,15,-1
452,人物二/便/人物一,.*人物二.*便.*人物一.*,15,1
453,人物二/四弟/人物一,.*人物二.*四弟.*人物一.*,15,-1
454,儿子/人物二/人物一,.*儿子.*人物二.*人物一.*,15,-1
455,八仙/蓝采和/人物一/人物二/曹国舅,.*八仙.*蓝采和.*人物一.*人物二.*曹国舅.*,15,1
457,明/二取/人物一/人物二,.*明.*二取.*人物一.*人物二.*,15,1
458,明/二取/人物一/李逵/人物二,.*明.*二取.*人物一.*李逵.*人物二.*,15,1
459,明/二取/人物一/李逵/独劈/人物二,.*明.*二取.*人物一.*李逵.*独劈.*人物二.*,15,1
460,明/二取/人物一/独劈/人物二,.*明.*二取.*人物一.*独劈.*人物二.*,15,1
464,明/戴宗/二取/人物一/人物二,.*明.*戴宗.*二取.*人物一.*人物二.*,15,1
465,明/戴宗/二取/人物一/李逵/人物二,.*明.*戴宗.*二取.*人物一.*李逵.*人物二.*,15,1
466,明/戴宗/二取/人物一/独劈/人物二,.*明.*戴宗.*二取.*人物一.*独劈.*人物二.*,15,1
467,明/戴宗/人物一/人物二,.*明.*戴宗.*人物一.*人物二.*,15,1
468,明/戴宗/人物一/李逵/人物二,.*明.*戴宗.*人物一.*李逵.*人物二.*,15,1
469,明/戴宗/人物一/李逵/独劈/人物二,.*明.*戴宗.*人物一.*李逵.*独劈.*人物二.*,15,1
