rule_id,rule,pattern,frequence,original_label
166,中国/人物二/人物一,.*中国.*人物二.*人物一.*,21,0
168,人物一/人物二/蓝采和,.*人物一.*人物二.*蓝采和.*,21,1
172,人物二/人物一/发/弟弟,.*人物二.*人物一.*发.*弟弟.*,21,-1
173,人物二/人物一/成为,.*人物二.*人物一.*成为.*,21,-1
174,人物二/人物一/王姬/发/弟弟,.*人物二.*人物一.*王姬.*发.*弟弟.*,21,-1
175,人物二/人物一/王姬/弟弟,.*人物二.*人物一.*王姬.*弟弟.*,21,-1
176,人物二/写给/人物一/家书,.*人物二.*写给.*人物一.*家书.*,21,-1
177,人物二/昌/人物一/发/弟弟,.*人物二.*昌.*人物一.*发.*弟弟.*,21,-1
178,人物二/昌/人物一/弟弟,.*人物二.*昌.*人物一.*弟弟.*,21,-1
179,人物二/昌/人物一/王姬/发/弟弟,.*人物二.*昌.*人物一.*王姬.*发.*弟弟.*,21,-1
180,人物二/昌/人物一/王姬/弟弟,.*人物二.*昌.*人物一.*王姬.*弟弟.*,21,-1
191,经历/人物二/人物一,.*经历.*人物二.*人物一.*,21,-1
193,人物一/人物二/遂,.*人物一.*人物二.*遂.*,20,1
194,人物一/子路/人物二/弟子,.*人物一.*子路.*人物二.*弟子.*,20,1
195,人物一/张果老/人物二,.*人物一.*张果老.*人物二.*,20,1
196,人物一/问/人物二,.*人物一.*问.*人物二.*,20,1
198,人物二/人物一/子路,.*人物二.*人物一.*子路.*,20,1
199,人物二/人物一/故事,.*人物二.*人物一.*故事.*,20,-1
200,人物二/子/人物一/发/弟弟,.*人物二.*子.*人物一.*发.*弟弟.*,20,-1
201,人物二/子/人物一/弟弟,.*人物二.*子.*人物一.*弟弟.*,20,-1
202,人物二/子/人物一/王姬/发/弟弟,.*人物二.*子.*人物一.*王姬.*发.*弟弟.*,20,-1
203,人物二/子/人物一/王姬/弟弟,.*人物二.*子.*人物一.*王姬.*弟弟.*,20,-1
204,人物二/子贡/人物一,.*人物二.*子贡.*人物一.*,20,1
205,人物二/家语/人物一,.*人物二.*家语.*人物一.*,20,1
206,人物二/昌/子/人物一/发/弟弟,.*人物二.*昌.*子.*人物一.*发.*弟弟.*,20,-1
207,人物二/昌/子/人物一/弟弟,.*人物二.*昌.*子.*人物一.*弟弟.*,20,-1
208,人物二/昌/子/人物一/王姬/弟弟,.*人物二.*昌.*子.*人物一.*王姬.*弟弟.*,20,-1
209,人物二/王姬/子/人物一/发/弟弟,.*人物二.*王姬.*子.*人物一.*发.*弟弟.*,20,-1
210,人物二/王姬/子/人物一/弟弟,.*人物二.*王姬.*子.*人物一.*弟弟.*,20,-1
211,人物二/王姬/子/人物一/王姬/弟弟,.*人物二.*王姬.*子.*人物一.*王姬.*弟弟.*,20,-1
212,人物二/王姬/昌/子/人物一/弟弟,.*人物二.*王姬.*昌.*子.*人物一.*弟弟.*,20,-1
213,何仙姑/人物一/人物二/曹国舅,.*何仙姑.*人物一.*人物二.*曹国舅.*,20,1
214,张果老/何仙姑/人物一/人物二/曹国舅,.*张果老.*何仙姑.*人物一.*人物二.*曹国舅.*,20,1
215,蓝采和/人物一/人物二,.*蓝采和.*人物一.*人物二.*,20,1
216,钟离/张果老/人物一/人物二/曹国舅,.*钟离.*张果老.*人物一.*人物二.*曹国舅.*,20,1
217,人物一/人物二/未穷/遂,.*人物一.*人物二.*未穷.*遂.*,19,1
218,人物一/人物二/未穷/遂/辞,.*人物一.*人物二.*未穷.*遂.*辞.*,19,1
219,人物一/人物二/未穷/青之技,.*人物一.*人物二.*未穷.*青之技.*,19,1
220,人物一/人物二/未穷/青之技/辞,.*人物一.*人物二.*未穷.*青之技.*辞.*,19,1
221,人物一/人物二/未穷/青之技/遂,.*人物一.*人物二.*未穷.*青之技.*遂.*,19,1
222,人物一/人物二/未穷/青之技/遂/辞,.*人物一.*人物二.*未穷.*青之技.*遂.*辞.*,19,1
223,人物一/人物二/辞,.*人物一.*人物二.*辞.*,19,1
224,人物一/人物二/遂/辞,.*人物一.*人物二.*遂.*辞.*,19,1
225,人物一/人物二/青之技,.*人物一.*人物二.*青之技.*,19,1
226,人物一/人物二/青之技/辞,.*人物一.*人物二.*青之技.*辞.*,19,1
227,人物一/人物二/青之技/遂,.*人物一.*人物二.*青之技.*遂.*,19,1
228,人物一/人物二/青之技/遂/辞,.*人物一.*人物二.*青之技.*遂.*辞.*,19,1
229,人物一/字/人物二/弟子,.*人物一.*字.*人物二.*弟子.*,19,1
230,人物一/字/子路/人物二/弟子,.*人物一.*字.*子路.*人物二.*弟子.*,19,1
231,人物一/学/人物二/未穷,.*人物一.*学.*人物二.*未穷.*,19,1
232,人物一/学/人物二/未穷/辞,.*人物一.*学.*人物二.*未穷.*辞.*,19,1
233,人物一/学/人物二/未穷/遂,.*人物一.*学.*人物二.*未穷.*遂.*,19,1
234,人物一/学/人物二/未穷/遂/辞,.*人物一.*学.*人物二.*未穷.*遂.*辞.*,19,1
235,人物一/学/人物二/未穷/青之技,.*人物一.*学.*人物二.*未穷.*青之技.*,19,1
236,人物一/学/人物二/未穷/青之技/辞,.*人物一.*学.*人物二.*未穷.*青之技.*辞.*,19,1
237,人物一/学/人物二/未穷/青之技/遂,.*人物一.*学.*人物二.*未穷.*青之技.*遂.*,19,1
238,人物一/学/人物二/辞,.*人物一.*学.*人物二.*辞.*,19,1
239,人物一/学/人物二/遂,.*人物一.*学.*人物二.*遂.*,19,1
240,人物一/学/人物二/遂/辞,.*人物一.*学.*人物二.*遂.*辞.*,19,1
241,人物一/学/人物二/青之技,.*人物一.*学.*人物二.*青之技.*,19,1
242,人物一/学/人物二/青之技/辞,.*人物一.*学.*人物二.*青之技.*辞.*,19,1
243,人物一/学/人物二/青之技/遂,.*人物一.*学.*人物二.*青之技.*遂.*,19,1
244,人物一/学/人物二/青之技/遂/辞,.*人物一.*学.*人物二.*青之技.*遂.*辞.*,19,1
245,人物一/曹国舅/人物二,.*人物一.*曹国舅.*人物二.*,19,1
246,人物一/蓝采和/人物二/曹国舅,.*人物一.*蓝采和.*人物二.*曹国舅.*,19,1
248,介绍/人物一/人物二,.*介绍.*人物一.*人物二.*,19,-1
250,八仙/何仙姑/人物一/人物二,.*八仙.*何仙姑.*人物一.*人物二.*,19,1
251,八仙/张果老/何仙姑/人物一/人物二,.*八仙.*张果老.*何仙姑.*人物一.*人物二.*,19,1
252,汉/张果老/人物一/人物二,.*汉.*张果老.*人物一.*人物二.*,19,1
253,汉/钟离/张果老/人物一/人物二,.*汉.*钟离.*张果老.*人物一.*人物二.*,19,1
254,铁拐李/何仙姑/人物一/人物二,.*铁拐李.*何仙姑.*人物一.*人物二.*,19,1
255,铁拐李/张果老/人物一/人物二,.*铁拐李.*张果老.*人物一.*人物二.*,19,1
256,铁拐李/张果老/人物一/人物二/曹国舅,.*铁拐李.*张果老.*人物一.*人物二.*曹国舅.*,19,1
