sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_272006,,文姜,宣姜,文姜 与 姊姊 宣姜 一样 是 美女 ， 且 文姜 聪慧 又 善 诗文 ， 但 在 出嫁 前 就 和 同父异母 哥哥 齐襄公 近亲 性交 。,人物一 姊姊 人物二 美女  人物一 聪慧 善 诗文  出嫁 前 同父异母 哥哥 齐襄公 近亲 性交,1
TRAIN_SENT_ID_254006,,周恩寿,周恩来,周日和 成长 经历 : 周日和 的 姥爷 是 周恩来 胞弟 周恩寿 ， 是 周恩来 亲缘 最近 的 后人 之一 。,周日和 成长 经历  周日和 姥爷 人物二 胞弟 人物一  人物二 亲缘 最近 后人,1
TRAIN_SENT_ID_267524,,扈成,扈三娘,扈成 是 《 水浒传 》 中 人物 ， 梁山 扈三娘 的 哥哥 ， 扈家庄 庄主 之子 ， 绰号 “ 飞天 虎 ” 。,人物一  水浒传  中 人物  梁山 人物二 哥哥  扈家庄 庄主 之子  绰号  飞天 虎,1
TRAIN_SENT_ID_249114,,皮皮鲁,鲁西西,比起 皮皮鲁 来说 ， 鲁西西 要 乖巧 许多 ， 但是 她 也 有 许多 惊奇 的 冒险 哦 ， 有些 还 背着 那个 古灵精怪 的 调皮 哥哥 偷偷地 进行 呢 。,比起 人物一  人物二 乖巧  惊奇 冒险  背着 古灵精怪 调皮 哥哥 偷偷地 进行,1
TRAIN_SENT_ID_267580,,吴魏,吴狄,吴魏 ， 电视剧 《 北京 爱情故事 》 中 角色 ， 吴狄 的 哥哥 ， 事业心 强 ， 深爱 伍媚 ， 是 这部 电视剧 里 最 悲剧 的 一个 人物 。,人物一  电视剧  北京 爱情故事  中 角色  人物二 哥哥  事业心 强  深爱 伍媚  这部 电视剧 里 悲剧 一个 人物,1
TRAIN_SENT_ID_271302,,李思,李念,李思 被 爆 已婚 : 早 在 2009 年 ， 李念 在 接受 网易 新闻 采访 时候 就 提到 哥哥 已婚 。,人物一 爆 已婚  早  年  人物二 接受 网易 新闻 采访 提到 哥哥 已婚,1
TRAIN_SENT_ID_255447,,罗成,秦琼,罗成 角色 经历 : 罗成 秦琼 和 罗成 : 秦琼 不 喜欢 罗成 ， 不是 因为 嫉妒 罗成 的 才能 。,人物一 角色 经历  人物一 人物二 人物一  人物二 喜欢 人物一  嫉妒 人物一,1
TRAIN_SENT_ID_259636,,公孙胜,罗真人,④ 明 施耐庵 《 水浒 》 第五十三回 《 戴宗 二取 公孙胜 李逵 独劈 罗真人 》 请 哥哥 便 可 行程 ， 以见 始终 成全 大义 之美 。,④ 明 施耐庵  水浒  第五十三回  戴宗 二取 人物一 李逵 独劈 人物二  请 哥哥 便 行程  以见 始终 成全 大义 之美,1
TRAIN_SENT_ID_261973,,郭涛,郭月,郭涛 的 表演 ， 郭月 是 每场 不 落 、 一部 不少 地 认真 观看 ， 发现 哥哥 的 问题 ， 她 马上 就 会 指出 来 。,人物一 表演  人物二 每场 落  一部 不少 认真 观看  发现 哥哥 问题  马上 会 指出,1
TRAIN_SENT_ID_257212,,霍建元,霍建华,霍建元 是 著名演员 霍建华 的 哥哥 ， 警员 专修班 二十 期 毕业 ， 现任 台北市 南港 分局 旧庄 派出所 所长 。,人物一 著名演员 人物二 哥哥  警员 专修班 二十 期 毕业  现任 台北市 南港 分局 旧庄 派出所 所长,1
TRAIN_SENT_ID_267716,,裴元庆,裴翠云,裴翠云 人物 经历 : 裴翠云 独身 进瓦岗 ， 要求 瓦岗 之 人为 裴元庆 治 好 眼睛 。,人物二 人物 经历  人物二 独身 进瓦岗  要求 瓦岗 人为 人物一 治 眼睛,1
TRAIN_SENT_ID_267581,,吴魏,吴狄,吴魏 角色 经历 : 吴魏 ， 老好人 吴狄 的 哥哥 ， 曾经 穷困潦倒 ， 靠 自己 的 努力 创业 ， 驰骋 商场 ， 叱咤风云 ， 最后 成 了 资产 上 亿 的 成功人士 。,人物一 角色 经历  人物一  老好人 人物二 哥哥  曾经 穷困潦倒  努力 创业  驰骋 商场  叱咤风云  最后 成 资产 亿 成功人士,1
TRAIN_SENT_ID_261970,,郭涛,郭月,郭涛 在 医院 里 治疗 了 一个多月 ， 出院 时 ， 郭月 扶 着 哥哥 回家 。,人物一 医院 里 治疗 一个多月  出院 时  人物二 扶 哥哥 回家,1
TRAIN_SENT_ID_282512,,张宇,蔡宗政,2 演艺 经历 : 1992 年 ， 经由 好友 袁惟仁 介绍 而 被 蔡宗政 挖掘 加盟 大滚制 张宇 ( 12 张 ),演艺 经历   年  经由 好友 袁惟仁 介绍 人物二 挖掘 加盟 大滚制 人物一   张,1
TRAIN_SENT_ID_261971,,郭涛,郭月,12 月 27 日 是 郭涛 的 生日 ， 郭月 拎 了 一只 大大的 蛋糕 ， 找 来 一帮 朋友 ， 在 医院 里 为 哥哥 过生日 。,月  日 人物一 生日  人物二 拎 一只 大大的 蛋糕  找 一帮 朋友  医院 里 哥哥 过生日,1
TRAIN_SENT_ID_277693,,金艺纶,金赛纶,金艺纶 演艺 经历 : 金艺纶 和 姐姐 金赛纶 面貌 相似 ， 却 拥有 截然不同 金艺纶 ( 10 张 ),人物一 演艺 经历  人物一 姐姐 人物二 面貌 相似  拥有 截然不同 人物一   张,1
TRAIN_SENT_ID_268195,,章子男,章子怡,章子男 ， 章子怡 的 哥哥 ， 中国 内地 经纪人 。,人物一  人物二 哥哥  中国 内地 经纪人,1
TRAIN_SENT_ID_279253,,陈泽迅,陈奕迅,陈泽迅 ， 香港 歌手 陈奕迅 的 哥哥 。,人物一  香港 歌手 人物二 哥哥,1
TRAIN_SENT_ID_255404,,罗成,秦琼,也许 秦琼 有过 很多 生死 兄弟 ， 但是 罗成 却 只有 秦琼 一个 哥哥 。,也许 人物二 有过 很多 生死 兄弟  人物一 人物二 一个 哥哥,1
TRAIN_SENT_ID_264367,,曾国潢,曾国藩,曾国藩 同治 二年 十一月 十四日 写给 四弟 曾国潢 的 家书,人物二 同治 二年 十一月 十四日 写给 四弟 人物一 家书,1
TRAIN_SENT_ID_264390,,曾国潢,曾国藩,曾国藩 同治 二年 三月 二十四日 写给 四弟 曾国潢 的 家书,人物二 同治 二年 三月 二十四日 写给 四弟 人物一 家书,1
TRAIN_SENT_ID_259632,,公孙胜,罗真人,⑤ 明 施耐庵 《 水浒 》 第五十三回 《 戴宗 二取 公孙胜 李逵 独劈 罗真人 》 戴宗 又 苦苦 哀告 道 ： “ 若 是 哥哥 不肯 去 时 ， 宋公明 毕 被 高廉 捉 了 。 ”,⑤ 明 施耐庵  水浒  第五十三回  戴宗 二取 人物一 李逵 独劈 人物二  戴宗 苦苦 哀告 道   哥哥 不肯 时  宋公明 毕 高廉 捉,1
TRAIN_SENT_ID_267507,,裘千丈,裘千仞,裘千丈 ， 金庸 武侠小说 《 射雕 英雄传 》 中 人物 ， 铁掌 帮 帮主 裘千仞 的 双胞胎 哥哥 。,人物一  金庸 武侠小说  射雕 英雄传  中 人物  铁掌 帮 帮主 人物二 双胞胎 哥哥,1
TRAIN_SENT_ID_264396,,曾国潢,曾国藩,曾国藩 咸丰 九年 八月 二十九日 写给 四弟 曾国潢 的 家书,人物二 咸丰 九年 八月 二十九日 写给 四弟 人物一 家书,1
TRAIN_SENT_ID_264368,,曾国潢,曾国藩,曾国藩 同治 二年 七月 二十四日 写给 四弟 曾国潢 的 家书,人物二 同治 二年 七月 二十四日 写给 四弟 人物一 家书,1
TRAIN_SENT_ID_261969,,郭涛,郭月,郭涛 站 在 那儿 一动 也 不敢 动 ， 这时 ， 郭月 走 到 妈妈 身边 ， 摇着 妈妈 的 手 说 ： “ 妈妈 ， 是 我 饿 了 ， 我 让 哥哥 炒 的 。 ”,人物一 站 一动 不敢 动   人物二 走 妈妈 身边  摇着 妈妈 手 说   妈妈  饿  哥哥 炒,1
TRAIN_SENT_ID_264379,,曾国潢,曾国藩,曾国藩 同治 三年 正月 二十四日 写给 四弟 曾国潢 的 家书,人物二 同治 三年 正月 二十四日 写给 四弟 人物一 家书,1
TRAIN_SENT_ID_264385,,曾国潢,曾国藩,曾国藩 同治 五年 六月 初五 日 写给 四弟 曾国潢 的 家书,人物二 同治 五年 六月 初五 日 写给 四弟 人物一 家书,1
TRAIN_SENT_ID_267515,,裘千丈,裘千仞,裘千丈 ， 金庸 武侠小说 《 射雕 英雄传 》 中 人物 ， 铁掌 帮 帮主 裘千仞 的 双胞胎 哥哥 （ 详见 83 版 射雕 英雄传 ） 。,人物一  金庸 武侠小说  射雕 英雄传  中 人物  铁掌 帮 帮主 人物二 双胞胎 哥哥  详见  版 射雕 英雄传,1
TRAIN_SENT_ID_264364,,曾国潢,曾国藩,曾国藩 咸丰 十年 四月 十四日 写给 四弟 曾国潢 的 家书,人物二 咸丰 十年 四月 十四日 写给 四弟 人物一 家书,1
TRAIN_SENT_ID_264363,,曾国潢,曾国藩,曾国藩 咸丰 九年 六月 初四 日 写给 四弟 曾国潢 的 家书,人物二 咸丰 九年 六月 初四 日 写给 四弟 人物一 家书,1
TRAIN_SENT_ID_259390,,温策,温慧,从里 蜀山 进入 土属 阴性 地脉 ， 出来 后来 到 蜀山 故道 ， 遭到 温策 攻 率领 的 大军 攻山 ， 温慧 告诉 大家 哥哥 温策 是 来 追 拿 她 回去 和亲 的 。,从里 蜀山 进入 土属 阴性 地脉  后来 蜀山 故道  遭到 人物一 攻 率领 大军 攻山  人物二 告诉 哥哥 人物一 追 回去 和亲,1
TRAIN_SENT_ID_264387,,曾国潢,曾国藩,曾国藩 同治 三年 二月 二十四日 写给 四弟 曾国潢 的 家书,人物二 同治 三年 二月 二十四日 写给 四弟 人物一 家书,1
TRAIN_SENT_ID_277290,,杨贯一,林永春,林永春 创业 经历 : 富东 粤菜 老板 林永春 ， 是 国际 名厨 杨贯一 的 入室弟子 。,人物二 创业 经历  富东 粤菜 老板 人物二  国际 名厨 人物一 入室弟子,1
TRAIN_SENT_ID_251592,,穆春,穆弘,3 人物 生平 : 故事 : 小说 中 的 穆春 ， 远 不及 他 哥哥 穆弘 有 声威 ， 以至于 哥哥 进 了 天罡 ， 而 他 却 一下子 排 在 穆春 了 80 位 。,人物 生平  故事  小说 中 人物一  远 不及 哥哥 人物二 声威  哥哥 进 天罡  一下子 排 人物一  位,1
TRAIN_SENT_ID_264669,,柳承莞,柳承范,柳承范 演艺 经历 : 2000 年 ， 通过 柳承范 哥哥 柳承莞 的 影片 《 没好 死 》 出 道 。,人物二 演艺 经历   年  人物二 哥哥 人物一 影片  没好 死  出 道,1
