,rule_id,rule,frequence,label
112,112,人物一/人物二/哥哥,25,0
122,122,人物二/家语/人物一,24,0
140,140,人物一/鲁国/人物二,22,0
154,154,简介/人物一/人物二,22,0
160,160,人物一/人物二/兄弟,21,0
161,161,人物一/字子渊/人物二,21,0
163,163,人物二/人物一/学生,21,0
164,164,人物二/人物一/曰,21,0
165,165,八仙/铁拐李/何仙姑/人物一/人物二,21,0
166,166,八仙/铁拐李/何仙姑/人物一/人物二/曹国舅,21,0
167,167,戴宗/人物一/人物二,21,0
168,168,汉/张果老/何仙姑/人物一/人物二,21,0
169,169,汉/张果老/何仙姑/人物一/人物二/曹国舅,21,0
170,170,汉/钟离/张果老/何仙姑/人物一/人物二,21,0
174,174,人物一/李逵/人物二,20,0
175,175,人物一/演员/人物二,20,0
176,176,人物二/人物一/时,20,0
177,177,人物二/四弟/人物一,20,0
178,178,八仙/汉/何仙姑/人物一/人物二,20,0
179,179,八仙/汉/何仙姑/人物一/人物二/曹国舅,20,0
180,180,八仙/汉/钟离/何仙姑/人物一/人物二,20,0
181,181,八仙/蓝采和/人物一/人物二,20,0
182,182,八仙/钟离/何仙姑/人物一/人物二,20,0
183,183,八仙/钟离/何仙姑/人物一/人物二/曹国舅,20,0
184,184,八仙/钟离/张果老/人物一/人物二,20,0
185,185,八仙/铁拐李/张果老/何仙姑/人物一/人物二,20,0
186,186,张果老/蓝采和/人物一/人物二,20,0
190,190,汉/蓝采和/人物一/人物二,20,0
191,191,汉/蓝采和/人物一/人物二/曹国舅,20,0
192,192,汉/钟离/蓝采和/人物一/人物二,20,0
193,193,汉/钟离/蓝采和/人物一/人物二/曹国舅,20,0
194,194,简介/人物二/人物一,20,0
195,195,钟离/蓝采和/人物一/人物二,20,0
196,196,钟离/蓝采和/人物一/人物二/曹国舅,20,0
197,197,铁拐李/汉/何仙姑/人物一/人物二,20,0
198,198,铁拐李/汉/何仙姑/人物一/人物二/曹国舅,20,0
199,199,铁拐李/汉/张果老/人物一/人物二,20,0
200,200,铁拐李/汉/张果老/人物一/人物二/曹国舅,20,0
201,201,铁拐李/汉/钟离/何仙姑/人物一/人物二,20,0
202,202,铁拐李/汉/钟离/张果老/人物一/人物二,20,0
203,203,铁拐李/蓝采和/人物一/人物二/曹国舅,20,0
204,204,铁拐李/钟离/何仙姑/人物一/人物二,20,0
205,205,铁拐李/钟离/何仙姑/人物一/人物二/曹国舅,20,0
206,206,铁拐李/钟离/张果老/人物一/人物二,20,0
207,207,铁拐李/钟离/张果老/人物一/人物二/曹国舅,20,0
208,208,人物一/人物二/妹妹,19,0
209,209,人物一/人物二/蓝采和,19,0
210,210,人物一/弟子/人物二,19,0
211,211,人物一/蓝采和/人物二/曹国舅,19,0
213,213,人物二/子/人物一/发,19,0
214,214,人物二/子/人物一/王姬/发,19,0
215,215,人物二/昌/子/人物一/发,19,0
216,216,人物二/昌/子/人物一/王姬/发,19,0
217,217,人物二/王姬/子/人物一/发,19,0
218,218,人物二/王姬/子/人物一/王姬/发,19,0
219,219,人物二/王姬/昌/子/人物一/发,19,0
220,220,八仙/汉/张果老/人物一/人物二,19,0
221,221,八仙/汉/张果老/人物一/人物二/曹国舅,19,0
222,222,八仙/汉/张果老/何仙姑/人物一/人物二,19,0
223,223,八仙/汉/钟离/张果老/人物一/人物二,19,0
224,224,八仙/蓝采和/人物一/人物二/曹国舅,19,0
225,225,八仙/钟离/张果老/人物一/人物二/曹国舅,19,0
226,226,八仙/钟离/张果老/何仙姑/人物一/人物二,19,0
227,227,张果老/蓝采和/人物一/人物二/曹国舅,19,0
228,228,戴宗/人物一/李逵/人物二,19,0
230,230,水浒/人物一/人物二,19,0
231,231,经历/人物一/人物二,19,0
232,232,著名/人物二/人物一,19,0
233,233,铁拐李/汉/张果老/何仙姑/人物一/人物二,19,0
234,234,铁拐李/钟离/张果老/何仙姑/人物一/人物二,19,0
235,235,八仙/铁拐李/汉/何仙姑/人物一/人物二,18,0
236,236,八仙/铁拐李/钟离/何仙姑/人物一/人物二,18,0
237,237,时/人物一/人物二,18,0
238,238,铁拐李/汉/蓝采和/人物一/人物二,18,0
239,239,铁拐李/汉/蓝采和/人物一/人物二/曹国舅,18,0
240,240,铁拐李/汉/钟离/蓝采和/人物一/人物二,18,0
241,241,铁拐李/钟离/蓝采和/人物一/人物二,18,0
242,242,铁拐李/钟离/蓝采和/人物一/人物二/曹国舅,18,0
