,rule_id,rule,frequence,label
373,373,人物一/人物二/弟,15,0
390,390,人物二/曰/人物一,15,0
408,408,人物/生平/人物二/人物一/发,14,0
409,409,人物/生平/人物二/人物一/王姬,14,0
410,410,人物/生平/人物二/人物一/王姬/发,14,0
411,411,人物/生平/人物二/昌/人物一,14,0
412,412,人物/生平/人物二/昌/人物一/发,14,0
413,413,人物/生平/人物二/昌/人物一/王姬,14,0
414,414,人物/生平/人物二/王姬/人物一,14,0
419,419,人物一/人物二/人物二/说,14,0
420,420,人物一/人物二/便,14,0
422,422,人物一/人物二/回,14,0
423,423,人物一/人物二/德行,14,0
424,424,人物一/人物二/遂,14,0
427,427,人物一/月/日/人物二,14,0
429,429,人物二/人物一/笔阵,14,0
431,431,人物二/人物一/道德,14,0
432,432,人物二/便/人物一,14,0
434,434,人物二/题/人物一/笔阵,14,0
444,444,明/人物一/人物二,14,0
445,445,明/人物一/李逵/人物二,14,0
446,446,明/人物一/李逵/独劈/人物二,14,0
447,447,明/人物一/独劈/人物二,14,0
448,448,明/施耐庵/二取/人物一/人物二,14,0
449,449,明/施耐庵/二取/人物一/李逵/人物二,14,0
450,450,明/施耐庵/二取/人物一/独劈/人物二,14,0
451,451,明/施耐庵/人物一/人物二,14,0
452,452,明/施耐庵/人物一/李逵/人物二,14,0
453,453,明/施耐庵/人物一/李逵/独劈/人物二,14,0
454,454,明/施耐庵/人物一/独劈/人物二,14,0
455,455,明/施耐庵/戴宗/二取/人物一/人物二,14,0
456,456,明/施耐庵/戴宗/人物一/人物二,14,0
457,457,明/施耐庵/戴宗/人物一/李逵/人物二,14,0
458,458,明/施耐庵/戴宗/人物一/独劈/人物二,14,0
459,459,明/施耐庵/水浒/二取/人物一/人物二,14,0
460,460,明/施耐庵/水浒/人物一/人物二,14,0
461,461,明/施耐庵/水浒/人物一/李逵/人物二,14,0
462,462,明/施耐庵/水浒/人物一/独劈/人物二,14,0
463,463,明/施耐庵/水浒/戴宗/人物一/人物二,14,0
464,464,明/施耐庵/水浒/第五十三回/人物一/人物二,14,0
465,465,明/施耐庵/第五十三回/二取/人物一/人物二,14,0
466,466,明/施耐庵/第五十三回/人物一/人物二,14,0
467,467,明/施耐庵/第五十三回/人物一/李逵/人物二,14,0
468,468,明/施耐庵/第五十三回/人物一/独劈/人物二,14,0
469,469,明/施耐庵/第五十三回/戴宗/人物一/人物二,14,0
470,470,明/水浒/戴宗/二取/人物一/人物二,14,0
471,471,明/水浒/戴宗/人物一/人物二,14,0
472,472,明/水浒/戴宗/人物一/李逵/人物二,14,0
473,473,明/水浒/戴宗/人物一/独劈/人物二,14,0
474,474,明/水浒/第五十三回/二取/人物一/人物二,14,0
475,475,明/水浒/第五十三回/人物一/人物二,14,0
476,476,明/水浒/第五十三回/人物一/李逵/人物二,14,0
477,477,明/水浒/第五十三回/人物一/独劈/人物二,14,0
478,478,明/水浒/第五十三回/戴宗/人物一/人物二,14,0
