,rule_id,rule,frequence,label
47,47,张果老/人物一/人物二/曹国舅,37,0
54,54,人物一/人物二/何仙姑,34,0
60,60,八仙/张果老/人物一/人物二,34,0
72,72,八仙/张果老/人物一/人物二/曹国舅,32,0
77,77,人物二/人物/人物一,31,0
79,79,八仙/汉/人物一/人物二,31,0
80,80,八仙/汉/钟离/人物一/人物二,31,0
84,84,八仙/铁拐李/人物一/人物二/曹国舅,30,0
88,88,人物一/人物二/得意/弟子,29,0
89,89,人物二/写给/人物一,29,0
92,92,八仙/汉/人物一/人物二/曹国舅,28,0
93,93,八仙/汉/钟离/人物一/人物二/曹国舅,28,0
94,94,八仙/钟离/人物一/人物二/曹国舅,28,0
95,95,弟子/人物一/人物二,28,0
97,97,人物二/人物一/家书,27,0
98,98,八仙/铁拐李/汉/人物一/人物二,27,0
99,99,八仙/铁拐李/汉/钟离/人物一/人物二,27,0
100,100,八仙/铁拐李/钟离/人物一/人物二,27,0
101,101,钟离/张果老/人物一/人物二,27,0
107,107,人物二/写给/人物一/家书,26,0
108,108,何仙姑/人物一/人物二,26,0
109,109,张果老/何仙姑/人物一/人物二,26,0
110,110,人物一/蓝采和/人物二,25,0
111,111,人物二/人物一/王,25,0
112,112,何仙姑/人物一/人物二/曹国舅,25,0
113,113,张果老/何仙姑/人物一/人物二/曹国舅,25,0
114,114,铁拐李/张果老/人物一/人物二,25,0
115,115,铁拐李/张果老/人物一/人物二/曹国舅,25,0
118,118,八仙/何仙姑/人物一/人物二,24,0
119,119,八仙/张果老/何仙姑/人物一/人物二,24,0
120,120,八仙/铁拐李/汉/人物一/人物二/曹国舅,24,0
121,121,八仙/铁拐李/钟离/人物一/人物二/曹国舅,24,0
122,122,汉/张果老/人物一/人物二,24,0
123,123,汉/钟离/张果老/人物一/人物二,24,0
124,124,蓝采和/人物一/人物二,24,0
125,125,钟离/张果老/人物一/人物二/曹国舅,24,0
126,126,人物一/人物二/时,23,0
127,127,八仙/何仙姑/人物一/人物二/曹国舅,23,0
128,128,八仙/张果老/何仙姑/人物一/人物二/曹国舅,23,0
129,129,汉/张果老/人物一/人物二/曹国舅,23,0
130,130,汉/钟离/张果老/人物一/人物二/曹国舅,23,0
132,132,铁拐李/何仙姑/人物一/人物二,23,0
133,133,铁拐李/何仙姑/人物一/人物二/曹国舅,23,0
136,136,人物一/著名/人物二,22,0
137,137,人物二/子/人物一/王姬,22,0
138,138,人物二/昌/子/人物一,22,0
139,139,人物二/昌/子/人物一/王姬,22,0
140,140,人物二/王姬/子/人物一,22,0
141,141,人物二/王姬/子/人物一/王姬,22,0
142,142,人物二/王姬/昌/子/人物一,22,0
143,143,人物二/王姬/昌/子/人物一/王姬,22,0
144,144,八仙/铁拐李/张果老/人物一/人物二,22,0
145,145,八仙/铁拐李/张果老/人物一/人物二/曹国舅,22,0
146,146,汉/何仙姑/人物一/人物二,22,0
147,147,汉/何仙姑/人物一/人物二/曹国舅,22,0
148,148,汉/钟离/何仙姑/人物一/人物二,22,0
149,149,汉/钟离/何仙姑/人物一/人物二/曹国舅,22,0
150,150,经历/人物二/人物一,22,0
151,151,蓝采和/人物一/人物二/曹国舅,22,0
152,152,钟离/何仙姑/人物一/人物二,22,0
153,153,钟离/何仙姑/人物一/人物二/曹国舅,22,0
154,154,铁拐李/张果老/何仙姑/人物一/人物二,22,0
155,155,铁拐李/张果老/何仙姑/人物一/人物二/曹国舅,22,0
156,156,钟离/张果老/何仙姑/人物一/人物二,21,0
157,157,钟离/张果老/何仙姑/人物一/人物二/曹国舅,21,0
158,158,铁拐李/蓝采和/人物一/人物二,21,0
