rule_id,rule,pattern,frequence,original_label
236,人物一/学/人物二,.*人物一.*学.*人物二.*,18,1
255,人物二/人物一/便,.*人物二.*人物一.*便.*,17,0
275,明/二取/人物一/人物二,.*明.*二取.*人物一.*人物二.*,17,1
276,明/二取/人物一/李逵/人物二,.*明.*二取.*人物一.*李逵.*人物二.*,17,1
277,明/二取/人物一/李逵/独劈/人物二,.*明.*二取.*人物一.*李逵.*独劈.*人物二.*,17,1
278,明/二取/人物一/独劈/人物二,.*明.*二取.*人物一.*独劈.*人物二.*,17,1
282,明/戴宗/二取/人物一/人物二,.*明.*戴宗.*二取.*人物一.*人物二.*,17,1
283,明/戴宗/二取/人物一/李逵/人物二,.*明.*戴宗.*二取.*人物一.*李逵.*人物二.*,17,1
284,明/戴宗/二取/人物一/独劈/人物二,.*明.*戴宗.*二取.*人物一.*独劈.*人物二.*,17,1
285,明/戴宗/人物一/人物二,.*明.*戴宗.*人物一.*人物二.*,17,1
286,明/戴宗/人物一/李逵/人物二,.*明.*戴宗.*人物一.*李逵.*人物二.*,17,1
287,明/戴宗/人物一/李逵/独劈/人物二,.*明.*戴宗.*人物一.*李逵.*独劈.*人物二.*,17,1
288,明/戴宗/人物一/独劈/人物二,.*明.*戴宗.*人物一.*独劈.*人物二.*,17,1
289,明/施耐庵/二取/人物一/人物二,.*明.*施耐庵.*二取.*人物一.*人物二.*,17,1
290,明/施耐庵/二取/人物一/李逵/人物二,.*明.*施耐庵.*二取.*人物一.*李逵.*人物二.*,17,1
291,明/施耐庵/二取/人物一/独劈/人物二,.*明.*施耐庵.*二取.*人物一.*独劈.*人物二.*,17,1
292,明/施耐庵/人物一/人物二,.*明.*施耐庵.*人物一.*人物二.*,17,1
293,明/施耐庵/人物一/李逵/人物二,.*明.*施耐庵.*人物一.*李逵.*人物二.*,17,1
294,明/施耐庵/人物一/李逵/独劈/人物二,.*明.*施耐庵.*人物一.*李逵.*独劈.*人物二.*,17,1
295,明/施耐庵/人物一/独劈/人物二,.*明.*施耐庵.*人物一.*独劈.*人物二.*,17,1
296,明/施耐庵/戴宗/二取/人物一/人物二,.*明.*施耐庵.*戴宗.*二取.*人物一.*人物二.*,17,1
297,明/施耐庵/戴宗/人物一/人物二,.*明.*施耐庵.*戴宗.*人物一.*人物二.*,17,1
298,明/施耐庵/戴宗/人物一/李逵/人物二,.*明.*施耐庵.*戴宗.*人物一.*李逵.*人物二.*,17,1
299,明/施耐庵/戴宗/人物一/独劈/人物二,.*明.*施耐庵.*戴宗.*人物一.*独劈.*人物二.*,17,1
306,明/施耐庵/第五十三回/二取/人物一/人物二,.*明.*施耐庵.*第五十三回.*二取.*人物一.*人物二.*,17,1
307,明/施耐庵/第五十三回/人物一/人物二,.*明.*施耐庵.*第五十三回.*人物一.*人物二.*,17,1
308,明/施耐庵/第五十三回/人物一/李逵/人物二,.*明.*施耐庵.*第五十三回.*人物一.*李逵.*人物二.*,17,1
309,明/施耐庵/第五十三回/人物一/独劈/人物二,.*明.*施耐庵.*第五十三回.*人物一.*独劈.*人物二.*,17,1
310,明/施耐庵/第五十三回/戴宗/人物一/人物二,.*明.*施耐庵.*第五十三回.*戴宗.*人物一.*人物二.*,17,1
311,明/水浒/二取/人物一/人物二,.*明.*水浒.*二取.*人物一.*人物二.*,17,1
312,明/水浒/二取/人物一/李逵/人物二,.*明.*水浒.*二取.*人物一.*李逵.*人物二.*,17,1
313,明/水浒/二取/人物一/独劈/人物二,.*明.*水浒.*二取.*人物一.*独劈.*人物二.*,17,1
314,明/水浒/人物一/人物二,.*明.*水浒.*人物一.*人物二.*,17,1
315,明/水浒/人物一/李逵/人物二,.*明.*水浒.*人物一.*李逵.*人物二.*,17,1
316,明/水浒/人物一/李逵/独劈/人物二,.*明.*水浒.*人物一.*李逵.*独劈.*人物二.*,17,1
317,明/水浒/人物一/独劈/人物二,.*明.*水浒.*人物一.*独劈.*人物二.*,17,1
318,明/水浒/戴宗/二取/人物一/人物二,.*明.*水浒.*戴宗.*二取.*人物一.*人物二.*,17,1
319,明/水浒/戴宗/人物一/人物二,.*明.*水浒.*戴宗.*人物一.*人物二.*,17,1
320,明/水浒/戴宗/人物一/李逵/人物二,.*明.*水浒.*戴宗.*人物一.*李逵.*人物二.*,17,1
321,明/水浒/戴宗/人物一/独劈/人物二,.*明.*水浒.*戴宗.*人物一.*独劈.*人物二.*,17,1
322,明/水浒/第五十三回/二取/人物一/人物二,.*明.*水浒.*第五十三回.*二取.*人物一.*人物二.*,17,1
323,明/水浒/第五十三回/人物一/人物二,.*明.*水浒.*第五十三回.*人物一.*人物二.*,17,1
324,明/水浒/第五十三回/人物一/李逵/人物二,.*明.*水浒.*第五十三回.*人物一.*李逵.*人物二.*,17,1
325,明/水浒/第五十三回/人物一/独劈/人物二,.*明.*水浒.*第五十三回.*人物一.*独劈.*人物二.*,17,1
326,明/水浒/第五十三回/戴宗/人物一/人物二,.*明.*水浒.*第五十三回.*戴宗.*人物一.*人物二.*,17,1
327,明/第五十三回/二取/人物一/人物二,.*明.*第五十三回.*二取.*人物一.*人物二.*,17,1
328,明/第五十三回/二取/人物一/李逵/人物二,.*明.*第五十三回.*二取.*人物一.*李逵.*人物二.*,17,1
329,明/第五十三回/二取/人物一/独劈/人物二,.*明.*第五十三回.*二取.*人物一.*独劈.*人物二.*,17,1
330,明/第五十三回/人物一/人物二,.*明.*第五十三回.*人物一.*人物二.*,17,1
331,明/第五十三回/人物一/李逵/人物二,.*明.*第五十三回.*人物一.*李逵.*人物二.*,17,1
332,明/第五十三回/人物一/李逵/独劈/人物二,.*明.*第五十三回.*人物一.*李逵.*独劈.*人物二.*,17,1
333,明/第五十三回/人物一/独劈/人物二,.*明.*第五十三回.*人物一.*独劈.*人物二.*,17,1
334,明/第五十三回/戴宗/二取/人物一/人物二,.*明.*第五十三回.*戴宗.*二取.*人物一.*人物二.*,17,1
335,明/第五十三回/戴宗/人物一/人物二,.*明.*第五十三回.*戴宗.*人物一.*人物二.*,17,1
336,明/第五十三回/戴宗/人物一/李逵/人物二,.*明.*第五十三回.*戴宗.*人物一.*李逵.*人物二.*,17,1
337,明/第五十三回/戴宗/人物一/独劈/人物二,.*明.*第五十三回.*戴宗.*人物一.*独劈.*人物二.*,17,1
338,水浒/二取/人物一/人物二,.*水浒.*二取.*人物一.*人物二.*,17,1
339,水浒/二取/人物一/李逵/人物二,.*水浒.*二取.*人物一.*李逵.*人物二.*,17,1
340,水浒/二取/人物一/李逵/独劈/人物二,.*水浒.*二取.*人物一.*李逵.*独劈.*人物二.*,17,1
341,水浒/二取/人物一/独劈/人物二,.*水浒.*二取.*人物一.*独劈.*人物二.*,17,1
342,水浒/人物一/李逵/人物二,.*水浒.*人物一.*李逵.*人物二.*,17,1
343,水浒/人物一/李逵/独劈/人物二,.*水浒.*人物一.*李逵.*独劈.*人物二.*,17,1
344,水浒/人物一/独劈/人物二,.*水浒.*人物一.*独劈.*人物二.*,17,1
345,水浒/戴宗/二取/人物一/人物二,.*水浒.*戴宗.*二取.*人物一.*人物二.*,17,1
346,水浒/戴宗/二取/人物一/李逵/人物二,.*水浒.*戴宗.*二取.*人物一.*李逵.*人物二.*,17,1
347,水浒/戴宗/二取/人物一/独劈/人物二,.*水浒.*戴宗.*二取.*人物一.*独劈.*人物二.*,17,1
348,水浒/戴宗/人物一/李逵/人物二,.*水浒.*戴宗.*人物一.*李逵.*人物二.*,17,1
349,水浒/戴宗/人物一/李逵/独劈/人物二,.*水浒.*戴宗.*人物一.*李逵.*独劈.*人物二.*,17,1
350,水浒/戴宗/人物一/独劈/人物二,.*水浒.*戴宗.*人物一.*独劈.*人物二.*,17,1
351,水浒/第五十三回/二取/人物一/人物二,.*水浒.*第五十三回.*二取.*人物一.*人物二.*,17,1
