sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_256907,仲由,孔子,孔子 曰 ： “ 仲由 ！,人物二 曰   人物一,1
TRAIN_SENT_ID_252761,颜回,孔子,曲谱 为 清末 民初 琴家 彭祉卿 得 其父 所传 的 乐曲 ， 原曲 好像 是 孔子 想念 颜回 所 做 ， 经 后人 多次 修改 转变成 对 亲友 的 思念 。,曲谱 清末 民初 琴家 彭祉卿 其父 所传 乐曲  原曲 好像 人物二 想念 人物一 做  后人 多次 修改 转变成 亲友 思念,1
TRAIN_SENT_ID_254263,张顺,张横,水军 头领 张横 立功 心切 ， 不顾 张顺 劝阻 ， 率 二三百 人去 劫 关胜 营寨 ， 结果 被 关胜 部下 探知 。,水军 头领 人物二 立功 心切  不顾 人物一 劝阻  率 二三百 人去 劫 关胜 营寨  关胜 部下 探知,1
TRAIN_SENT_ID_273682,姜子牙,元始天尊,三清 圣人 共 议定 论 ， 后 元始天尊 赐予 其徒 姜子牙 ， 配合 打神 鞭 借助 人间 商朝 气数 尽 与 周朝 兴旺 的 国运 敕封 八部 三百六十五 位正神 。,三清 圣人 共 议定  人物二 赐予 其徒 人物一  配合 打神 鞭 借助 人间 商朝 气数 周朝 兴旺 国运 敕封 八部 三百六十五 位正神,1
TRAIN_SENT_ID_256951,仲由,孔子,及观 《 史 》 ， 见 孔子 厄于 陈 、 蔡 之间 ， 而 弦歌 之声 不绝 ， 颜渊 、 仲由 之徒 相与 问答 。,及观  史   见 人物二 厄于 陈  蔡 之间  弦歌 之声 不绝  颜渊  人物一 之徒 相与 问答,1
TRAIN_SENT_ID_251847,梅超风,黄药师,武眠风 出处 : （ 出自 《 射雕 英雄传 》 第 14 回 桃花 岛主 ， 黄药师 吩咐 梅超风 做 3 件 事 的 第 2 项 ） 。,武眠风 出处   出自  射雕 英雄传   回 桃花 岛主  人物二 吩咐 人物一 做  件 事  项,1
TRAIN_SENT_ID_264544,岳云鹏,郭德纲,赵本山 、 北京 天使 合唱团 、 郭德纲 、 岳云鹏 、 闫学 晶 、 代理 仁 、 奚秀兰 、 魏三 、 苗阜 等 艺人 都 曾 演唱 过 这 首歌曲 。,赵本山  北京 天使 合唱团  人物二  人物一  闫学 晶  代理 仁  奚秀兰  魏三  苗阜 艺人 演唱 首歌曲,1
TRAIN_SENT_ID_266699,龙幽,龙溟,龙溟 形象设计 : 面貌 与 龙幽 相似 ， 但 明显 更加 刚毅 成熟 。,人物二 形象设计  面貌 人物一 相似  明显 更加 刚毅 成熟,1
TRAIN_SENT_ID_259360,葛玄,左慈,葛洪 《 抱朴子 · 金丹 篇 》 载 “ 左慈 是 葛玄 之师 ， 传其 《 太清丹经 》 三卷 ， 及 《 九鼎 丹经 》 、 《 金液 丹经 》 各 一卷 。 ”,葛洪  抱朴子  金丹 篇  载  人物二 人物一 之师  传其  太清丹经  三卷   九鼎 丹经    金液 丹经  一卷,1
TRAIN_SENT_ID_258810,张无忌,殷离,为 救 母亲 黛绮丝 以及 谢逊 ， 张无忌 ， 赵敏 ， 周芷若 ， 殷离 等 人 ， 决定 牺牲 自己 ， 回到 波斯 总坛 ， 做 了 圣 处女 教主 。,救 母亲 黛绮丝 谢逊  人物一  赵敏  周芷若  人物二  决定 牺牲  回到 波斯 总坛  做 圣 处女 教主,1
