sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_281404,,钱学森,钱永刚,堂兄 ： 钱永刚 （ 钱学森 的 长子 ） ， 汉族 ， 解放军 某 研究所 高级 工程师 、 上海交通大学 兼职 教授,堂兄  人物二  人物一 长子   汉族  解放军 研究所 高级 工程师  上海交通大学 兼职 教授,-1
TRAIN_SENT_ID_277928,,梁从诫,梁思成,薪火 四代 内容 介绍 : 本书 为 梁启超 、 梁思成 林徽因 、 梁从诫 、 梁帆 一家 四代 人 作品 的 精选本 。,薪火 四代 内容 介绍  本书 梁启超  人物二 林徽因  人物一  梁帆 一家 四代 作品 精选本,-1
TRAIN_SENT_ID_267972,,樊梨花,薛丁山,薛仁贵 收 梨花 ， 令 与 薛丁山 成婚 ， 新婚夜 ， 丁山 误其 杀父 ， 责其 伤天 逆伦 ， 将 樊梨花 气回 寒江关 。,薛仁贵 收 梨花  令 人物二 成婚  新婚夜  丁山 误其 杀父  责其 伤天 逆伦  人物一 气回 寒江关,-1
TRAIN_SENT_ID_277892,,樊娴都,樊重,人物 生平 : 樊娴都 ， 其父 樊重 性情温和 厚道 ， 做 事情 很 讲究 法度 。,人物 生平  人物一  其父 人物二 性情温和 厚道  做 事情 讲究 法度,-1
TRAIN_SENT_ID_283927,,高崃云,高钦中,高钦中 ， 号 “ 恒溪 ” ， 是 高崃云 的 长子 。,人物二  号  恒溪   人物一 长子,-1
TRAIN_SENT_ID_286688,,凤鸣,萧纵,而 近在眼前 的 强兵 助力 ， 正是 容恬 的 师傅 、 凤鸣 名义 上 的 亲爹 ─ ─ 剑术 大 宗师 萧纵 的 手下 ！,近在眼前 强兵 助力  容恬 师傅  人物一 名义 亲爹 ─ ─ 剑术 宗师 人物二 手下,-1
TRAIN_SENT_ID_272638,,白先勇,白崇禧,白先勇 出版 履历 : 2012 年 ， 《 白崇禧 将军 身影 集 》 （ 上 、 下册 ） ， 广西师范大学 出版社 。,人物一 出版 履历   年   人物二 将军 身影 集    下册   广西师范大学 出版社,-1
TRAIN_SENT_ID_286651,,高适,高崇文,10 、 《 高适 家世 及其 早年 经历 释证 — — 以新出 〈 高崇文 玄堂 记 〉 、 〈 高逸 墓志 〉 为 中心 》 ， 《 社会科学 》 2010 年 第 4 期 。,人物一 家世 早年 经历 释证   以新出  人物二 玄堂 记    高逸 墓志  中心    社会科学   年  期,-1
TRAIN_SENT_ID_274365,,上官虹,李文秀,陈达海 — — 杀害 李三 和 上官虹 的 凶手 ， 原 是 镖师 ， 一直 追杀 李文秀 ， 后 被 李文秀 打 到 重伤 。,陈达海   杀害 李三 人物一 凶手  原 镖师  一直 追杀 人物二  人物二 重伤,-1
TRAIN_SENT_ID_284267,,冯清,冯熙,（ 幽 皇后 ） 3 、 冯氏 （ 冯清 ） ， 冯熙 三女 ， 北魏 高祖 孝文帝 元宏废 皇后 。,幽 皇后    冯氏  人物一   人物二 三女  北魏 高祖 孝文帝 元宏废 皇后,-1
TRAIN_SENT_ID_272240,,金正恩,金正日,张成泽 被 处决 后 ， 其 遗孀 兼 金正恩 姑姑 金敬姬 一直 没 露面 ， 连 亡兄 金正日 上周 逝世 两周年 的 追悼会 也 缺席 。,张成泽 处决  遗孀 兼 人物一 姑姑 金敬姬 一直 没 露面  亡兄 人物二 上周 逝世 两周年 追悼会 缺席,-1
TRAIN_SENT_ID_270361,,关平,关羽,殿内 塑 关羽 坐像 ， 两旁 立 周仓 、 关平 ； 西壁 一 赤兔马 ， 头 南向 ， 乃 关羽 坐骑 。,殿内 塑 人物二 坐像  两旁 立 周仓  人物一  西壁 赤兔马  头 南向  人物二 坐骑,-1
TRAIN_SENT_ID_270483,,关平,关羽,， 坐 北向南 ， 主要 建筑 有 戏台 、 山门 、 献殿 、 正殿 、 碑楼 、 配房 等 ， 庙 内塑 关羽 和 关平 、 周仓 像 。,坐 北向南  主要 建筑 戏台  山门  献殿  正殿  碑楼  配房  庙 内塑 人物二 人物一  周仓,-1
TRAIN_SENT_ID_265331,,刘德华,刘向蕙,之前 传 过 刘德华 经高人 指点 ， 拟将 爱女 唤作 “ 刘云 善 ” ， 结果 尘埃落定 ， 天王 的 宝贝 名曰 ─ ─ 刘向蕙 。,之前 传 人物一 经高人 指点  拟将 爱女 唤作  刘云 善   尘埃落定  天王 宝贝 名曰 ─ ─ 人物二,-1
TRAIN_SENT_ID_266548,,张无忌,殷素素,就是 一念 之仁 ， 谢逊 放过 了 张翠山 和 殷素素 ， 这样 ， 世上 才能 有 张无忌 ， 而 最后 是 无忌 激起 的 慈爱 之心 ， 终使 谢逊 的 一生 怨愤 得到 化解 。,一念 之仁  谢逊 放过 张翠山 人物二   世上 人物一  最后 无忌 激起 慈爱 之心  终使 谢逊 一生 怨愤 得到 化解,-1
TRAIN_SENT_ID_273339,,秦香莲,陈世美,当 朝 太师 之子 庞虎 逼婚 ， 秦香莲 不慎 落水 ， 顺江 而 下 被 书生 陈世美 所救 。,太师 之子 庞虎 逼婚  人物一 不慎 落水  顺江 书生 人物二 所救,-1
TRAIN_SENT_ID_286793,,冯润,冯熙,冯氏 ， 野史 名 冯润 ， 字妙莲 ， 冯熙 女 ， 北 魏孝文帝元宏 皇后 ， 谥号 幽 。,冯氏  野史 名 人物一  字妙莲  人物二 女  北 魏孝文帝元宏 皇后  谥号 幽,-1
TRAIN_SENT_ID_271716,,石厚,石碏,石碏 又 派 自己 的 家臣 懦羊肩 前去 ， 在 陈国 杀 了 石厚 。,人物二 派 家臣 懦羊肩 前去  陈国 杀 人物一,-1
TRAIN_SENT_ID_256788,,朱军,谭梅,《 夫妻 剧场 · 朱军 、 谭梅 夫妇 》,夫妻 剧场  人物一  人物二 夫妇,1
TRAIN_SENT_ID_272284,,金正恩,金正日,金正恩 从 2010 年 开始 以 朝鲜 领导人 金正日 的 接班人 身份 露面 ， 他 同时 被 授予 党内 的 高级 职务 和 军队 的 大将军 头衔 。,人物一  年 朝鲜 领导人 人物二 接班人 身份 露面  授予 党内 高级 职务 军队 大将军 头衔,-1
TRAIN_SENT_ID_278502,,李秀文,叶挺,他托 爱妻 李秀文 将 诗文 带给 郭沫若 ， 接到 诗稿 的 郭沫若 ， 一再 捧读 ， 对 身处 逆境 、 自由 受限 的 叶挺 将军 如此 刚毅不屈 的 精神 深 为 感动 。,他托 爱妻 人物一 诗文 带给 郭沫若  接到 诗稿 郭沫若  一再 捧读  身处 逆境  自由 受限 人物二 将军 刚毅不屈 精神 深 感动,-1
TRAIN_SENT_ID_270496,,关平,关羽,随 关羽 攻 樊城 时遭 吴军 背后 偷袭 ， 关平 与 关羽 一同 被 擒 ， 最后 被 斩 于 临 沮县 。,人物二 攻 樊城 时遭 吴军 背后 偷袭  人物一 人物二 一同 擒  最后 斩 沮县,-1
TRAIN_SENT_ID_270928,,梁思成,梁启超,· 梁思成 的 翻译 习作 ， 国学大师 梁启超 校订 译文 ， 亲 做 示范,人物一 翻译 习作  国学大师 人物二 校订 译文  亲 做 示范,-1
TRAIN_SENT_ID_249459,,后稷,姜嫄,后稷 ， 名弃 ， 为 姜嫄 所 生 。,人物一  名弃  人物二 生,-1
