sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_250666,,鲁西西,皮皮鲁,皮皮鲁 、 鲁西西 、 罗克 、 舒克和贝塔 已 在 国家工商局 注册 ， 成为 受 法律 保护 的 注册商标 。,人物二  人物一  罗克  舒克和贝塔 国家工商局 注册  成为 受 法律 保护 注册商标,-1
TRAIN_SENT_ID_250579,,鲁西西,皮皮鲁,他 笔下 的 皮皮鲁 、 鲁西西 、 舒克 、 贝塔 和 罗克 已 成为 注册商标 。,笔下 人物二  人物一  舒克  贝塔 罗克 成为 注册商标,-1
TRAIN_SENT_ID_259416,,凌音,凌波,凌波 、 凌音 、 铁笔 原 为 师侄 ， 后 凌波 、 谢沧行 亡故 ， 铁笔 和 凌音 因锁 妖塔 等 原因 成为 蜀山 七圣 ， 辈分 上 变为 玉书 的 师弟妹 。,人物二  人物一  铁笔 原 师侄  人物二  谢沧行 亡故  铁笔 人物一 因锁 妖塔 原因 成为 蜀山 七圣  辈分 变为 玉书 师弟妹,-1
TRAIN_SENT_ID_279220,,吕馨,吕禄,吕馨 连忙 磕头 以示 感谢 ， 然后 和 吕禄 一起 离开 ， 这时 她 的 心里 一定 很 高兴 ， 因为 免过 了 一死 ， 但 她 意料不到 的 是 ， 死神 依然 在 向 她 招手 。,人物一 连忙 磕头 以示 感谢  人物二 一起 离开  心里 一定 高兴  免过 一死  意料不到  死神 依然 招手,-1
TRAIN_SENT_ID_275261,,汤潮,赵本山,赵本山 是 中国 的 小品 王 ， 汤潮 是 唱 作人 ， 这 两个 风马牛不相及 的 人 为什么 能 成为 师徒 ？,人物二 中国 小品 王  人物一 唱 作人  两个 风马牛不相及 成为 师徒,-1
TRAIN_SENT_ID_254292,,张顺,张横,船伙儿 张横 （ 梢公 ， 李俊义 弟 ） 浪里白条 张顺 （ 渔家 ， 张横 之弟 ）,船伙儿 人物二  梢公  李俊义 弟  浪里白条 人物一  渔家  人物二 之弟,-1
TRAIN_SENT_ID_261348,,何猷启,何超莲,何猷启 成人礼 : 赌王 的 一对 龙凤胎 何超莲 及 何猷启 ， 不但 懂得 打扮 ， 且 每次 去 派对 都 会 成为 焦点 。,人物一 成人礼  赌王 一对 龙凤胎 人物二 人物一  懂得 打扮  每次 派对 会 成为 焦点,-1
TRAIN_SENT_ID_259781,,李偲菘,李伟菘,其中 李偲菘 、 李伟菘 还同 郭亮 一起 担任 了 专辑 的 制作 人一职 。,人物一  人物二 还同 郭亮 一起 担任 专辑 制作 人一职,-1
TRAIN_SENT_ID_279222,,吕馨,吕禄,吕馨 连忙 磕头 以示 感谢 ， 然后 和 吕禄 一起 离开 。,人物一 连忙 磕头 以示 感谢  人物二 一起 离开,-1
TRAIN_SENT_ID_257570,,毛泽民,毛泽东,"泽民 : 毛泽民 , 毛泽东 大 弟 , 1938 年 2 月 出任 新疆省 财政厅 、 民政厅 厅长 等 职 , 1943 年 9 月 27 日 与 陈潭秋 一起 被 杀害 。",泽民  人物一  人物二 弟   年  月 出任 新疆省 财政厅  民政厅 厅长 职   年  月  日 陈潭秋 一起 杀害,-1
TRAIN_SENT_ID_251518,,陈辅,陈靖仇,而 陈辅 误以为 陈靖仇 已经 投靠 “ 敌人 ” ， 十分 痛心 ， 听信 宁珂 的话 ， 服下 “ 撒旦 之果 ” ， 失去 理智 ， 和 宁 珂 一起 也 来到 赤贯星 。,人物一 误以为 人物二 已经 投靠  敌人   十分 痛心  听信 宁珂  服下  撒旦 之果   失去 理智  珂 一起 来到 赤贯星,-1
TRAIN_SENT_ID_249165,,皮皮鲁,鲁西西,罐头 小人 各有所长 ， 皮皮鲁 和 鲁西西 带 罐头 小人 一起 上学 ， 其 经历 让 人 忍俊不禁 。,罐头 小人 各有所长  人物一 人物二 带 罐头 小人 一起 上学  经历 忍俊不禁,-1
TRAIN_SENT_ID_249141,,皮皮鲁,鲁西西,与 皮皮鲁 鲁西西 一起 长 大门 / 197,人物一 人物二 一起 长 大门,-1
TRAIN_SENT_ID_283893,,李晏,李纶,李晏 ， 李纶 之弟 ， 封 赵郡 公 ， 官至 开府 仪同 三司 、 大将军 。,人物一  人物二 之弟  封 赵郡 公  官至 开府 仪同 三司  大将军,-1
TRAIN_SENT_ID_258811,,张无忌,殷离,而且 赵敏 抓住 六大 派 ， 从 峨嵋派 手中 夺得 倚天剑 ， 且 张无忌 与 小昭 、 赵敏 、 周芷若 、 殷离 一起 去 接 金毛狮 王 谢逊 回 中原 。,赵敏 抓住 六大 派  峨嵋派 手中 夺得 倚天剑  人物一 小昭  赵敏  周芷若  人物二 一起 接 金毛狮 王 谢逊 回 中原,-1
TRAIN_SENT_ID_265729,,李三思,李三省,特请 景天 名 之 ， 景天 以 “ 三思而后行 ” 名 长子 李三思 ， 以 “ 吾 日 三 省吾身 ” 名次 子 李三省 ， 以 “ 三 ” 字以 纪念 早夭 之弟 。,特请 景天 名  景天  三思而后行  名 长子 人物一   吾 日 三 省吾身  名次 子 人物二   三  字以 纪念 早夭 之弟,-1
