,rule_id,rule,frequence,label
405,405,人物二/其父/人物一,8,0
448,448,人物一/人物二/感情,7,0
453,453,人物一/人物二/王夫人,7,0
471,471,人物二/人物一/一位,7,0
473,473,人物二/人物一/丞相,7,0
474,474,人物二/人物一/事,7,0
475,475,人物二/人物一/人物,7,0
481,481,人物二/人物一/夫妇,7,0
482,482,人物二/人物一/日本,7,0
485,485,人物二/人物一/经营,7,0
486,486,人物二/人物一/结为,7,0
495,495,人物二/兼/人物一,7,0
499,499,人物二/将军/人物一,7,0
505,505,人物二/武侠小说/人物一,7,0
530,530,故事/人物一/人物二,7,0
544,544,相传/人物二/人物一,7,0
550,550,人物一/简介/人物二,6,0
551,551,人物一/经历/人物一/人物二,6,0
552,552,人物一/结婚/人物一/人物二,6,0
553,553,人物一/老公/人物二,6,0
554,554,人物一/辅佐/人物二,6,0
555,555,人物一/里/人物二,6,0
556,556,人物一/香港/人物二,6,0
557,557,人物二/一子/人物一,6,0
558,558,人物二/一直/人物一,6,0
559,559,人物二/丈夫/人物一/人物二,6,0
560,560,人物二/三子/人物一,6,0
561,561,人物二/上海/人物一,6,0
562,562,人物二/两人/人物一,6,0
563,563,人物二/个人/人物一/年,6,0
564,564,人物二/个人/年/人物一,6,0
565,565,人物二/个人/生活/人物二/人物一,6,0
566,566,人物二/中华民国/人物一,6,0
567,567,人物二/为妻/人物一,6,0
568,568,人物二/主持人/人物一,6,0
569,569,人物二/之后/人物一,6,0
570,570,人物二/之子/人物一/人物二,6,0
571,571,人物二/之孙/人物一,6,0
572,572,人物二/人物/人物二/人物一,6,0
573,573,人物二/人物一/一个,6,0
574,574,人物二/人物一/两个,6,0
575,575,人物二/人物一/中国,6,0
576,576,人物二/人物一/参加,6,0
577,577,人物二/人物一/合影,6,0
578,578,人物二/人物一/工作,6,0
579,579,人物二/人物一/年/结婚,6,0
580,580,人物二/人物一/恋爱,6,0
581,581,人物二/人物一/成,6,0
582,582,人物二/人物一/故事,6,0
583,583,人物二/人物一/新婚,6,0
584,584,人物二/人物一/更,6,0
585,585,人物二/人物一/月/人物一,6,0
586,586,人物二/人物一/父亲/人物二,6,0
587,587,人物二/人物一/立,6,0
