,rule_id,rule,frequence,label
380,380,人物一/人物二/父,8,0
556,556,个人/年/人物二/人物一,6,0
557,557,个人/年/月/人物一/人物二,6,0
558,558,个人/生活/年/月/人物一/人物二,6,0
559,559,主席/人物二/夫人/人物一,6,0
560,560,事件/人物一/人物二,6,0
561,561,人物/人物一/人物一/人物二,6,0
562,562,人物/人物一/父亲/人物二,6,0
563,563,人物/人物二/人物二/人物一,6,0
564,564,人物/简介/人物一/人物二,6,0
565,565,人物一/个人/人物二/年,6,0
566,566,人物一/个人/妻子/人物二,6,0
567,567,人物一/中/人物二/之妻,6,0
568,568,人物一/举行/人物二,6,0
569,569,人物一/人物/人物二/之妻,6,0
570,570,人物一/人物/年/人物二,6,0
571,571,人物一/人物/简介/人物二,6,0
572,572,人物一/人物一/人物二/之妻,6,0
573,573,人物一/人物二/一子,6,0
575,575,人物一/人物二/作,6,0
576,576,人物一/人物二/办理,6,0
577,577,人物一/人物二/办理/离婚,6,0
578,578,人物一/人物二/即位,6,0
579,579,人物一/人物二/名,6,0
580,580,人物一/人物二/娶,6,0
581,581,人物一/人物二/子女,6,0
582,582,人物一/人物二/孩子,6,0
583,583,人物一/人物二/封,6,0
584,584,人物一/人物二/成,6,0
585,585,人物一/人物二/曝光,6,0
586,586,人物一/人物二/更,6,0
587,587,人物一/人物二/演员,6,0
588,588,人物一/人物二/照片,6,0
589,589,人物一/人物二/第七,6,0
590,590,人物一/人物二/美国,6,0
591,591,人物一/人物二/诗,6,0
592,592,人物一/人物二/长,6,0
593,593,人物一/写/人物二,6,0
594,594,人物一/出/生于/人物二,6,0
595,595,人物一/出生/人物二,6,0
596,596,人物一/太子/人物二,6,0
597,597,人物一/妻子/人物二/人物二,6,0
598,598,人物一/妻子/人物二/张,6,0
599,599,人物一/嫁/人物二,6,0
600,600,人物一/嫁给/人物二,6,0
601,601,人物一/子/人物二,6,0
602,602,人物一/带/人物二,6,0
603,603,人物一/携/夫人/人物二,6,0
604,604,人物一/月/人物二/女儿,6,0
605,605,人物一/武侠小说/人物二,6,0
606,606,人物一/死/人物二,6,0
607,607,人物一/没有/人物二,6,0
608,608,人物一/父亲/人物二/母亲,6,0
609,609,人物一/生日/人物二,6,0
646,646,人物二/人物一/赵高,6,0
649,649,人物二/人物一/非常,6,0
690,690,倚天/人物二/人物一,6,0
691,691,倚天/屠龙记/人物二/人物一,6,0
692,692,关系/人物二/人物一,6,0
693,693,出生/人物二/人物一,6,0
694,694,前秦/人物一/人物二,6,0
695,695,同年/人物一/人物二,6,0
696,696,四年/人物二/人物一,6,0
697,697,国家/主席/人物二/夫人/人物一,6,0
698,698,国家/人物二/夫人/人物一,6,0
700,700,女/人物二/人物一,6,0
701,701,娶/人物二/人物一,6,0
702,702,孙权/人物二/人物一,6,0
703,703,屠龙记/人物二/人物一,6,0
719,719,建安/人物二/人物一,6,0
720,720,当年/人物二/人物一,6,0
721,721,指/人物一/人物二,6,0
727,727,时期/人物二/人物一,6,0
739,739,朝鲜/人物二/人物一,6,0
740,740,杀/人物二/人物一,6,0
741,741,母/人物一/人物二,6,0
742,742,演员/人物一/人物二,6,0
743,743,演员/人物二/人物一,6,0
744,744,父/人物一/人物二,6,0
746,746,皇后/人物一/人物二,6,0
747,747,红楼梦/人物一/人物二,6,0
749,749,艺人/人物一/人物二,6,0
750,750,著名/人物一/人物二,6,0
751,751,蜀汉/人物二/人物一,6,0
752,752,诸葛亮/人物一/人物二,6,0
753,753,诸葛亮/人物二/人物一,6,0
754,754,饰演/人物二/人物一,6,0
755,755,人物二/本名/焦安溥/海基会/前/人物一,5,0
756,756,人物二/本名/焦安溥/海基会/副董事长/人物一,5,0
757,757,人物二/本名/焦安溥/海基会/委员会/人物一,5,0
758,758,人物二/本名/焦安溥/海基会/委员长/人物一,5,0
759,759,人物二/本名/焦安溥/海基会/秘书长/人物一,5,0
760,760,人物二/本名/焦安溥/海基会/行政院/人物一,5,0
761,761,人物二/本名/焦安溥/秘书长/中华民国/人物一,5,0
762,762,人物二/本名/焦安溥/秘书长/人物一,5,0
763,763,人物二/本名/焦安溥/秘书长/人物一/之女,5,0
764,764,人物二/本名/焦安溥/秘书长/侨务/人物一,5,0
765,765,人物二/本名/焦安溥/秘书长/委员会/人物一,5,0
766,766,人物二/本名/焦安溥/秘书长/委员长/人物一,5,0
767,767,人物二/本名/焦安溥/秘书长/行政院/人物一,5,0
768,768,人物二/本名/焦安溥/行政院/人物一,5,0
769,769,人物二/本名/焦安溥/行政院/人物一/之女,5,0
770,770,人物二/本名/焦安溥/行政院/侨务/人物一,5,0
771,771,人物二/本名/焦安溥/行政院/委员会/人物一,5,0
772,772,人物二/本名/焦安溥/行政院/委员长/人物一,5,0
773,773,人物二/演出/人物一,5,0
774,774,人物二/父亲/人物一/年,5,0
775,775,人物二/父子/人物一,5,0
776,776,人物二/王/人物一,5,0
777,777,人物二/生/人物一/生,5,0
778,778,人物二/生活/人物一/年,5,0
779,779,人物二/生活/年/人物一,5,0
780,780,人物二/经历/人物一,5,0
781,781,人物二/继位/人物一,5,0
782,782,人物二/老婆/人物一,5,0
783,783,人物二/著名/人物二/人物一,5,0
784,784,人物二/遗诏/人物一,5,0
785,785,人物二/长/人物一,5,0
