,rule_id,rule,frequence,label
461,461,人物一/人物二/婚事,7,0
591,591,人物一/人物二/以后,6,0
649,649,人物二/人物一/不能,6,0
782,782,人物二/本名/副董事长/人物一/之女,5,0
783,783,人物二/本名/副董事长/侨务/人物一,5,0
784,784,人物二/本名/副董事长/侨务/人物一/之女,5,0
785,785,人物二/本名/副董事长/侨务/委员会/人物一,5,0
786,786,人物二/本名/副董事长/侨务/委员长/人物一,5,0
787,787,人物二/本名/副董事长/兼/中华民国/人物一,5,0
788,788,人物二/本名/副董事长/兼/人物一,5,0
789,789,人物二/本名/副董事长/兼/人物一/之女,5,0
790,790,人物二/本名/副董事长/兼/侨务/人物一,5,0
791,791,人物二/本名/副董事长/兼/委员会/人物一,5,0
792,792,人物二/本名/副董事长/兼/委员长/人物一,5,0
793,793,人物二/本名/副董事长/兼/秘书长/人物一,5,0
794,794,人物二/本名/副董事长/兼/行政院/人物一,5,0
795,795,人物二/本名/副董事长/委员会/人物一,5,0
796,796,人物二/本名/副董事长/委员会/人物一/之女,5,0
797,797,人物二/本名/副董事长/委员会/委员长/人物一,5,0
798,798,人物二/本名/副董事长/委员长/人物一,5,0
799,799,人物二/本名/副董事长/委员长/人物一/之女,5,0
800,800,人物二/本名/副董事长/秘书长/中华民国/人物一,5,0
801,801,人物二/本名/副董事长/秘书长/人物一,5,0
802,802,人物二/本名/副董事长/秘书长/人物一/之女,5,0
803,803,人物二/本名/副董事长/秘书长/侨务/人物一,5,0
804,804,人物二/本名/副董事长/秘书长/委员会/人物一,5,0
805,805,人物二/本名/副董事长/秘书长/委员长/人物一,5,0
806,806,人物二/本名/副董事长/秘书长/行政院/人物一,5,0
807,807,人物二/本名/副董事长/行政院/人物一,5,0
808,808,人物二/本名/副董事长/行政院/人物一/之女,5,0
809,809,人物二/本名/副董事长/行政院/侨务/人物一,5,0
810,810,人物二/本名/副董事长/行政院/委员会/人物一,5,0
811,811,人物二/本名/副董事长/行政院/委员长/人物一,5,0
812,812,人物二/本名/委员会/人物一,5,0
813,813,人物二/本名/委员会/人物一/之女,5,0
814,814,人物二/本名/委员会/委员长/人物一,5,0
815,815,人物二/本名/委员会/委员长/人物一/之女,5,0
816,816,人物二/本名/委员长/人物一,5,0
817,817,人物二/本名/委员长/人物一/之女,5,0
818,818,人物二/本名/海基会/中华民国/人物一,5,0
819,819,人物二/本名/海基会/中华民国/人物一/之女,5,0
820,820,人物二/本名/海基会/中华民国/侨务/人物一,5,0
821,821,人物二/本名/海基会/中华民国/委员会/人物一,5,0
822,822,人物二/本名/海基会/中华民国/委员长/人物一,5,0
823,823,人物二/本名/海基会/中华民国/行政院/人物一,5,0
824,824,人物二/本名/海基会/人物一,5,0
825,825,人物二/本名/海基会/人物一/之女,5,0
826,826,人物二/本名/海基会/侨务/人物一,5,0
827,827,人物二/本名/海基会/侨务/人物一/之女,5,0
828,828,人物二/本名/海基会/侨务/委员会/人物一,5,0
829,829,人物二/本名/海基会/侨务/委员长/人物一,5,0
830,830,人物二/本名/海基会/兼/中华民国/人物一,5,0
831,831,人物二/本名/海基会/兼/人物一,5,0
832,832,人物二/本名/海基会/兼/人物一/之女,5,0
833,833,人物二/本名/海基会/兼/侨务/人物一,5,0
834,834,人物二/本名/海基会/兼/委员会/人物一,5,0
835,835,人物二/本名/海基会/兼/委员长/人物一,5,0
836,836,人物二/本名/海基会/兼/秘书长/人物一,5,0
837,837,人物二/本名/海基会/兼/行政院/人物一,5,0
838,838,人物二/本名/海基会/前/中华民国/人物一,5,0
839,839,人物二/本名/海基会/前/人物一,5,0
840,840,人物二/本名/海基会/前/人物一/之女,5,0
841,841,人物二/本名/海基会/前/侨务/人物一,5,0
842,842,人物二/本名/海基会/前/兼/人物一,5,0
843,843,人物二/本名/海基会/前/副董事长/人物一,5,0
844,844,人物二/本名/海基会/前/委员会/人物一,5,0
974,974,人物二/校长/人物一,5,0
975,975,人物二/校长/人物一/之子,5,0
977,977,人物二/校长/名宿/人物一/之子,5,0
1045,1045,人物二/网站/人物一,5,0
1047,1047,人物二/谭/人物一,5,0
1048,1048,人物二/谭/人物一/之子,5,0
1049,1049,人物二/谭/名宿/人物一,5,0
1050,1050,人物二/谭/名宿/人物一/之子,5,0
1051,1051,人物二/谭/已故/人物一,5,0
1052,1052,人物二/谭/已故/人物一/之子,5,0
1053,1053,人物二/谭/已故/名宿/人物一,5,0
1054,1054,人物二/谭/已故/名宿/人物一/之子,5,0
1055,1055,人物二/谭/已故/足球/人物一,5,0
1056,1056,人物二/谭/已故/足球/人物一/之子,5,0
1057,1057,人物二/谭/已故/足球/名宿/人物一,5,0
