,rule_id,rule,frequence,label
257,257,人物一/人物二/妹妹,17,0
322,322,人物/生平/人物二/人物一,15,0
323,323,人物/经历/人物二/人物一,15,0
324,324,人物一/人物/人物一/人物二,15,0
325,325,人物一/人物二/门下,15,0
326,326,人物一/何仙姑/人物二,15,0
327,327,人物一/年/拜/人物二,15,0
328,328,人物一/生于/人物二,15,0
342,342,二取/人物一/人物二,14,0
343,343,二取/人物一/李逵/人物二,14,0
344,344,人物/人物二/人物一/发,14,0
345,345,人物/人物二/人物一/王姬,14,0
346,346,人物/人物二/人物一/王姬/发,14,0
347,347,人物/人物二/昌/人物一,14,0
348,348,人物/人物二/昌/人物一/发,14,0
349,349,人物/人物二/昌/人物一/王姬,14,0
350,350,人物/人物二/昌/人物一/王姬/发,14,0
351,351,人物/人物二/王姬/人物一,14,0
352,352,人物/人物二/王姬/人物一/发,14,0
353,353,人物/人物二/王姬/人物一/王姬,14,0
354,354,人物/人物二/王姬/人物一/王姬/发,14,0
355,355,人物/人物二/王姬/昌/人物一,14,0
356,356,人物/人物二/王姬/昌/人物一/发,14,0
357,357,人物/人物二/王姬/昌/人物一/王姬,14,0
358,358,人物/生平/人物二/人物一/发,14,0
359,359,人物/生平/人物二/人物一/王姬,14,0
360,360,人物/生平/人物二/人物一/王姬/发,14,0
361,361,人物/生平/人物二/昌/人物一,14,0
362,362,人物/生平/人物二/昌/人物一/发,14,0
363,363,人物/生平/人物二/昌/人物一/王姬,14,0
364,364,人物/生平/人物二/王姬/人物一,14,0
365,365,人物/生平/人物二/王姬/人物一/发,14,0
366,366,人物/生平/人物二/王姬/人物一/王姬,14,0
367,367,人物/生平/人物二/王姬/昌/人物一,14,0
368,368,人物一/人物二/一个,14,0
369,369,人物一/人物二/一起,14,0
370,370,人物一/人物二/唱歌,14,0
371,371,人物一/人物二/张,14,0
372,372,人物一/日/人物二,14,0
373,373,人物一/月/日/人物二,14,0
374,374,人物一/赵炎/人物二,14,0
375,375,人物二/人物一/回,14,0
376,376,人物二/人物一/子,14,0
377,377,人物二/人物一/道,14,0
378,378,人物二/同治/写给/人物一,14,0
379,379,人物二/女儿/人物一,14,0
380,380,何仙姑/蓝采和/人物一/人物二,14,0
381,381,八仙/汉/张果老/蓝采和/人物一/人物二,14,0
382,382,八仙/钟离/张果老/蓝采和/人物一/人物二,14,0
383,383,八仙/铁拐李/汉/蓝采和/人物一/人物二,14,0
384,384,八仙/铁拐李/钟离/蓝采和/人物一/人物二,14,0
385,385,张果老/人物一/人物二/何仙姑,14,0
386,386,张果老/何仙姑/蓝采和/人物一/人物二,14,0
387,387,戴宗/二取/人物一/人物二,14,0
388,388,戴宗/二取/人物一/李逵/人物二,14,0
389,389,指/人物一/人物二,14,0
390,390,日/人物一/人物二,14,0
391,391,月/日/人物一/人物二,14,0
392,392,注释/人物一/人物二,14,0
393,393,生平/人物二/人物一/发,14,0
394,394,生平/人物二/人物一/王姬,14,0
395,395,生平/人物二/人物一/王姬/发,14,0
396,396,生平/人物二/昌/人物一,14,0
397,397,生平/人物二/昌/人物一/发,14,0
398,398,生平/人物二/昌/人物一/王姬,14,0
399,399,生平/人物二/昌/人物一/王姬/发,14,0
400,400,生平/人物二/王姬/人物一,14,0
401,401,生平/人物二/王姬/人物一/发,14,0
402,402,生平/人物二/王姬/人物一/王姬,14,0
403,403,生平/人物二/王姬/人物一/王姬/发,14,0
404,404,生平/人物二/王姬/昌/人物一,14,0
405,405,生平/人物二/王姬/昌/人物一/发,14,0
406,406,生平/人物二/王姬/昌/人物一/王姬,14,0
407,407,译文/人物二/说/人物一,14,0
408,408,钟离/人物一/蓝采和/人物二,14,0
409,409,钟离权/人物一/人物二,14,0
410,410,铁拐李/人物一/蓝采和/人物二,14,0
411,411,汉/何仙姑/蓝采和/人物一/人物二,13,0
412,412,汉/何仙姑/蓝采和/人物一/人物二/曹国舅,13,0
413,413,汉/钟离/人物一/人物二/何仙姑,13,0
414,414,汉/钟离/何仙姑/蓝采和/人物一/人物二,13,0
415,415,译文/人物一/人物二,13,0
416,416,钟离/何仙姑/蓝采和/人物一/人物二,13,0
417,417,钟离/何仙姑/蓝采和/人物一/人物二/曹国舅,13,0
418,418,铁拐李/人物一/张果老/人物二,13,0
