,rule_id,rule,frequence,label
229,229,人物一/人物二/人物,18,0
383,383,作品/人物二/人物一,14,0
388,388,年/日/人物一/人物二,14,0
389,389,年/月/日/人物一/人物二,14,0
414,414,二取/人物一/李逵/独劈/人物二,13,0
415,415,二取/人物一/独劈/人物二,13,0
416,416,人物一/人物一/年/人物二,13,0
417,417,人物一/人物二/中国,13,0
418,418,人物一/人物二/回家,13,0
419,419,人物一/人物二/张果老,13,0
420,420,人物一/人物二/德行,13,0
421,421,人物一/何仙姑/人物二/曹国舅,13,0
422,422,人物一/子路/人物二/弟子,13,0
423,423,人物一/字/人物二/弟子,13,0
424,424,人物一/字/子路/人物二/弟子,13,0
425,425,人物一/已故/人物二,13,0
426,426,人物一/年/人物二/为师,13,0
427,427,人物一/年/人物二/弟子,13,0
428,428,人物一/年/拜/人物二/为师,13,0
429,429,人物一/年/日/人物二,13,0
430,430,人物一/年/月/日/人物二,13,0
431,431,人物一/李逵/独劈/人物二,13,0
432,432,人物一/独劈/人物二,13,0
433,433,人物一/经历/人物二,13,0
434,434,人物二/人物一/做,13,0
435,435,人物二/人物一/始祖,13,0
436,436,人物二/人物一/月,13,0
437,437,人物二/人物一/身上,13,0
438,438,人物二/同治/人物一/家书,13,0
439,439,人物二/同治/写给/人物一/家书,13,0
440,440,人物二/咸丰/人物一,13,0
441,441,人物二/咸丰/人物一/家书,13,0
442,442,人物二/咸丰/写给/人物一,13,0
443,443,人物二/咸丰/写给/人物一/家书,13,0
444,444,人物二/王和/人物一,13,0
445,445,人物二/．/人物一,13,0
446,446,何仙姑/蓝采和/人物一/人物二/曹国舅,13,0
448,448,儿子/人物二/人物一,13,0
449,449,八仙/何仙姑/蓝采和/人物一/人物二,13,0
450,450,八仙/张果老/何仙姑/蓝采和/人物一/人物二,13,0
451,451,八仙/铁拐李/张果老/蓝采和/人物一/人物二,13,0
452,452,后来/人物一/人物二,13,0
453,453,年/日/人物二/人物一,13,0
454,454,年/月/日/人物二/人物一,13,0
455,455,张果老/何仙姑/蓝采和/人物一/人物二/曹国舅,13,0
456,456,戴宗/二取/人物一/李逵/独劈/人物二,13,0
457,457,戴宗/二取/人物一/独劈/人物二,13,0
458,458,戴宗/人物一/李逵/独劈/人物二,13,0
459,459,戴宗/人物一/独劈/人物二,13,0
460,460,水浒/戴宗/人物一/人物二,13,0
461,461,汉/人物一/人物二/何仙姑,13,0
466,466,第五十三回/二取/人物一/人物二,13,0
467,467,第五十三回/二取/人物一/李逵/人物二,13,0
468,468,第五十三回/戴宗/二取/人物一/人物二,13,0
469,469,第五十三回/戴宗/二取/人物一/李逵/人物二,13,0
474,474,人物二/王姬/昌/人物一/发/同母,12,0
475,475,人物二/王姬/昌/人物一/同母,12,0
476,476,人物二/王姬/昌/人物一/王姬/同母,12,0
477,477,八仙/人物一/人物二/蓝采和,12,0
478,478,八仙/人物一/蓝采和/人物二/曹国舅,12,0
479,479,八仙/何仙姑/蓝采和/人物一/人物二/曹国舅,12,0
480,480,八仙/汉/何仙姑/蓝采和/人物一/人物二,12,0
481,481,八仙/钟离/何仙姑/蓝采和/人物一/人物二,12,0
482,482,前/人物二/人物一,12,0
483,483,回/人物二/人物一,12,0
484,484,岁/人物二/人物一,12,0
485,485,明/人物一/人物二,12,0
486,486,明/人物一/李逵/人物二,12,0
487,487,明/人物一/李逵/独劈/人物二,12,0
488,488,明/人物一/独劈/人物二,12,0
489,489,明/施耐庵/水浒/二取/人物一/人物二,12,0
490,490,明/施耐庵/水浒/戴宗/人物一/人物二,12,0
491,491,明/施耐庵/水浒/第五十三回/人物一/人物二,12,0
492,492,汉/人物一/蓝采和/人物二,12,0
493,493,汉/张果老/何仙姑/蓝采和/人物一/人物二,12,0
494,494,汉/钟离/人物一/蓝采和/人物二,12,0
495,495,相声/人物一/人物二/已故,12,0
496,496,相声/人物一/赵炎/人物二,12,0
497,497,角色/人物二/人物一,12,0
498,498,钟离/张果老/何仙姑/蓝采和/人物一/人物二,12,0
499,499,铁拐李/人物一/何仙姑/人物二,12,0
500,500,铁拐李/人物一/蓝采和/人物二/曹国舅,12,0
