,rule_id,rule,frequence,label
312,312,人物一/人物二/月,16,0
388,388,人物一/人物二/年/月,14,0
452,452,明/二取/人物一/人物二,13,0
453,453,明/二取/人物一/李逵/人物二,13,0
454,454,明/二取/人物一/李逵/独劈/人物二,13,0
455,455,明/二取/人物一/独劈/人物二,13,0
460,460,明/戴宗/二取/人物一/人物二,13,0
461,461,明/戴宗/二取/人物一/李逵/人物二,13,0
462,462,明/戴宗/二取/人物一/独劈/人物二,13,0
463,463,明/戴宗/人物一/人物二,13,0
464,464,明/戴宗/人物一/李逵/人物二,13,0
465,465,明/戴宗/人物一/李逵/独劈/人物二,13,0
466,466,明/戴宗/人物一/独劈/人物二,13,0
467,467,明/施耐庵/二取/人物一/人物二,13,0
468,468,明/施耐庵/二取/人物一/李逵/人物二,13,0
469,469,明/施耐庵/二取/人物一/独劈/人物二,13,0
470,470,明/施耐庵/人物一/人物二,13,0
471,471,明/施耐庵/人物一/李逵/人物二,13,0
472,472,明/施耐庵/人物一/李逵/独劈/人物二,13,0
473,473,明/施耐庵/人物一/独劈/人物二,13,0
474,474,明/施耐庵/戴宗/二取/人物一/人物二,13,0
475,475,明/施耐庵/戴宗/人物一/人物二,13,0
476,476,明/施耐庵/戴宗/人物一/李逵/人物二,13,0
477,477,明/施耐庵/戴宗/人物一/独劈/人物二,13,0
479,479,明/施耐庵/水浒/人物一/人物二,13,0
480,480,明/施耐庵/水浒/人物一/李逵/人物二,13,0
481,481,明/施耐庵/水浒/人物一/独劈/人物二,13,0
484,484,明/施耐庵/第五十三回/二取/人物一/人物二,13,0
485,485,明/施耐庵/第五十三回/人物一/人物二,13,0
486,486,明/施耐庵/第五十三回/人物一/李逵/人物二,13,0
487,487,明/施耐庵/第五十三回/人物一/独劈/人物二,13,0
488,488,明/施耐庵/第五十三回/戴宗/人物一/人物二,13,0
489,489,明/水浒/二取/人物一/人物二,13,0
490,490,明/水浒/二取/人物一/李逵/人物二,13,0
491,491,明/水浒/二取/人物一/独劈/人物二,13,0
492,492,明/水浒/人物一/人物二,13,0
493,493,明/水浒/人物一/李逵/人物二,13,0
494,494,明/水浒/人物一/李逵/独劈/人物二,13,0
495,495,明/水浒/人物一/独劈/人物二,13,0
496,496,明/水浒/戴宗/二取/人物一/人物二,13,0
497,497,明/水浒/戴宗/人物一/人物二,13,0
498,498,明/水浒/戴宗/人物一/李逵/人物二,13,0
499,499,明/水浒/戴宗/人物一/独劈/人物二,13,0
500,500,明/水浒/第五十三回/二取/人物一/人物二,13,0
501,501,明/水浒/第五十三回/人物一/人物二,13,0
502,502,明/水浒/第五十三回/人物一/李逵/人物二,13,0
503,503,明/水浒/第五十三回/人物一/独劈/人物二,13,0
504,504,明/水浒/第五十三回/戴宗/人物一/人物二,13,0
505,505,明/第五十三回/二取/人物一/人物二,13,0
506,506,明/第五十三回/二取/人物一/李逵/人物二,13,0
507,507,明/第五十三回/二取/人物一/独劈/人物二,13,0
508,508,明/第五十三回/人物一/人物二,13,0
509,509,明/第五十三回/人物一/李逵/人物二,13,0
510,510,明/第五十三回/人物一/李逵/独劈/人物二,13,0
511,511,明/第五十三回/人物一/独劈/人物二,13,0
512,512,明/第五十三回/戴宗/二取/人物一/人物二,13,0
513,513,明/第五十三回/戴宗/人物一/人物二,13,0
514,514,明/第五十三回/戴宗/人物一/李逵/人物二,13,0
515,515,明/第五十三回/戴宗/人物一/独劈/人物二,13,0
516,516,水浒/二取/人物一/人物二,13,0
517,517,水浒/二取/人物一/李逵/人物二,13,0
518,518,水浒/二取/人物一/李逵/独劈/人物二,13,0
519,519,水浒/二取/人物一/独劈/人物二,13,0
520,520,水浒/人物一/李逵/人物二,13,0
521,521,水浒/人物一/李逵/独劈/人物二,13,0
522,522,水浒/人物一/独劈/人物二,13,0
523,523,水浒/戴宗/二取/人物一/人物二,13,0
524,524,水浒/戴宗/二取/人物一/李逵/人物二,13,0
525,525,水浒/戴宗/二取/人物一/独劈/人物二,13,0
526,526,水浒/戴宗/人物一/李逵/人物二,13,0
527,527,水浒/戴宗/人物一/李逵/独劈/人物二,13,0
528,528,水浒/戴宗/人物一/独劈/人物二,13,0
529,529,水浒/第五十三回/二取/人物一/人物二,13,0
530,530,水浒/第五十三回/二取/人物一/李逵/人物二,13,0
531,531,水浒/第五十三回/二取/人物一/独劈/人物二,13,0
532,532,水浒/第五十三回/人物一/人物二,13,0
533,533,水浒/第五十三回/人物一/李逵/人物二,13,0
534,534,水浒/第五十三回/人物一/李逵/独劈/人物二,13,0
535,535,水浒/第五十三回/人物一/独劈/人物二,13,0
536,536,水浒/第五十三回/戴宗/二取/人物一/人物二,13,0
537,537,水浒/第五十三回/戴宗/人物一/人物二,13,0
538,538,水浒/第五十三回/戴宗/人物一/李逵/人物二,13,0
539,539,水浒/第五十三回/戴宗/人物一/独劈/人物二,13,0
545,545,第五十三回/戴宗/人物一/李逵/独劈/人物二,13,0
