rule_id,rule,pattern,frequence,original_label
155,日/人物一/人物二,.*日.*人物一.*人物二.*,21,-1
156,月/日/人物一/人物二,.*月.*日.*人物一.*人物二.*,21,-1
259,二取/人物一/人物二,.*二取.*人物一.*人物二.*,16,1
260,二取/人物一/李逵/人物二,.*二取.*人物一.*李逵.*人物二.*,16,1
261,二取/人物一/李逵/独劈/人物二,.*二取.*人物一.*李逵.*独劈.*人物二.*,16,1
262,二取/人物一/独劈/人物二,.*二取.*人物一.*独劈.*人物二.*,16,1
275,人物一/李逵/独劈/人物二,.*人物一.*李逵.*独劈.*人物二.*,16,1
276,人物一/独劈/人物二,.*人物一.*独劈.*人物二.*,16,1
301,年/日/人物一/人物二,.*年.*日.*人物一.*人物二.*,16,-1
302,年/月/日/人物一/人物二,.*年.*月.*日.*人物一.*人物二.*,16,-1
304,戴宗/二取/人物一/人物二,.*戴宗.*二取.*人物一.*人物二.*,16,1
305,戴宗/二取/人物一/李逵/人物二,.*戴宗.*二取.*人物一.*李逵.*人物二.*,16,1
306,戴宗/二取/人物一/李逵/独劈/人物二,.*戴宗.*二取.*人物一.*李逵.*独劈.*人物二.*,16,1
307,戴宗/二取/人物一/独劈/人物二,.*戴宗.*二取.*人物一.*独劈.*人物二.*,16,1
308,戴宗/人物一/李逵/独劈/人物二,.*戴宗.*人物一.*李逵.*独劈.*人物二.*,16,1
309,戴宗/人物一/独劈/人物二,.*戴宗.*人物一.*独劈.*人物二.*,16,1
324,人物一/人物二/中国,.*人物一.*人物二.*中国.*,15,-1
325,人物一/人物二/人物,.*人物一.*人物二.*人物.*,15,0
343,明/人物一/人物二,.*明.*人物一.*人物二.*,15,1
344,水浒/戴宗/人物一/人物二,.*水浒.*戴宗.*人物一.*人物二.*,15,1
355,学生/人物一/人物二,.*学生.*人物一.*人物二.*,14,1
356,岁/人物二/人物一,.*岁.*人物二.*人物一.*,14,-1
357,明/人物一/李逵/人物二,.*明.*人物一.*李逵.*人物二.*,14,1
358,明/人物一/李逵/独劈/人物二,.*明.*人物一.*李逵.*独劈.*人物二.*,14,1
359,明/人物一/独劈/人物二,.*明.*人物一.*独劈.*人物二.*,14,1
360,明/施耐庵/二取/人物一/人物二,.*明.*施耐庵.*二取.*人物一.*人物二.*,14,1
361,明/施耐庵/二取/人物一/李逵/人物二,.*明.*施耐庵.*二取.*人物一.*李逵.*人物二.*,14,1
362,明/施耐庵/二取/人物一/独劈/人物二,.*明.*施耐庵.*二取.*人物一.*独劈.*人物二.*,14,1
363,明/施耐庵/人物一/人物二,.*明.*施耐庵.*人物一.*人物二.*,14,1
364,明/施耐庵/人物一/李逵/人物二,.*明.*施耐庵.*人物一.*李逵.*人物二.*,14,1
365,明/施耐庵/人物一/李逵/独劈/人物二,.*明.*施耐庵.*人物一.*李逵.*独劈.*人物二.*,14,1
366,明/施耐庵/人物一/独劈/人物二,.*明.*施耐庵.*人物一.*独劈.*人物二.*,14,1
367,明/施耐庵/戴宗/二取/人物一/人物二,.*明.*施耐庵.*戴宗.*二取.*人物一.*人物二.*,14,1
368,明/施耐庵/戴宗/人物一/人物二,.*明.*施耐庵.*戴宗.*人物一.*人物二.*,14,1
369,明/施耐庵/戴宗/人物一/李逵/人物二,.*明.*施耐庵.*戴宗.*人物一.*李逵.*人物二.*,14,1
370,明/施耐庵/戴宗/人物一/独劈/人物二,.*明.*施耐庵.*戴宗.*人物一.*独劈.*人物二.*,14,1
371,明/施耐庵/水浒/二取/人物一/人物二,.*明.*施耐庵.*水浒.*二取.*人物一.*人物二.*,14,1
372,明/施耐庵/水浒/人物一/人物二,.*明.*施耐庵.*水浒.*人物一.*人物二.*,14,1
373,明/施耐庵/水浒/人物一/李逵/人物二,.*明.*施耐庵.*水浒.*人物一.*李逵.*人物二.*,14,1
374,明/施耐庵/水浒/人物一/独劈/人物二,.*明.*施耐庵.*水浒.*人物一.*独劈.*人物二.*,14,1
375,明/施耐庵/水浒/戴宗/人物一/人物二,.*明.*施耐庵.*水浒.*戴宗.*人物一.*人物二.*,14,1
376,明/施耐庵/水浒/第五十三回/人物一/人物二,.*明.*施耐庵.*水浒.*第五十三回.*人物一.*人物二.*,14,1
377,明/施耐庵/第五十三回/二取/人物一/人物二,.*明.*施耐庵.*第五十三回.*二取.*人物一.*人物二.*,14,1
378,明/施耐庵/第五十三回/人物一/人物二,.*明.*施耐庵.*第五十三回.*人物一.*人物二.*,14,1
379,明/施耐庵/第五十三回/人物一/李逵/人物二,.*明.*施耐庵.*第五十三回.*人物一.*李逵.*人物二.*,14,1
380,明/施耐庵/第五十三回/人物一/独劈/人物二,.*明.*施耐庵.*第五十三回.*人物一.*独劈.*人物二.*,14,1
381,明/施耐庵/第五十三回/戴宗/人物一/人物二,.*明.*施耐庵.*第五十三回.*戴宗.*人物一.*人物二.*,14,1
382,明/水浒/戴宗/二取/人物一/人物二,.*明.*水浒.*戴宗.*二取.*人物一.*人物二.*,14,1
383,明/水浒/戴宗/人物一/人物二,.*明.*水浒.*戴宗.*人物一.*人物二.*,14,1
384,明/水浒/戴宗/人物一/李逵/人物二,.*明.*水浒.*戴宗.*人物一.*李逵.*人物二.*,14,1
385,明/水浒/戴宗/人物一/独劈/人物二,.*明.*水浒.*戴宗.*人物一.*独劈.*人物二.*,14,1
386,明/水浒/第五十三回/二取/人物一/人物二,.*明.*水浒.*第五十三回.*二取.*人物一.*人物二.*,14,1
387,明/水浒/第五十三回/人物一/人物二,.*明.*水浒.*第五十三回.*人物一.*人物二.*,14,1
388,明/水浒/第五十三回/人物一/李逵/人物二,.*明.*水浒.*第五十三回.*人物一.*李逵.*人物二.*,14,1
389,明/水浒/第五十三回/人物一/独劈/人物二,.*明.*水浒.*第五十三回.*人物一.*独劈.*人物二.*,14,1
390,明/水浒/第五十三回/戴宗/人物一/人物二,.*明.*水浒.*第五十三回.*戴宗.*人物一.*人物二.*,14,1
391,角色/人物一/人物二,.*角色.*人物一.*人物二.*,14,-1
392,钟离/人物一/蓝采和/人物二,.*钟离.*人物一.*蓝采和.*人物二.*,14,1
393,铁拐李/人物一/蓝采和/人物二,.*铁拐李.*人物一.*蓝采和.*人物二.*,14,1
