rule_id,rule,pattern,frequence,original_label
511,人物一/人物二/便,.*人物一.*人物二.*便.*,16,0
520,人物一/学/讴于/人物二/未穷/自谓,.*人物一.*学.*讴于.*人物二.*未穷.*自谓.*,16,1
521,人物一/学/讴于/人物二/自谓,.*人物一.*学.*讴于.*人物二.*自谓.*,16,1
522,人物一/学/讴于/人物二/自谓/辞,.*人物一.*学.*讴于.*人物二.*自谓.*辞.*,16,1
523,人物一/学/讴于/人物二/自谓/遂,.*人物一.*学.*讴于.*人物二.*自谓.*遂.*,16,1
524,人物一/学/讴于/人物二/青之技/自谓,.*人物一.*学.*讴于.*人物二.*青之技.*自谓.*,16,1
527,人物一/月/日/人物二,.*人物一.*月.*日.*人物二.*,16,0
528,人物一/讴于/人物二/未穷/自谓,.*人物一.*讴于.*人物二.*未穷.*自谓.*,16,1
529,人物一/讴于/人物二/未穷/自谓/辞,.*人物一.*讴于.*人物二.*未穷.*自谓.*辞.*,16,1
530,人物一/讴于/人物二/未穷/自谓/遂,.*人物一.*讴于.*人物二.*未穷.*自谓.*遂.*,16,1
531,人物一/讴于/人物二/未穷/青之技/自谓,.*人物一.*讴于.*人物二.*未穷.*青之技.*自谓.*,16,1
532,人物一/讴于/人物二/自谓,.*人物一.*讴于.*人物二.*自谓.*,16,1
533,人物一/讴于/人物二/自谓/辞,.*人物一.*讴于.*人物二.*自谓.*辞.*,16,1
534,人物一/讴于/人物二/自谓/遂,.*人物一.*讴于.*人物二.*自谓.*遂.*,16,1
535,人物一/讴于/人物二/自谓/遂/辞,.*人物一.*讴于.*人物二.*自谓.*遂.*辞.*,16,1
536,人物一/讴于/人物二/青之技/自谓,.*人物一.*讴于.*人物二.*青之技.*自谓.*,16,1
537,人物一/讴于/人物二/青之技/自谓/辞,.*人物一.*讴于.*人物二.*青之技.*自谓.*辞.*,16,1
538,人物一/讴于/人物二/青之技/自谓/遂,.*人物一.*讴于.*人物二.*青之技.*自谓.*遂.*,16,1
540,人物二/人物一/参,.*人物二.*人物一.*参.*,16,0
549,人物二/曰/人物一,.*人物二.*曰.*人物一.*,16,1
580,人物二/题/人物一/笔阵,.*人物二.*题.*人物一.*笔阵.*,15,1
594,注释/人物一/人物二,.*注释.*人物一.*人物二.*,15,1
595,简介/人物一/人物二,.*简介.*人物一.*人物二.*,15,-1
