,rule_id,rule,frequence,label
384,384,人物一/人物二/父,8,0
485,485,人物二/之孙/人物一,7,0
560,560,一个/人物二/人物一,6,0
561,561,三年/年/人物二/人物一,6,0
562,562,个人/年/人物二/人物一,6,0
563,563,个人/年/月/人物一/人物二,6,0
564,564,个人/生活/年/月/人物一/人物二,6,0
565,565,主席/人物二/夫人/人物一,6,0
566,566,事件/人物一/人物二,6,0
567,567,人物/人物一/人物一/人物二,6,0
568,568,人物/人物一/父亲/人物二,6,0
569,569,人物/人物二/人物二/人物一,6,0
570,570,人物/简介/人物一/人物二,6,0
571,571,人物一/个人/人物二/年,6,0
572,572,人物一/个人/妻子/人物二,6,0
573,573,人物一/中/人物二/之妻,6,0
574,574,人物一/举行/人物二,6,0
575,575,人物一/人物/人物二/之妻,6,0
576,576,人物一/人物/年/人物二,6,0
577,577,人物一/人物/简介/人物二,6,0
578,578,人物一/人物一/人物二/之妻,6,0
579,579,人物一/人物二/一子,6,0
580,580,人物一/人物二/办理,6,0
581,581,人物一/人物二/办理/离婚,6,0
582,582,人物一/人物二/名,6,0
583,583,人物一/人物二/娶,6,0
584,584,人物一/人物二/子女,6,0
585,585,人物一/人物二/孩子,6,0
586,586,人物一/人物二/封,6,0
587,587,人物一/人物二/希望,6,0
588,588,人物一/人物二/曝光,6,0
589,589,人物一/人物二/演员,6,0
590,590,人物一/人物二/照片,6,0
591,591,人物一/人物二/第七,6,0
592,592,人物一/人物二/美国,6,0
593,593,人物一/人物二/诗,6,0
594,594,人物一/人物二/长,6,0
595,595,人物一/写/人物二,6,0
596,596,人物一/出/生于/人物二,6,0
597,597,人物一/出生/人物二,6,0
598,598,人物一/去世/人物二,6,0
599,599,人物一/妻子/人物二/人物二,6,0
600,600,人物一/妻子/人物二/张,6,0
601,601,人物一/嫁/人物二,6,0
602,602,人物一/子/人物二,6,0
603,603,人物一/带/人物二,6,0
604,604,人物一/携/夫人/人物二,6,0
605,605,人物一/月/人物二/女儿,6,0
606,606,人物一/武侠小说/人物二,6,0
607,607,人物一/死/人物二,6,0
608,608,人物一/没有/人物二,6,0
609,609,人物一/父亲/人物二/母亲,6,0
610,610,人物一/生日/人物二,6,0
611,611,人物一/经历/人物一/人物二,6,0
612,612,人物一/结婚/人物一/人物二,6,0
613,613,人物一/结婚/月/人物二,6,0
614,614,人物一/老公/人物二,6,0
615,615,人物一/辅佐/人物二,6,0
616,616,人物一/里/人物二,6,0
617,617,人物一/香港/人物二,6,0
618,618,人物二/一直/人物一,6,0
619,619,人物二/丈夫/人物一/人物二,6,0
620,620,人物二/三子/人物一,6,0
621,621,人物二/上海/人物一,6,0
