,rule_id,rule,frequence,label
549,549,人物一/诸葛亮/人物二,28,0
717,717,历史/人物一/人物二,26,0
721,721,娶/人物二/人物一,26,0
732,732,人物一/人物二/作,25,0
741,741,人物一/见/人物二,25,0
755,755,传/人物一/人物二,25,0
765,765,上海/人物二/人物一,24,0
766,766,中/人物/人物二/人物一,24,0
767,767,人物一/人物/人物二/人物一,24,0
768,768,人物一/人物二/一位,24,0
769,769,人物一/人物二/一同,24,0
770,770,人物一/人物二/儿子/人物一,24,0
771,771,人物一/人物二/后来,24,0
772,772,人物一/人物二/唯一,24,0
773,773,人物一/人物二/多年,24,0
774,774,人物一/人物二/妻,24,0
775,775,人物一/人物二/想,24,0
776,776,人物一/人物二/王,24,0
777,777,人物一/人物二/继位,24,0
778,778,人物一/家族/人物二,24,0
779,779,人物一/年/人物二/女儿,24,0
780,780,人物一/父/人物二,24,0
781,781,人物一/老公/人物二,24,0
782,782,人物一/认识/人物二,24,0
783,783,人物二/一起/人物一,24,0
784,784,人物二/人物一/前,24,0
786,786,人物二/人物一/图书,24,0
787,787,人物二/人物一/导演,24,0
788,788,人物二/人物一/当时,24,0
789,789,人物二/人物一/最终,24,0
790,790,人物二/人物一/狄波拉,24,0
791,791,人物二/人物一/美国,24,0
792,792,人物二/人物一/身边,24,0
793,793,人物二/得知/人物一,24,0
794,794,人物二/想/人物一,24,0
795,795,人物二/新/人物一,24,0
796,796,人物二/著名/人物一/母亲,24,0
797,797,人物二/角色/人物一,24,0
798,798,人物二/饰演/人物一,24,0
799,799,女/人物二/人物一,24,0
800,800,年/人物二/之子/人物一,24,0
801,801,年/人物二/人物一/两人,24,0
802,802,年/人物二/人物一/月,24,0
803,803,月/人物一/人物二/人物一,24,0
804,804,期间/人物一/人物二,24,0
805,805,版/人物二/人物一,24,0
806,806,电视剧/人物二/人物一,24,0
807,807,相关/人物二/人物一,24,0
808,808,称/人物一/人物二,24,0
809,809,称/人物二/人物一,24,0
811,811,个人/月/人物一/人物二,23,0
812,812,个人/生活/月/人物一/人物二,23,0
813,813,主要/人物一/人物二,23,0
814,814,亚洲/人物二/父亲/人物一,23,0
815,815,亚洲/天王/人物二/人物一,23,0
816,816,人物一/人物/生平/人物一/人物二,23,0
817,817,人物一/人物一/人物二/儿子,23,0
818,818,人物一/人物一/人物二/结婚,23,0
819,819,人物一/人物二/主演,23,0
820,820,人物一/人物二/事业,23,0
821,821,人物一/人物二/写,23,0
822,822,人物一/人物二/即位,23,0
823,823,人物一/人物二/弟弟,23,0
824,824,人物一/人物二/最终,23,0
825,825,人物一/人物二/照片,23,0
826,826,人物一/家庭成员/父亲/人物二,23,0
827,827,人物一/杀/人物二,23,0
828,828,人物一/角色/人物二,23,0
829,829,人物二/之子/人物一/人物二,23,0
830,830,人物二/人物一/写,23,0
831,831,人物二/人物一/告诉,23,0
832,832,人物二/人物一/回到,23,0
833,833,人物二/人物一/派,23,0
834,834,人物二/人物一/照片,23,0
835,835,人物二/人物一/见,23,0
836,836,人物二/传/人物一,23,0
837,837,人物二/儿子/人物一/人物二,23,0
838,838,人物二/关系/人物一,23,0
839,839,人物二/其父/人物一,23,0
840,840,人物二/兼/人物一,23,0
841,841,人物二/孩子/人物一,23,0
842,842,人物二/毛岸英/人物一,23,0
843,843,人物二/生于/香港/人物一,23,0
844,844,人物二/知道/人物一,23,0
845,845,人物二/经历/人物一,23,0
846,846,人物二/著名/歌手/人物一,23,0
847,847,人物二/著名/演员/人物一,23,0
848,848,人物二/著名/父亲/人物一,23,0
849,849,人物二/逝世/人物一,23,0
850,850,前/年/人物二/人物一,23,0
851,851,回/人物二/人物一,23,0
852,852,国家/主席/人物二/人物一,23,0
853,853,年/人物一/人物二/婚礼,23,0
854,854,年/人物一/妻子/人物二,23,0
855,855,当年/人物一/人物二,23,0
856,856,拍摄/人物二/人物一,23,0
857,857,最后/人物二/人物一,23,0
858,858,月/人物二/妻子/人物一,23,0
859,859,生活/月/人物一/人物二,23,0
860,860,电视剧/人物一/人物二,23,0
861,861,知道/人物二/人物一,23,0
862,862,饰/人物一/人物二/饰,23,0
863,863,年/月/人物二/人物一/人物二,22,0
