,rule_id,rule,frequence,label
584,584,人物一/之后/人物二,6,0
595,595,人物一/人物二/婚事,6,0
614,614,人物一/娶/人物二/为妻,6,0
647,647,人物二/人物一/一起,6,0
661,661,人物二/人物一/继位,6,0
712,712,供奉/人物二/人物一,6,0
724,724,太子/人物一/人物二,6,0
779,779,记载/人物二/人物一,6,0
782,782,人物二/本名/海基会/前/秘书长/人物一,5,0
783,783,人物二/本名/海基会/前/行政院/人物一,5,0
784,784,人物二/本名/海基会/副董事长/中华民国/人物一,5,0
785,785,人物二/本名/海基会/副董事长/人物一,5,0
786,786,人物二/本名/海基会/副董事长/人物一/之女,5,0
787,787,人物二/本名/海基会/副董事长/侨务/人物一,5,0
788,788,人物二/本名/海基会/副董事长/兼/人物一,5,0
789,789,人物二/本名/海基会/副董事长/委员会/人物一,5,0
790,790,人物二/本名/海基会/副董事长/委员长/人物一,5,0
791,791,人物二/本名/海基会/副董事长/秘书长/人物一,5,0
792,792,人物二/本名/海基会/副董事长/行政院/人物一,5,0
793,793,人物二/本名/海基会/委员会/人物一,5,0
794,794,人物二/本名/海基会/委员会/人物一/之女,5,0
795,795,人物二/本名/海基会/委员会/委员长/人物一,5,0
796,796,人物二/本名/海基会/委员长/人物一,5,0
797,797,人物二/本名/海基会/委员长/人物一/之女,5,0
798,798,人物二/本名/海基会/秘书长/中华民国/人物一,5,0
877,877,人物二/本名/秘书长/中华民国/人物一,5,0
878,878,人物二/本名/秘书长/中华民国/人物一/之女,5,0
879,879,人物二/本名/秘书长/中华民国/侨务/人物一,5,0
880,880,人物二/本名/秘书长/中华民国/委员会/人物一,5,0
881,881,人物二/本名/秘书长/中华民国/委员长/人物一,5,0
882,882,人物二/本名/秘书长/中华民国/行政院/人物一,5,0
883,883,人物二/本名/秘书长/人物一,5,0
884,884,人物二/本名/秘书长/人物一/之女,5,0
885,885,人物二/本名/秘书长/侨务/人物一,5,0
886,886,人物二/本名/秘书长/侨务/人物一/之女,5,0
887,887,人物二/本名/秘书长/侨务/委员会/人物一,5,0
888,888,人物二/本名/秘书长/侨务/委员长/人物一,5,0
889,889,人物二/本名/秘书长/委员会/人物一,5,0
890,890,人物二/本名/秘书长/委员会/人物一/之女,5,0
891,891,人物二/本名/秘书长/委员会/委员长/人物一,5,0
892,892,人物二/本名/秘书长/委员长/人物一,5,0
893,893,人物二/本名/秘书长/委员长/人物一/之女,5,0
894,894,人物二/本名/秘书长/行政院/人物一,5,0
895,895,人物二/本名/秘书长/行政院/人物一/之女,5,0
896,896,人物二/本名/秘书长/行政院/侨务/人物一,5,0
897,897,人物二/本名/秘书长/行政院/委员会/人物一,5,0
898,898,人物二/本名/秘书长/行政院/委员长/人物一,5,0
899,899,人物二/本名/行政院/人物一,5,0
900,900,人物二/本名/行政院/人物一/之女,5,0
901,901,人物二/本名/行政院/侨务/人物一,5,0
902,902,人物二/本名/行政院/侨务/人物一/之女,5,0
903,903,人物二/本名/行政院/侨务/委员会/人物一,5,0
904,904,人物二/本名/行政院/侨务/委员长/人物一,5,0
905,905,人物二/本名/行政院/委员会/人物一,5,0
906,906,人物二/本名/行政院/委员会/人物一/之女,5,0
907,907,人物二/本名/行政院/委员会/委员长/人物一,5,0
908,908,人物二/本名/行政院/委员长/人物一,5,0
909,909,人物二/本名/行政院/委员长/人物一/之女,5,0
910,910,人物二/校长/已故/人物一,5,0
911,911,人物二/校长/已故/人物一/之子,5,0
912,912,人物二/校长/已故/名宿/人物一,5,0
913,913,人物二/校长/已故/名宿/人物一/之子,5,0
914,914,人物二/校长/已故/足球/人物一,5,0
915,915,人物二/校长/已故/足球/人物一/之子,5,0
916,916,人物二/校长/已故/足球/名宿/人物一,5,0
917,917,人物二/歌手/人物一,5,0
918,918,人物二/武侠小说/中/人物一,5,0
925,925,人物二/生有/人物一,5,0
928,928,人物二/病逝/人物一,5,0
931,931,人物二/绰号/人物一,5,0
932,932,人物二/绰号/人物一/之子,5,0
933,933,人物二/绰号/名宿/人物一,5,0
934,934,人物二/绰号/名宿/人物一/之子,5,0
935,935,人物二/绰号/已故/人物一,5,0
936,936,人物二/绰号/已故/人物一/之子,5,0
937,937,人物二/绰号/已故/名宿/人物一,5,0
938,938,人物二/绰号/已故/名宿/人物一/之子,5,0
939,939,人物二/绰号/已故/足球/人物一,5,0
