rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
178,人物一/人物二/遂,.*人物一.*人物二.*遂.*,22,1,1131,1236,-1
250,人物一/人物二/未穷,.*人物一.*人物二.*未穷.*,20,1,1342,1562,-1
251,人物一/人物二/未穷/辞,.*人物一.*人物二.*未穷.*辞.*,20,1,1041,1366,-1
252,人物一/人物二/未穷/遂,.*人物一.*人物二.*未穷.*遂.*,20,1,1072,1349,-1
253,人物一/人物二/未穷/遂/辞,.*人物一.*人物二.*未穷.*遂.*辞.*,20,1,816,1142,-1
254,人物一/人物二/未穷/青之技,.*人物一.*人物二.*未穷.*青之技.*,20,1,1032,1383,-1
255,人物一/人物二/未穷/青之技/辞,.*人物一.*人物二.*未穷.*青之技.*辞.*,20,1,759,1106,-1
256,人物一/人物二/未穷/青之技/遂,.*人物一.*人物二.*未穷.*青之技.*遂.*,20,1,805,1147,-1
257,人物一/人物二/未穷/青之技/遂/辞,.*人物一.*人物二.*未穷.*青之技.*遂.*辞.*,20,1,619,938,-1
258,人物一/人物二/辞,.*人物一.*人物二.*辞.*,20,-1,1273,1449,-1
259,人物一/人物二/遂/辞,.*人物一.*人物二.*遂.*辞.*,20,1,1013,1237,-1
260,人物一/人物二/青之技,.*人物一.*人物二.*青之技.*,20,1,1335,1528,-1
261,人物一/人物二/青之技/辞,.*人物一.*人物二.*青之技.*辞.*,20,1,1013,1324,-1
262,人物一/人物二/青之技/遂,.*人物一.*人物二.*青之技.*遂.*,20,1,1050,1316,-1
263,人物一/人物二/青之技/遂/辞,.*人物一.*人物二.*青之技.*遂.*辞.*,20,1,801,1089,-1
264,人物一/学/人物二/未穷,.*人物一.*学.*人物二.*未穷.*,20,1,1017,1498,-1
265,人物一/学/人物二/未穷/辞,.*人物一.*学.*人物二.*未穷.*辞.*,20,1,811,1321,-1
266,人物一/学/人物二/未穷/遂,.*人物一.*学.*人物二.*未穷.*遂.*,20,1,850,1325,-1
267,人物一/学/人物二/未穷/遂/辞,.*人物一.*学.*人物二.*未穷.*遂.*辞.*,20,1,687,1137,-1
268,人物一/学/人物二/未穷/青之技,.*人物一.*学.*人物二.*未穷.*青之技.*,20,1,759,1279,-1
269,人物一/学/人物二/未穷/青之技/辞,.*人物一.*学.*人物二.*未穷.*青之技.*辞.*,20,1,595,1066,-1
