sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_270159,,宋师道,宋玉致,弟弟 宋师道 和 妹妹 宋玉致 也 在 《 大唐 双龙传 》 中 出场 过 。,弟弟 人物一 妹妹 人物二  大唐 双龙传  中 出场,-1
TRAIN_SENT_ID_260745,,薛丁山,薛金莲,苏军 来 大营 偷袭 ， 薛仁贵 亲自 出手 ， 薛丁山 的 妹妹 薛金莲 来 和 苏凤 的 儿子 交手 ， 薛丁山 看到 父亲 这边 受敌 ， 只好 出手 。,苏军 大营 偷袭  薛仁贵 亲自 出手  人物一 妹妹 人物二 苏凤 儿子 交手  人物一 看到 父亲 受敌  只好 出手,-1
TRAIN_SENT_ID_250431,,赵飞燕,赵合德,后来 成帝 听说 赵飞燕 的 妹妹 赵合德 长得 更 美 ， 于是 又 将 合德 召人 宫中 。,后来 成帝 听说 人物一 妹妹 人物二 长得 更 美  合德 召人 宫中,-1
TRAIN_SENT_ID_270978,,李易霏,李昂融,姐姐 ： 李易霏 （ 朵朵 ） 妹妹 ： 李昂融 （ 果果 ）,姐姐  人物一  朵朵  妹妹  人物二  果果,-1
TRAIN_SENT_ID_274676,,马冬晗,马冬昕,Twins 学霸 妹妹 是 人大代表 : 去年 ， 清华大学 特等 奖学金 的 第一名 是 马冬晗 ， 第三名 就是 她 的 双胞胎 妹妹 马冬昕 。,学霸 妹妹 人大代表  去年  清华大学 特等 奖学金 第一名 人物一  第三名 双胞胎 妹妹 人物二,-1
TRAIN_SENT_ID_264370,,曾国潢,曾国藩,曾国藩 四弟 曾国潢 于 咸丰 九年 （ 1859 年 ） 冬从 黄金堂 移居 修 善堂 。,人物二 四弟 人物一 咸丰 九年   年  冬从 黄金堂 移居 修 善堂,-1
TRAIN_SENT_ID_250356,,赵飞燕,赵合德,赵飞燕 一听 妹妹 还 不认账 ， 气得 抓起 桌上 的 酒杯 就 向 赵合德 砸 了 过去 ： “ 老鼠 还 想 咬 人 了 吗 ？ ”,人物一 一听 妹妹 不认账  气得 抓起 桌上 酒杯 人物二 砸 过去   老鼠 想 咬,-1
TRAIN_SENT_ID_250333,,赵飞燕,赵合德,赵飞燕 成为 了 皇后 ， 虽然 获得 了 作为 女人 的 最 显赫 地位 ， 但 成帝 对 她 的 宠爱 却 渐渐 不如 以往 ， 成帝 更为 宠爱 她 的 妹妹 赵合德 。,人物一 成为 皇后  获得 女人 显赫 地位  成帝 宠爱 渐渐 以往  成帝 更为 宠爱 妹妹 人物二,-1
TRAIN_SENT_ID_249189,,皮皮鲁,鲁西西,瞬时 ， 奥克 玛 冲过来 大声 喊 ， 皮皮鲁 ， 你 妹妹 鲁西西 被 外星人 绑架 啦 ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~,瞬时  奥克 玛 冲过来 大声 喊  人物一  妹妹 人物二 外星人 绑架,-1
TRAIN_SENT_ID_256993,,蒋雯娟,蒋雯丽,蒋雯娟 从小 就 看好 妹妹 的 表演 天赋 ， 还 曾 带 着 蒋雯丽 去 解放军 艺术团 “ 毛遂自荐 ” 。,人物一 从小 看好 妹妹 表演 天赋  带 人物二 解放军 艺术团  毛遂自荐,-1
TRAIN_SENT_ID_272362,,钱永刚,钱永真,那年 ， 钱永刚 7 岁 ， 妹妹 钱永真 5 岁 。,那年  人物一  岁  妹妹 人物二  岁,-1
TRAIN_SENT_ID_250386,,赵飞燕,赵合德,赵飞燕 有个 妹妹 叫 赵合德 ， 比 她 更 迷人 ， 也 被 召 进宫 。,人物一 有个 妹妹 人物二  更 迷人  召 进宫,-1
TRAIN_SENT_ID_267586,,骆赢,骆羽,女 骆赢 与 双胞胎 妹妹 骆羽 团队 : 中国 女子 羽毛球队,女 人物一 双胞胎 妹妹 人物二 团队  中国 女子 羽毛球队,-1
TRAIN_SENT_ID_272686,,蓝兰,张晓,后 殷 发现 他 最初 在 博物馆 遇见 的 人 不是 蓝兰 ， 而是 与 蓝兰 长得 一模一样 的 孪生 妹妹 张晓 … …,殷 发现 最初 博物馆 遇见 人物一  人物一 长得 一模一样 孪生 妹妹 人物二,-1
TRAIN_SENT_ID_250372,,赵飞燕,赵合德,1996 年 执导 古装 宫斗剧 《 汉宫 飞燕 》 ， 该剧 描述 西汉时期 美女 赵飞燕 及其 妹妹 赵合德 传奇一生 故事 。,年 执导 古装 宫斗剧  汉宫 飞燕   该剧 描述 西汉时期 美女 人物一 妹妹 人物二 传奇一生 故事,-1
