sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_277208,张茜,张卫健,《 逍遥 最好 》 是 张茜 的 一首 歌曲 ， 是 张卫健 主演 的 古装 电视剧 《 天下无双 》 （ 又名 ： 吉祥如意 ） 的 片尾曲 。,逍遥 最好  人物一 一首 歌曲  人物二 主演 古装 电视剧  天下无双   又名  吉祥如意  片尾曲,-1
TRAIN_SENT_ID_273728,范文芳,李铭顺,《 青蛇 与 白蛇 》 ： 范文芳 、 焦恩俊 、 李铭顺 主演,青蛇 白蛇   人物一  焦恩俊  人物二 主演,-1
TRAIN_SENT_ID_249328,后稷,姜嫄,李 媤 在 太湖 巧遇 苗裔 神人 姜枫 ， 他 是 后稷 之母 姜嫄 的 弟弟 ， 正 修炼 奇异 法术 。,李 媤 太湖 巧遇 苗裔 神人 姜枫  人物一 之母 人物二 弟弟  正 修炼 奇异 法术,-1
TRAIN_SENT_ID_249367,后稷,姜嫄,或 以为 后稷 之母 姜嫄 云 。 ”,人物一 之母 人物二 云,-1
TRAIN_SENT_ID_273725,范文芳,李铭顺,【 无炎 的 爱 】 是 由 新加坡 制片 ， 范文芳 、 郑斌辉 、 李铭顺 、 李锦 梅 、 陈凤 玲 主演 的 14 集 情感 都市 剧 。,无炎 爱  新加坡 制片  人物一  郑斌辉  人物二  李锦 梅  陈凤 玲 主演  集 情感 都市 剧,-1
TRAIN_SENT_ID_276458,尤氏,贾珍,她 与 尤氏 既 不同 父 ， 也 不同 母 ， 贾珍 贾蓉 等 也 从未 把 她 当作 亲戚 来看 。,人物一 不同 父  不同 母  人物二 贾蓉 从未 当作 亲戚 来看,-1
TRAIN_SENT_ID_259292,刘备,刘禅,诸葛亮 看到 这 景象 心里 真 不是 滋味 ， 他 忠于 先帝 刘备 ， 负 托孤 之 重任 ， 可 刘禅 却是 这样 的 让 他 不 称心 … …,诸葛亮 看到 景象 心里 真 滋味  忠于 先帝 人物一  负 托孤 重任  人物二 却是 称心,-1
TRAIN_SENT_ID_263741,秦始皇,赵姬,秦始皇 继位 后 ， 严惩 了 淫乱 后宫 的 母后 赵姬 ， 以及 与 之 私通 的 承相 吕不韦 和 假 太监 缪毒 。,人物一 继位  严惩 淫乱 后宫 母后 人物二  私通 承相 吕不韦 假 太监 缪毒,-1
TRAIN_SENT_ID_272585,贾蓉,秦可卿,趁 丁忧 无 事 ， 贾政便 向 贾琏 交代 家事 ， 自己 带上 贾蓉 扶 了 贾母 、 凤姐 、 黛玉 、 秦可卿 等 人 的 灵柩 回南 安葬 。,丁忧 事  贾政便 贾琏 交代 家事  带上 人物一 扶 贾母  凤姐  黛玉  人物二 灵柩 回南 安葬,-1
TRAIN_SENT_ID_267356,许志安,郑秀文,最 爱 欢迎 卡拉 ok 歌曲 奖 歌曲 ： 其实 你 心里 有没有 我 主唱 ： 许志安 / 郑秀文,爱 欢迎 卡拉  歌曲 奖 歌曲  其实 心里 有没有 主唱  人物一  人物二,-1
