sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_284081,仇琼英,张清,仇琼英 成亲 : 全羽 （ 张清 ， 下同 ） 得胜 回兵 ， 进城 报捷 ， 邬梨 十分 欢喜 。,人物一 成亲  全羽  人物二  下同  得胜 回兵  进城 报捷  邬梨 十分 欢喜,-1
TRAIN_SENT_ID_256033,蒋介石,宋美龄,后 蒋介石 、 宋美龄 常 在 此 居住 ， 遂 称作 美龄宫 。,人物一  人物二 常 居住  遂 称作 美龄宫,-1
TRAIN_SENT_ID_259187,刘备,刘禅,刘备 为了 报仇 ， 丞相 诸葛亮 辅佐 刘禅 治理 蜀国 。,人物一 报仇  丞相 诸葛亮 辅佐 人物二 治理 蜀国,-1
TRAIN_SENT_ID_255753,蒋介石,宋美龄,国共 内战 期间 ， 陈诚 胃出血 发作 ， 谭祥 哭求 宋美龄 ， 请 调回 陈诚 ， 蒋介石 派 名医 戚寿南 赴 沈阳 治疗 ， 并 批准 陈诚 辞职 。,国共 内战 期间  陈诚 胃出血 发作  谭祥 哭求 人物二  请 调回 陈诚  人物一 派 名医 戚寿南 赴 沈阳 治疗  批准 陈诚 辞职,-1
TRAIN_SENT_ID_264060,刘备,孙尚香,结果 被 刘备 手下 大将 赵云 截下 阿斗 ， 孙尚香 独回 了 东吴 。,人物一 手下 大将 赵云 截下 阿斗  人物二 独回 东吴,-1
TRAIN_SENT_ID_281982,刘国生,谢晓虹,而 刘国生 、 谢晓虹 则 反唇相讥 ， 称 桑兰 “ 忘恩负义 ” 。,人物一  人物二 反唇相讥  称 桑兰  忘恩负义,-1
TRAIN_SENT_ID_256330,孙尚香,刘备,孙尚香 哭 祭 刘备 的 那座 山 ， 后人 把 它 称为 望夫山 ， 并 在 山上 修庙塑 像 。,人物一 哭 祭 人物二 那座 山  后人 称为 望夫山  山上 修庙塑,-1
TRAIN_SENT_ID_266405,严世蕃,严嵩,严嵩 和 严世蕃 每陷 仇家 ， 就 把 仇家 的 男孩 夺 来 作为 娈童 ， 百般 侮辱 ， 进行 * 河蟹 * 。,人物二 人物一 每陷 仇家  仇家 男孩 夺 娈童  百般 侮辱  进行  河蟹,-1
TRAIN_SENT_ID_273264,秦香莲,陈世美,秦香莲 ： 刘雪华 ； 陈世美 ： 杨怀民 ； 公主 ： 侯炳莹 ；,人物一  刘雪华  人物二  杨怀民  公主  侯炳莹,-1
TRAIN_SENT_ID_259082,刘备,刘禅,刘备 逝世 于 白帝城 后 ， 丞相 诸葛亮 受 托孤 辅助 后主 刘禅 ， 蜀汉 国力 慢慢 恢复 。,人物一 逝世 白帝城  丞相 诸葛亮 受 托孤 辅助 后主 人物二  蜀汉 国力 慢慢 恢复,-1
