sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_274633,傅敏,傅雷,傅敏 与 《 傅雷 家书 》,人物一  人物二 家书,-1
TRAIN_SENT_ID_253709,申雪,赵宏博,林丹 （ 世界 羽毛球 冠军 ） 、 李永波 （ 国羽 金牌 教练 ） 、 申雪 、 赵宏博 （ 世界 花样 溜冰 冠军 ） 、 刘吉 （ 国家 部长 ） 、,林丹  世界 羽毛球 冠军   李永波  国羽 金牌 教练   人物一  人物二  世界 花样 溜冰 冠军   刘吉  国家 部长,-1
TRAIN_SENT_ID_278375,荀庚,荀林父,智 庄子 之子 ， 荀林父 之 侄 ， 荀庚 堂弟 。,智 庄子 之子  人物二 侄  人物一 堂弟,-1
TRAIN_SENT_ID_252109,黄毅清,黄奕,黄奕 更 贴 出 她 满脸 殴伤 照片 、 验伤单 、 就医 纪录 、 报案 单及 老公 黄毅清 的 悔过书 。,人物二 更 贴 出 满脸 殴伤 照片  验伤单  就医 纪录  报案 单及 老公 人物一 悔过书,-1
TRAIN_SENT_ID_268548,潘金莲,武大郎,在 这里 您 会 遇到 潘金莲 、 武大郎 、 西门庆 、 王婆 、 武松 … …,会 遇到 人物一  人物二  西门庆  王婆  武松,-1
TRAIN_SENT_ID_262920,熊美玲,林秋离,No.132 这 是 我 的 爱 （ 台语 ） 林秋离 熊美玲 施文彬,爱  台语  人物二 人物一 施文彬,-1
TRAIN_SENT_ID_261481,谢依纯,马国毕,"2011.09 . 21 明星 夫妻 合体 舞蹈 比赛 ( 上 ) 来宾 ： 沈玉琳 芽芽 , 黄镫辉 萁 萁 , 马国毕 谢依纯 , 艾力克斯 李咏娴 , Kimiko",明星 夫妻 合体 舞蹈 比赛   来宾  沈玉琳 芽芽  黄镫辉 萁 萁  人物二 人物一  艾力克斯 李咏娴,-1
TRAIN_SENT_ID_270175,蒋雯丽,顾长卫,另外 ， 黄磊 、 孙莉 ， 陈凯歌 、 陈红 ， 张国立 、 邓婕 ， 蒋雯丽 、 顾长卫 等 明星 家庭 都 有 可能 受邀 亮相 。,黄磊  孙莉  陈凯歌  陈红  张国立  邓婕  人物一  人物二 明星 家庭 可能 受邀 亮相,-1
TRAIN_SENT_ID_256288,孙尚香,刘备,《 洞房 》 孙尚香 — — 李维康 、 刘备 — — 耿其昌 、 赵云 — — 王立军,洞房  人物一   李维康  人物二   耿其昌  赵云   王立军,-1
TRAIN_SENT_ID_262913,熊美玲,林秋离,No.172 新 感情 旧 回忆 林秋离 熊美玲 蔡琴,新 感情 旧 回忆 人物二 人物一 蔡琴,-1
TRAIN_SENT_ID_270204,蒋雯丽,顾长卫,* 《 吉祥 林 桂圆 膏 》 （ 蒋雯丽 篇 ） 导演 （ 总导演 ： 顾长卫 ）,吉祥 林 桂圆 膏   人物一 篇  导演  总导演  人物二,-1
TRAIN_SENT_ID_273282,秦香莲,陈世美,秦香莲 告到 包府 ， 包文正 铁面无私 ， 公正 断案 ， 铡 死 陈世美 。,人物一 告到 包府  包文正 铁面无私  公正 断案  铡 死 人物二,-1
TRAIN_SENT_ID_251749,顾倩兮,卢云,没有 被 推倒 ， 肯定 也 不是 为了 卢云 ， 只是 人家 顾倩兮 不 高兴 。,没有 推倒  肯定 人物二  人物一 高兴,-1
TRAIN_SENT_ID_279633,窦仙童,薛丁山,这里 插入 一段 ， 窦仙童 在 山上 ， 再次 向 已 成为 俘虏 的 薛丁山 提亲 。,插入 一段  人物一 山上  再次 成为 俘虏 人物二 提亲,-1
