sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_277130,浦安修,彭德怀,彭德怀 在 批斗会 上 看到 浦安修 被 蹂躏 ， 发疯 似的 呼喊 ： “ 你们 打 我 吧 ！,人物二 批斗会 看到 人物一 蹂躏  发疯 呼喊,-1
TRAIN_SENT_ID_284977,胡婷婷,胡志强,邵晓铃 家庭 情况 : 邵晓铃 与 胡志强 育有 一女 胡婷婷 ， 目前 在 英国 发展 演艺事业 ； 以及 一子 胡韡耀 ， 目前 就读于 台湾大学 经济系 。,邵晓铃 家庭 情况  邵晓铃 人物二 育有 一女 人物一  目前 英国 发展 演艺事业  一子 胡韡耀  目前 就读于 台湾大学 经济系,-1
TRAIN_SENT_ID_284267,冯清,冯熙,（ 幽 皇后 ） 3 、 冯氏 （ 冯清 ） ， 冯熙 三女 ， 北魏 高祖 孝文帝 元宏废 皇后 。,幽 皇后    冯氏  人物一   人物二 三女  北魏 高祖 孝文帝 元宏废 皇后,-1
TRAIN_SENT_ID_277797,晋陵公主,谢混,就是 这个 出色 的 王练 ， 也 不能 抵消 晋陵公主 对 前夫 谢混 的 思念 。,出色 王练  不能 抵消 人物一 前夫 人物二 思念,-1
TRAIN_SENT_ID_274332,方怡,韦小宝,当初 ， 方怡 为 救 刘一舟 而 心不甘 情不愿 地 答应 嫁给 韦小宝 。,当初  人物一 救 刘一舟 心不甘 情不愿 答应 嫁给 人物二,-1
TRAIN_SENT_ID_272173,马小玲,况天佑,驱魔 镇魂曲 内容简介 : 马小玲 和 况天佑 的 奇迹 能否 再 现在 唐馨琪 的 身上 ?,驱魔 镇魂曲 内容简介  人物一 人物二 奇迹 现在 唐馨琪 身上,-1
TRAIN_SENT_ID_261312,朱兆祥,胡静,马来西亚 首富 朱兆祥 之妻 大陆 女艺人 胡静 。,马来西亚 首富 人物一 之妻 大陆 女艺人 人物二,-1
TRAIN_SENT_ID_276095,陈三立,陈宝箴,其父 陈三立 是 “ 清末 四 公子 ” 之一 、 著名诗人 ， 祖父 陈宝箴 （ 支持 变法 的 开明 督抚 ） 曾任 湖南 巡抚 。,其父 人物一  清末 四 公子   著名诗人  祖父 人物二  支持 变法 开明 督抚  曾任 湖南 巡抚,-1
TRAIN_SENT_ID_270203,蒋雯丽,顾长卫,新闻 出来 后 ， 蒋雯丽 经纪 公司 托 朋友 来 向 记者 打听 那位 女孩 的 长相 ， 询问 当天 的 细节 ， 有 消息 称 那位 女孩 可能 是 顾长卫 新片 的 编剧 姓 杨 。,新闻  人物一 经纪 公司 托 朋友 记者 打听 那位 女孩 长相  询问 当天 细节  消息 称 那位 女孩 可能 人物二 新片 编剧 姓 杨,-1
TRAIN_SENT_ID_270703,赵宏博,申雪,花样滑冰 运动员 申雪 和 赵宏博 ， 冬季两项 运动员 刘显英 都 是 第四次 参加 冬奥会 的 比赛 。,花样滑冰 运动员 人物二 人物一  冬季两项 运动员 刘显英 第四次 参加 冬奥会 比赛,-1
TRAIN_SENT_ID_265535,周萍,周朴园,蘩 漪 ： 35 岁 ， 周朴园 之妻 ， 与 周萍 私通 。,蘩 漪   岁  人物二 之妻  人物一 私通,-1
TRAIN_SENT_ID_253664,沈浪,朱七七,沈浪 与 白飞飞 前去 探望 朱七七 ， 熊猫儿 热情 挽留 沈 留下来 喝酒 。,人物一 白飞飞 前去 探望 人物二  熊猫儿 热情 挽留 沈 留下来 喝酒,-1
TRAIN_SENT_ID_277114,浦安修,彭德怀,彭德怀 直言不讳 地 提出 刘志兰 与 左权 的 婚事 ， 刘志兰 抿嘴 一笑 ， 把头 埋 在 浦安修 的 怀里 。,人物二 直言不讳 提出 刘志兰 左权 婚事  刘志兰 抿嘴 一笑  把头 埋 人物一 怀里,-1
TRAIN_SENT_ID_276007,贾午,贾充,晋 贾充 女 贾午 与 韩寿 私通 ， 并 把 皇帝 赐 其父 之外 域 异香 赠寿 。,晋 人物二 女 人物一 韩寿 私通  皇帝 赐 其父 之外 域 异香 赠寿,-1
TRAIN_SENT_ID_267125,公子羽,明月心,26 岁 ， 公子羽 与 明月心 设计 唐 门内 斗 ， 尔后 围攻 ， 试图 助唐 蓝 回归 唐门 ， 接 掌门 主 。,岁  人物一 人物二 设计 唐 门内 斗  围攻  试图 助唐 蓝 回归 唐门  接 掌门 主,-1
TRAIN_SENT_ID_269081,刘德华,朱丽倩,喻可欣 母亲 上 节目 大骂 刘德华 爆华仔 欺骗 朱丽倩 与 前女友,喻可欣 母亲 节目 大骂 人物一 爆华仔 欺骗 人物二 前女友,-1
TRAIN_SENT_ID_255992,蒋介石,宋美龄,在 华西 期间 ， 毕范宇 与 蒋介石 和 宋美龄 关系密切 ， 成为 他们 的 私人 朋友 和 顾问 ， 同时 亦 担任 国民政府 外事局 顾问 。,华西 期间  毕范宇 人物一 人物二 关系密切  成为 私人 朋友 顾问  担任 国民政府 外事局 顾问,-1
TRAIN_SENT_ID_279236,长孙无极,孟扶摇,长孙无极 默默 相助 : 从此 之后 ， 武功 神境 之门 ， 终于 向 孟扶摇 打开 。,人物一 默默 相助  之后  武功 神境 之门  终于 人物二 打开,-1
TRAIN_SENT_ID_283310,孙奋,孙权,其他 诸如 皇后 、 皇子 等 ， 也 基本 在 孙权 临终 前夕 才 被 正式 立 为 皇后 及 封为 王爵 ， 如 ： 潘 皇后 ， 孙奋 ， 孙休 等 。,皇后  皇子  基本 人物二 临终 前夕 正式 立 皇后 封为 王爵   潘 皇后  人物一  孙休,-1
TRAIN_SENT_ID_270903,贾午,韩寿,贾午 ， 贾充 幼女 ， 嫁 韩寿 。,人物一  贾充 幼女  嫁 人物二,-1
TRAIN_SENT_ID_279352,石青璇,徐子陵,家庭 ： 女儿 石青璇 、 女婿 徐子陵,家庭  女儿 人物一  女婿 人物二,-1
TRAIN_SENT_ID_269745,任我行,任盈盈,【 黑木崖 】 ： 向问天 带你去 见 任盈盈 与 任我行 ， 定计 杀上 黑木崖 。,黑木崖   向问天 带你去 见 人物二 人物一  定计 杀上 黑木崖,-1
TRAIN_SENT_ID_262674,况天佑,马小玲,在 他 身边 聚集 了 很多 能力 很强 的 僵尸 ， 并 来到 香港 与 况天佑 马小玲 展开 战斗 。,身边 聚集 很多 能力 很强 僵尸  来到 香港 人物一 人物二 展开 战斗,-1
TRAIN_SENT_ID_281571,陈二狗,曹蒹葭,曹蒹葭 ， 这个 身份 神秘 的 女人 似乎 总 喜欢 在 落魄 的 时候 见 陈二狗 。,人物二  身份 神秘 女人 似乎 总 喜欢 落魄 见 人物一,-1
TRAIN_SENT_ID_277720,李启铭,李刚,假如 李刚 是 普通工人 、 普通农民 或 其他 的 普通 公民 ， 李启铭 会 如此 高喊 吗 ？,人物二 普通工人  普通农民 普通 公民  人物一 会 高喊,-1
TRAIN_SENT_ID_265012,刘星,刘梅,对 这么 一位 厨师 ， 刘梅 又 不好 翻脸 下逐客令 ， 尴尬 地 看着 厨师 拉 刘星 到 房里 授课 。,一位 厨师  人物二 不好 翻脸 下逐客令  尴尬 看着 厨师 拉 人物一 房里 授课,-1
TRAIN_SENT_ID_272829,李壮平,李勤,观 李壮平 、 李勤 父女 创作 之,观 人物一  人物二 父女 创作,-1
TRAIN_SENT_ID_269164,陆雪琪,张小凡,期间 陆雪琪 前来 探望 ， 张小凡 却 以为 是 幻觉 。,期间 人物一 前来 探望  人物二 幻觉,-1
TRAIN_SENT_ID_257290,金蛇郎君,温仪,袁承志 和 安剑清 展开 对决 ， 袁承志 不慎 落崖 ， 得 金蛇郎君 夏雪宜 的 武功 秘笈 ， 并 遵 遗嘱 前往 衢州 石梁 寻找 女子 温仪 。,袁承志 安剑清 展开 对决  袁承志 不慎 落崖  人物一 夏雪宜 武功 秘笈  遵 遗嘱 前往 衢州 石梁 寻找 女子 人物二,-1
TRAIN_SENT_ID_259251,刘备,刘禅,刘备 敕 刘禅 遗诏 出处 : 《 三国志 》 裴松之 注所引 《 诸葛亮 集 》 。,人物一 敕 人物二 遗诏 出处   三国志  裴松之 注所引  诸葛亮 集,-1
TRAIN_SENT_ID_270928,梁思成,梁启超,· 梁思成 的 翻译 习作 ， 国学大师 梁启超 校订 译文 ， 亲 做 示范,人物一 翻译 习作  国学大师 人物二 校订 译文  亲 做 示范,-1
TRAIN_SENT_ID_274889,晏几道,晏殊,18 、 北宋 的 两个 著名 词人 晏殊 和 晏几道 是 什么 关系 ?,北宋 两个 著名 词人 人物二 人物一 关系,-1
TRAIN_SENT_ID_259342,刘备,刘禅,类型 ： 传统戏 剧情 : 描写 诸葛亮 受 刘备 托孤 重任 ， 决心 出兵 伐 魏 ， 上 出师表 ， 辞 刘禅 出师 。,类型  传统戏 剧情  描写 诸葛亮 受 人物一 托孤 重任  决心 出兵 伐 魏  出师表  辞 人物二 出师,-1
