sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_249241,,皮皮鲁,鲁西西,2 月 10 日 — — 朱新建 ， 《 皮皮鲁 和 鲁西西 》 等 3 种 动画 的 人物造型 ， 著名画家 。,月  日   朱新建   人物一 人物二   种 动画 人物造型  著名画家,1
TRAIN_SENT_ID_267689,,柳承范,柳承莞,8 月 13 日 ， 与 林元熙 、 柳承范 、 孔孝珍 主演 的 电影 《 打抱不平 》 在 韩国 首映 ， 由 柳承莞 执导 。,月  日  林元熙  人物一  孔孝珍 主演 电影  打抱不平  韩国 首映  人物二 执导,1
TRAIN_SENT_ID_268197,,章子男,章子怡,章子男 与 章子怡 从小 一起 长大 ， 很多 事情 他们 都 会 互相 听取 对方 的 意见 。,人物一 人物二 从小 一起 长大  很多 事情 会 互相 听取 意见,1
TRAIN_SENT_ID_279264,,徐佩瑶,徐天德,徐佩瑶 是 徐天德 的 妹妹 ， 美丽 、 善良 的 女孩 ， 和 朱重八 青梅竹马 ， 彼此 相爱 。,人物一 人物二 妹妹  美丽  善良 女孩  朱重八 青梅竹马  相爱,1
TRAIN_SENT_ID_259781,,李偲菘,李伟菘,其中 李偲菘 、 李伟菘 还同 郭亮 一起 担任 了 专辑 的 制作 人一职 。,人物一  人物二 还同 郭亮 一起 担任 专辑 制作 人一职,1
TRAIN_SENT_ID_276154,,贾惜春,贾珍,贾惜春 ， 金陵 十二钗 之八 ， 贾珍 的 妹妹 ， 自小 喜爱 画画 。,人物一  金陵 十二钗 之八  人物二 妹妹  自小 喜爱 画画,1
TRAIN_SENT_ID_267599,,李沧海,李秋水,李沧海 是 1994 年 电影 《 新 天龙八部 之 天山童姥 》 中 的 角色 ， 即 李秋水 的 妹妹 ， 姐妹俩 均 由 林青霞 饰演 。,人物一  年 电影  新 天龙八部 天山童姥  中 角色  人物二 妹妹  姐妹俩 均 林青霞 饰演,1
TRAIN_SENT_ID_249141,,皮皮鲁,鲁西西,与 皮皮鲁 鲁西西 一起 长 大门 / 197,人物一 人物二 一起 长 大门,1
TRAIN_SENT_ID_276148,,贾惜春,贾珍,贾惜春 — — 金陵 十二钗 之八 ， 宁国府 贾珍 的 妹妹 ， 贾府 四 小姐 ， 爱好 绘画 。,人物一   金陵 十二钗 之八  宁国府 人物二 妹妹  贾府 四 小姐  爱好 绘画,1
TRAIN_SENT_ID_257528,,毛泽民,毛泽东,9 月 27 日 — — 毛泽民 ， 毛泽东 的 二弟,月  日   人物一  人物二 二弟,1
