sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_275826,陆无双,李莫愁,"于是 少年 发誓 , 决计 不会 让 姑姑 独守 十六年 寂寞 , 不 在 让 李莫愁 闲身 空恨 , 不会 再 让 程英 与 陆无双 苦熬 年华 。",少年 发誓  决计 不会 姑姑 独守 十六年 寂寞  人物二 闲身 空恨  不会 程英 人物一 苦熬 年华,-1
TRAIN_SENT_ID_259648,公孙胜,罗真人,再三 挽留 不住 ， 乔道清 与 公孙胜 拜辞 了 宋江 ， 便 往北 找 罗真人 去 了 。,再三 挽留 不住  乔道清 人物一 拜辞 宋江  便 往北 找 人物二,-1
TRAIN_SENT_ID_253816,赵合德,赵飞燕,赵飞燕 一听 妹妹 还 不认账 ， 气得 抓起 桌上 的 酒杯 就 向 赵合德 砸 了 过去 ： “ 老鼠 还 想 咬 人 了 吗 ？ ”,人物二 一听 妹妹 不认账  气得 抓起 桌上 酒杯 人物一 砸 过去   老鼠 想 咬,1
TRAIN_SENT_ID_268823,洪凌波,李莫愁,第四代 ： 洪凌波 、 陆无双 （ 两人 师从 李莫愁 ） 、 杨过 （ 师从 小龙女 ）,第四代  人物一  陆无双  两人 师从 人物二   杨过  师从 小龙女,-1
TRAIN_SENT_ID_262185,陈靖仇,陈辅,陈靖仇 是 陈国 后裔 ， 在 襁褓 时代 隋朝 四处 搜捕 陈国 遗族 时 ， 他 的 师父 陈辅 牺牲 了 自己 的 孙儿 ， 冒险 将 陈靖仇 替代 救出 。,人物一 陈国 后裔  襁褓 时代 隋朝 四处 搜捕 陈国 遗族 时  师父 人物二 牺牲 孙儿  冒险 人物一 救出,-1
TRAIN_SENT_ID_286051,喻亢,甄子丹,喻亢 ， 武术 指导员 、 影视 演员 ， 国际 功夫 影星 甄子丹 的 徒弟 。,人物一  武术 指导员  影视 演员  国际 功夫 影星 人物二 徒弟,-1
TRAIN_SENT_ID_249234,皮皮鲁,鲁西西,2011 年 2 月 10 日 主持 郑渊洁 的 皮皮鲁 和 鲁西西 的 三十岁 生日 。,年  月  日 主持 郑渊洁 人物一 人物二 三十岁 生日,1
TRAIN_SENT_ID_265442,薛谭,秦青,薛谭 师从 著名 歌唱家 秦青 学习 技艺 ， 薛谭 非常 聪明 、 好学 ， 嗓音 又 格外 甜美 嘹亮 。,人物一 师从 著名 歌唱家 人物二 学习 技艺  人物一 非常 聪明  好学  嗓音 格外 甜美 嘹亮,-1
TRAIN_SENT_ID_261608,宋小宝,赵本山,赵本山 带领 弟子 宋小宝 、 赵海燕 联袂 出演 的 小品 《 相亲 》 ， 引来 全场 千余名 观众 的 阵阵 爆 笑声 。,人物二 带领 弟子 人物一  赵海燕 联袂 出演 小品  相亲   引来 全场 千余名 观众 阵阵 爆 笑声,-1
TRAIN_SENT_ID_264274,陈真,霍元甲,电视剧 《 霍元甲 》 陈小春 模仿 偶像 李小龙 、 《 精武 陈真 》 中 ， 以 “ 古惑仔 ” 形象 闻名 的 陈小春 有缘 演绎 了 两次 陈真 。,电视剧  人物二  陈小春 模仿 偶像 李小龙   精武 人物一  中   古惑仔  形象 闻名 陈小春 有缘 演绎 两次 人物一,1
TRAIN_SENT_ID_256871,仲由,孔子,然亦似 仲由 未见 孔子 时 风气 耳 。 ”,然亦似 人物一 未见 人物二 时 风气 耳,1
TRAIN_SENT_ID_253013,颜回,孔子,颜回 之德 的 核心 是 “ 仁 ” ， 他 把 孔子 的 “ 仁 ” ， 落实 于 个人 的 行动 中 ， 而 不是 停留 在 口头上 。,人物一 之德 核心  仁   人物二  仁   落实 个人 行动 中  停留 口头上,-1
TRAIN_SENT_ID_257053,洪敬尧,洪荣宏,《 爱 常常 喜乐 》 演唱 ： 洪荣宏 ． 洪敬尧 ． 王力宏 ． 周华健 ． 伍思凯,爱 常常 喜乐  演唱  人物二 ． 人物一 ． 王力宏 ． 周华健 ． 伍思凯,1
TRAIN_SENT_ID_249208,皮皮鲁,鲁西西,的 作品 中 的 5 位 主人公 皮皮鲁 、 鲁西西 、 舒克 、 贝塔 和 大,作品 中  位 主人公 人物一  人物二  舒克  贝塔,1
TRAIN_SENT_ID_261345,何猷启,何超莲,曾 被 何猷启 取笑 观音 兵 众多 的 何超莲 ， 年初 自爆 跟 留有 长发 的 初恋 男友 徐钰恒 （ Tim ） 分手 。,人物一 取笑 观音 兵 众多 人物二  年初 自爆 留有 长发 初恋 男友 徐钰恒    分手,-1
TRAIN_SENT_ID_252683,颜回,孔子,听 了 伯牙 的 问话 ， 那 打柴 的 人 笑 着 回答 ： “ 先生 ， 您 刚才 弹 的 是 孔子 赞叹 弟子 颜回 的 曲谱 ， 只 可惜 ， 您 弹到 第四句 的 时候 ， 琴弦 断 了 。 ”,听 伯牙 问话  打柴 笑 回答   先生  刚才 弹 人物二 赞叹 弟子 人物一 曲谱  可惜  弹到 第四句  琴弦 断,-1
TRAIN_SENT_ID_275536,王小虎,赵本山,赵本山 弟子 王小虎 在 京 结婚 ， 丫蛋 的 老公 王金龙 携 爱子 现身 支持 ， 并 在 会场 玩起 舌 吻 ， 引得 全场 大笑 。,人物二 弟子 人物一 京 结婚  丫蛋 老公 王金龙 携 爱子 现身 支持  会场 玩起 舌 吻  引得 全场 大笑,-1
TRAIN_SENT_ID_257216,张子静,张爱玲,孙宝琦 的 七 女儿 孙用 番 嫁给 了 张廷重 （ 既 张佩纶 的 儿子 ， 张爱玲 和 张子静 的 父亲 。 ）,孙宝琦 七 女儿 孙用 番 嫁给 张廷重  张佩纶 儿子  人物二 人物一 父亲,1
TRAIN_SENT_ID_268949,韩非,荀子,荀子 ： 和 孔子 、 孟子 等 齐名 的 大 学问家 ， 韩非 和 李斯 的 师父 。,人物二  孔子  孟子 齐名 学问家  人物一 李斯 师父,-1
TRAIN_SENT_ID_271293,吕祖俭,吕祖谦,至 端平 年间 （ 1234 - 1236 ） ， 吕氏 门人 又 将丽泽 书院 内 的 吕祖谦 祀 室 改建 为 “ 吕成 公祠 ” ， 主祀 成公 吕祖谦 ， 配祀 忠公 吕祖俭 。,端平 年间       吕氏 门人 将丽泽 书院 人物二 祀 室 改建  吕成 公祠   主祀 成公 人物二  配祀 忠公 人物一,-1
TRAIN_SENT_ID_269500,李国豪,李香凝,李香凝 ， 李小龙 之女 ， 李小龙 去世 时 ， 她 只有 4 岁 ， 对于 父亲 的 印象 都 是 后来 从 照片 和 电影 以及 妈妈 、 哥哥 李国豪 的 回忆 中 得到 的 。,人物二  李小龙 之女  李小龙 去世 时   岁  父亲 印象 后来 照片 电影 妈妈  哥哥 人物一 回忆 中 得到,1
