sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_277637,,方天翼,顾婷,民国 初期 ， 富商 顾 汉森 收养 了 两个 义子 ， 廖思成 和 方天翼 ， 两人 与 他 的 亲 女儿 顾婷 青梅竹马 长大 ， 三人 情同手足 。,民国 初期  富商 顾 汉森 收养 两个 义子  廖思成 人物一  两人 亲 女儿 人物二 青梅竹马 长大  三人 情同手足,-1
TRAIN_SENT_ID_251435,,李瀚章,李鸿章,王徒心 《 续 汉口 丝谈 》 上 记载 ： “ 光绪 初 ， 合肥 李瀚章 （ 李鸿章 之兄 ） 督 湖广 ， 酷 嗜 此品 （ 按 ： 指 洪山 菜苔 ） ， 觅 种植 于 乡 ， 则 远 不及 。,王徒心  续 汉口 丝谈  记载   光绪 初  合肥 人物一  人物二 之兄  督 湖广  酷 嗜 此品   指 洪山 菜苔   觅 种植 乡  远 不及,-1
TRAIN_SENT_ID_255309,,卫夫人,王羲之,卫夫人 看到 王羲之 着急 的 样子 ， 既 可爱 ， 又 可笑 ， 便 说 ： “ 孩子 ， 不要 太急 了 ， 我 先 给 你 讲个 墨池 的 故事 吧 ！,人物一 看到 人物二 着急 样子  可爱  可笑  便 说   孩子  不要 太急  先 讲个 墨池 故事,1
TRAIN_SENT_ID_255215,,赵海燕,赵本山,相亲 简介 : 2011 年 辽视春 晚上 由 著名 笑星 赵本山 携 弟子 宋小宝 、 赵海燕 表演 的 小品 《 相亲 》 。,相亲 简介   年 辽视春 晚上 著名 笑星 人物二 携 弟子 宋小宝  人物一 表演 小品  相亲,1
TRAIN_SENT_ID_252857,,颜回,孔子,不堪其忧 成语故事 : 春秋时期 ， 孔子 的 学生 颜回 生活 困难 ， 可 他 的 志向 远大 ， 勤奋好学 ， 深得 孔子 的 喜爱 。,不堪其忧 成语故事  春秋时期  人物二 学生 人物一 生活 困难  志向 远大  勤奋好学  深得 人物二 喜爱,1
TRAIN_SENT_ID_255189,,赵海燕,赵本山,03 月 03 日 《 樱桃红 》 赵本山 ， 宋小宝 ， 沈春阳 ， 王天泽 ， 彭雨柔 ， 关婷娜 ， 赵海燕 ， 蔡维利 ， 杨议 ， 小 沈阳 ， 张可,月  日  樱桃红  人物二  宋小宝  沈春阳  王天泽  彭雨柔  关婷娜  人物一  蔡维利  杨议  沈阳  张可,1
TRAIN_SENT_ID_263360,,武修文,武敦儒,武修文 是 金庸 小说 《 神雕侠侣 》 中 的 人物 ， 是 一灯大师 四大 弟子 “ 渔樵 耕读 ” 之一 耕夫 武三通 之子 ， 母亲 是 武三娘 ， 兄长 是 武敦儒 。,人物一 金庸 小说  神雕侠侣  中 人物  一灯大师 四大 弟子  渔樵 耕读  耕夫 武三通 之子  母亲 武三娘  兄长 人物二,-1
TRAIN_SENT_ID_259004,,张苞,张绍,是 蜀汉 名将 张飞 之孙 ， 张苞 之子 ， 张绍 之 侄 。,蜀汉 名将 张飞 之孙  人物一 之子  人物二 侄,-1
TRAIN_SENT_ID_253830,,赵合德,赵飞燕,燕 啄 皇孙 : 《 汉书 》 里 记载 成帝 死后 ， 司隶 解光 对 赵合德 杀害 许美人 及 女官 曹宫 之子 的 奏疏 ， 其 动机 是 想 惩罚 赵飞燕 。,燕 啄 皇孙   汉书  里 记载 成帝 死后  司隶 解光 人物一 杀害 许美人 女官 曹宫 之子 奏疏  动机 想 惩罚 人物二,-1
TRAIN_SENT_ID_282868,,李蟠,韩愈,《 师说 》 作于 唐贞元 十八年 （ 公元 802 年 ） 韩愈 任 四门 博士 时 ， 这 篇文章 是 韩愈 写给 他 的 学生 李蟠 的 。,师说  作于 唐贞元 十八年  公元  年  人物二 四门 博士 时  篇文章 人物二 写给 学生 人物一,1
