sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_284900,,陆启铿,华罗庚,此外 ， 万哲元 、 陆启铿 、 王元 、 潘承洞 、 段学复 等 人 也 是 在 华罗庚 的 悉心 培育 下 成长 起来 的 。,万哲元  人物一  王元  潘承洞  段学复 人物二 悉心 培育 成长 起来,1
TRAIN_SENT_ID_265459,,薛谭,秦青,《 列子 · 汤问 》 ： “ 薛谭 学 讴于 秦青 … …,列子  汤问    人物一 学 讴于 人物二,1
TRAIN_SENT_ID_274065,,南宫敬叔,孔子,连鲁 大夫 孟僖子 其子 孟懿子 和 南宫敬叔 来学礼 ， 可见 孔子 办学 已 名闻遐迩 。,连鲁 大夫 孟僖子 其子 孟懿子 人物一 来学礼  人物二 办学 名闻遐迩,1
TRAIN_SENT_ID_252568,,颜回,孔子,归鲁 之后 ， 颜回 除 讲学 外 ， 便是 帮助 孔子 整理 古代 典籍 。,归鲁 之后  人物一 讲学 外  便是 帮助 人物二 整理 古代 典籍,1
TRAIN_SENT_ID_267789,,万剑一,林惊羽,真法 剑诀 四 式 剑诀 : 真法 剑诀 斩 鬼神 真诀 : 斩 鬼神 是 青云 门 掌门 道 玄 真人 的 师弟 万剑一 的 绝学 ， 后 林惊羽 在 祖师 斩 鬼神 精通 者 ( 2 张 ),真法 剑诀 四 式 剑诀  真法 剑诀 斩 鬼神 真诀  斩 鬼神 青云 门 掌门 道 玄 真人 师弟 人物一 绝学  人物二 祖师 斩 鬼神 精通   张,1
TRAIN_SENT_ID_265433,,薛谭,秦青,第十一部分 : 原文 : 薛谭 学 讴于 秦青 ① ， 未穷 青之技 ， 自谓 尽 之 ， 遂 辞 归 。,第十一部分  原文  人物一 学 讴于 人物二 ①  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_265408,,薛谭,秦青,薜 谭学 讴 原文 : 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ， 遂 辞 归 。,薜 谭学 讴 原文  人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_265447,,薛谭,秦青,薛谭 学 讴 原文 : 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ， 遂 辞 归 。,人物一 学 讴 原文  人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_265441,,薛谭,秦青,绕梁三日 典源 : 《 列子 》 卷 五 〈 汤 问篇 〉 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ； 遂 辞 归 。,绕梁三日 典源   列子  卷 五  汤 问篇  人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_258815,,张无忌,殷离,1349 张无忌 遇 胡青牛 并学 医术 ， 初遇 周芷若 、 殷离 、 金花婆婆 。,人物一 遇 胡青牛 并学 医术  初遇 周芷若  人物二  金花婆婆,-1
TRAIN_SENT_ID_286299,,赵秀春,宋锦春,赵秀春 教育 背景 : 1998 年 － 2002 年 ， 东北大学 ， 机械工程 与 自动化 学院 机械工程 及 自动化系 ， 本科 / 工学 学士学位 ， 导师 宋锦春,人物一 教育 背景   年   年  东北大学  机械工程 自动化 学院 机械工程 自动化系  本科  工学 学士学位  导师 人物二,1
TRAIN_SENT_ID_251884,,曹薰铉,李昌镐,曹薰铉 对 韩国 围棋 事业 的 另 一 贡献 是 ： 培养 了 一位 了不起 的 学生 李昌镐 。,人物一 韩国 围棋 事业 贡献  培养 一位 了不起 学生 人物二,1
TRAIN_SENT_ID_265434,,薛谭,秦青,原文 ： 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ； 遂 辞 归 。,原文  人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,1
