rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
0,年/人物二/人物一,.*年.*人物二.*人物一.*,84,0,372,1047,-1
1,人物一/人物二/弟子,.*人物一.*人物二.*弟子.*,57,1,650,560,1
2,人物二/弟子/人物一,.*人物二.*弟子.*人物一.*,57,1,651,562,1
3,年/人物一/人物二,.*年.*人物一.*人物二.*,53,0,364,1031,-1
4,人物二/说/人物一,.*人物二.*说.*人物一.*,42,1,368,358,1
5,人物一/年/人物二,.*人物一.*年.*人物二.*,36,0,361,1027,-1
6,人物二/人物一/说,.*人物二.*人物一.*说.*,26,1,372,357,1
7,中/人物一/人物二,.*中.*人物一.*人物二.*,25,0,159,296,-1
8,人物/人物二/人物一,.*人物.*人物二.*人物一.*,25,0,185,582,-1
9,人物一/人物二/学生,.*人物一.*人物二.*学生.*,25,1,1286,1486,-1
10,中/人物二/人物一,.*中.*人物二.*人物一.*,24,0,155,321,-1
11,人物/人物一/人物二,.*人物.*人物一.*人物二.*,22,0,220,571,-1
12,人物一/人物/人物二,.*人物一.*人物.*人物二.*,22,0,228,552,-1
13,人物一/人物二/说,.*人物一.*人物二.*说.*,22,1,383,358,1
14,人物二/弟弟/人物一,.*人物二.*弟弟.*人物一.*,22,-1,603,1299,-1
15,人物一/中/人物二,.*人物一.*中.*人物二.*,21,0,140,298,-1
16,人物一/人物二/中,.*人物一.*人物二.*中.*,21,0,161,326,-1
17,人物一/人物二/得意,.*人物一.*人物二.*得意.*,21,1,1313,1570,-1
18,人物二/人物一/中,.*人物二.*人物一.*中.*,20,0,152,339,-1
19,人物一/子路/人物二,.*人物一.*子路.*人物二.*,19,1,1207,1411,-1
20,月/人物二/人物一,.*月.*人物二.*人物一.*,19,-1,209,743,-1
21,钟离/人物一/人物二,.*钟离.*人物一.*人物二.*,19,1,1139,1513,-1
22,铁拐李/人物一/人物二,.*铁拐李.*人物一.*人物二.*,19,1,1136,1497,-1
23,人物一/人物二/年,.*人物一.*人物二.*年.*,18,0,358,1028,-1
24,人物一/拜/人物二,.*人物一.*拜.*人物二.*,18,1,1055,1451,-1
25,人物二/中/人物一,.*人物二.*中.*人物一.*,18,0,148,296,-1
26,人物二/人物一/妹妹,.*人物二.*人物一.*妹妹.*,18,-1,553,1293,-1
27,人物二/哥哥/人物一,.*人物二.*哥哥.*人物一.*,18,-1,880,1467,-1
28,汉/人物一/人物二,.*汉.*人物一.*人物二.*,18,1,1081,1450,-1
29,人物一/人物二/曹国舅,.*人物一.*人物二.*曹国舅.*,17,1,1093,1457,-1
30,八仙/人物一/人物二,.*八仙.*人物一.*人物二.*,17,1,1116,1401,-1
31,汉/钟离/人物一/人物二,.*汉.*钟离.*人物一.*人物二.*,17,1,831,1200,-1
32,人物一/人物二/为师,.*人物一.*人物二.*为师.*,16,1,1217,1577,-1
33,人物一/人物二/何仙姑,.*人物一.*人物二.*何仙姑.*,16,1,1124,1520,-1
34,人物一/人物二/得意/弟子,.*人物一.*人物二.*得意.*弟子.*,16,1,791,680,1
35,人物二/人物一/年,.*人物二.*人物一.*年.*,16,0,355,1029,-1
36,人物二/徒弟/人物一,.*人物二.*徒弟.*人物一.*,16,1,1106,1470,-1
37,人物一/人物二/学习,.*人物一.*人物二.*学习.*,15,1,1115,1325,-1
38,人物一/人物二/成为,.*人物一.*人物二.*成为.*,15,0,453,882,-1
39,人物一/字/人物二,.*人物一.*字.*人物二.*,15,1,606,960,-1
40,人物一/拜/人物二/为师,.*人物一.*拜.*人物二.*为师.*,15,1,1034,1367,-1
41,人物一/说/人物二,.*人物一.*说.*人物二.*,15,1,378,358,1
42,人物二/人物一/王姬,.*人物二.*人物一.*王姬.*,15,-1,962,1457,-1
43,人物二/学生/人物一,.*人物二.*学生.*人物一.*,15,1,1285,1485,-1
44,人物二/时/人物一,.*人物二.*时.*人物一.*,15,1,66,37,1
45,人物二/昌/人物一,.*人物二.*昌.*人物一.*,15,-1,1224,1608,-1
46,人物二/昌/人物一/王姬,.*人物二.*昌.*人物一.*王姬.*,15,-1,792,1298,-1
47,人物二/王姬/人物一,.*人物二.*王姬.*人物一.*,15,-1,962,1457,-1
48,人物二/王姬/人物一/王姬,.*人物二.*王姬.*人物一.*王姬.*,15,-1,535,956,-1
49,人物二/王姬/昌/人物一,.*人物二.*王姬.*昌.*人物一.*,15,-1,792,1298,-1
50,人物二/王姬/昌/人物一/王姬,.*人物二.*王姬.*昌.*人物一.*王姬.*,15,-1,451,779,-1
51,人物一/人物二/兄弟,.*人物一.*人物二.*兄弟.*,14,-1,619,1262,-1
52,人物一/人物二/徒弟,.*人物一.*人物二.*徒弟.*,14,1,1107,1468,-1
53,人物一/人物二/道,.*人物一.*人物二.*道.*,14,1,927,978,-1
54,人物二/人物一/发,.*人物二.*人物一.*发.*,14,-1,1056,1574,-1
55,人物二/人物一/没有,.*人物二.*人物一.*没有.*,14,0,732,1026,-1
56,铁拐李/汉/人物一/人物二,.*铁拐李.*汉.*人物一.*人物二.*,14,1,862,1242,-1
57,铁拐李/汉/钟离/人物一/人物二,.*铁拐李.*汉.*钟离.*人物一.*人物二.*,14,1,564,838,-1
58,铁拐李/钟离/人物一/人物二,.*铁拐李.*钟离.*人物一.*人物二.*,14,1,850,1201,-1
59,中国/人物二/人物一,.*中国.*人物二.*人物一.*,13,0,171,463,-1
60,人物一/字/子路/人物二,.*人物一.*字.*子路.*人物二.*,13,1,704,846,-1
61,人物一/鲁国/人物二,.*人物一.*鲁国.*人物二.*,13,1,1221,1515,-1
62,人物二/人物一/一个,.*人物二.*人物一.*一个.*,13,0,219,539,-1
63,人物二/人物一/兄弟,.*人物二.*人物一.*兄弟.*,13,-1,619,1263,-1
64,人物二/人物一/弟子,.*人物二.*人物一.*弟子.*,13,1,643,561,1
65,人物二/人物一/王姬/发,.*人物二.*人物一.*王姬.*发.*,13,-1,789,1374,-1
66,人物二/女儿/人物一,.*人物二.*女儿.*人物一.*,13,-1,47,393,-1
67,人物二/妹妹/人物一,.*人物二.*妹妹.*人物一.*,13,-1,553,1294,-1
68,人物二/子/人物一,.*人物二.*子.*人物一.*,13,0,429,804,-1
69,人物二/昌/人物一/发,.*人物二.*昌.*人物一.*发.*,13,-1,1103,1552,-1
70,人物二/昌/人物一/王姬/发,.*人物二.*昌.*人物一.*王姬.*发.*,13,-1,694,1160,-1
71,人物二/王姬/人物一/发,.*人物二.*王姬.*人物一.*发.*,13,-1,789,1374,-1
72,人物二/王姬/人物一/王姬/发,.*人物二.*王姬.*人物一.*王姬.*发.*,13,-1,439,872,-1
73,人物二/王姬/昌/人物一/发,.*人物二.*王姬.*昌.*人物一.*发.*,13,-1,694,1160,-1
74,人物二/王姬/昌/人物一/王姬/发,.*人物二.*王姬.*昌.*人物一.*王姬.*发.*,13,-1,396,710,-1
75,八仙/铁拐李/人物一/人物二,.*八仙.*铁拐李.*人物一.*人物二.*,13,1,835,1151,-1
76,年/月/人物二/人物一,.*年.*月.*人物二.*人物一.*,13,-1,160,544,-1
77,弟子/人物一/人物二,.*弟子.*人物一.*人物二.*,13,1,644,560,1
78,月/人物一/人物二,.*月.*人物一.*人物二.*,13,0,211,739,-1
79,铁拐李/人物一/人物二/曹国舅,.*铁拐李.*人物一.*人物二.*曹国舅.*,13,1,817,1176,-1
80,人物一/人物二/弟弟,.*人物一.*人物二.*弟弟.*,12,-1,603,1297,-1
81,人物一/蓝采和/人物二,.*人物一.*蓝采和.*人物二.*,12,1,1165,1531,-1
82,人物二/人物一/学生,.*人物二.*人物一.*学生.*,12,1,1285,1485,-1
83,人物二/年/人物一,.*人物二.*年.*人物一.*,12,0,358,1028,-1
84,八仙/钟离/人物一/人物二,.*八仙.*钟离.*人物一.*人物二.*,12,1,829,1145,-1
85,张果老/人物一/人物二,.*张果老.*人物一.*人物二.*,12,1,1147,1497,-1
86,汉/人物一/人物二/曹国舅,.*汉.*人物一.*人物二.*曹国舅.*,12,1,816,1189,-1
87,汉/钟离/人物一/人物二/曹国舅,.*汉.*钟离.*人物一.*人物二.*曹国舅.*,12,1,509,788,-1
88,钟离/人物一/人物二/曹国舅,.*钟离.*人物一.*人物二.*曹国舅.*,12,1,767,1132,-1
89,人物二/人物一/中国,.*人物二.*人物一.*中国.*,11,0,169,458,-1
90,人物二/人物一/时,.*人物二.*人物一.*时.*,11,0,70,54,1
91,介绍/人物二/人物一,.*介绍.*人物二.*人物一.*,11,-1,533,1230,-1
92,八仙/人物一/人物二/曹国舅,.*八仙.*人物一.*人物二.*曹国舅.*,11,1,822,1144,-1
93,八仙/汉/人物一/人物二,.*八仙.*汉.*人物一.*人物二.*,11,1,863,1174,-1
94,八仙/汉/钟离/人物一/人物二,.*八仙.*汉.*钟离.*人物一.*人物二.*,11,1,561,794,-1
95,导演/人物二/人物一,.*导演.*人物二.*人物一.*,11,0,589,1085,-1
96,日/人物二/人物一,.*日.*人物二.*人物一.*,11,0,203,682,-1
97,月/日/人物二/人物一,.*月.*日.*人物二.*人物一.*,11,0,55,203,-1
98,演员/人物二/人物一,.*演员.*人物二.*人物一.*,11,1,568,1082,-1
99,著名/人物二/人物一,.*著名.*人物二.*人物一.*,11,1,926,1315,-1
100,铁拐李/汉/人物一/人物二/曹国舅,.*铁拐李.*汉.*人物一.*人物二.*曹国舅.*,11,1,547,842,-1
101,铁拐李/汉/钟离/人物一/人物二/曹国舅,.*铁拐李.*汉.*钟离.*人物一.*人物二.*曹国舅.*,11,1,369,517,-1
