sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_276817,,唐姬,刘发,唐姬 毕竟 身份 微贱 ， 难得 天子 宠爱 ， 故 刘发 在 景帝 前元 二年 （ 公园 前 155 年 ） 被 封 在 长沙 这个 低湿 贫困 之地 。,人物一 毕竟 身份 微贱  难得 天子 宠爱  人物二 景帝 前元 二年  公园 前  年  封 长沙 低湿 贫困 之地,-1
TRAIN_SENT_ID_271871,,阎婆惜,宋江,宋江 杀死 阎婆惜 后 ， 被 阎婆告 到 官府 。,人物二 杀死 人物一  阎婆告 官府,-1
TRAIN_SENT_ID_259193,,刘备,刘禅,刘 先主 遗诏 托 孤儿 涉及 人物 : 刘备 将 刘禅 托付给 诸葛亮 ， 赵云 ， 李严 三人,刘 先主 遗诏 托 孤儿 涉及 人物  人物一 人物二 托付给 诸葛亮  赵云  李严 三人,-1
TRAIN_SENT_ID_268683,,孔子,颜徵在,叔 梁纥 先 娶 施氏 ， 无子 ， 其妾 生 男 ， 病足 ， 复娶 颜徵在 ， 生 孔子 。,叔 梁纥 先 娶 施氏  无子  其妾 生 男  病足  复娶 人物二  生 人物一,-1
TRAIN_SENT_ID_264075,,刘备,孙尚香,刘备 、 孙尚香 、 赵云 、 林 向奕 、 诸葛亮 等,人物一  人物二  赵云  林 向奕  诸葛亮,-1
TRAIN_SENT_ID_249451,,后稷,姜嫄,揉 谷乡 地理位置 优越 ， 环境优美 ， 历史 文化 悠久 ， 自古 就是 姜嫄 腹地 ， 后稷 之根 所在 。,揉 谷乡 地理位置 优越  环境优美  历史 文化 悠久  自古 人物二 腹地  人物一 之根,-1
TRAIN_SENT_ID_276066,,陈三立,陈宝箴,陈宝箴 死得 悲壮 ， 陈三立 誓死 不当 亡国奴 ， 拒食 、 拒药 ， 以 八十五岁 高龄 殉国 ， 更教人 悲愤 难当 。,人物二 死得 悲壮  人物一 誓死 不当 亡国奴  拒食  拒药  八十五岁 高龄 殉国  更教人 悲愤 难当,-1
TRAIN_SENT_ID_274599,,薛丁山,薛仁贵,这位 李先生 亲自 编写 了 《 薛仁贵 征东 》 、 《 薛丁山 征西 》 两个 剧本 。,这位 李先生 亲自 编写  人物二 征东    人物一 征西  两个 剧本,-1
TRAIN_SENT_ID_263330,,胡亥,秦始皇,（ 四 ） 秦二世 胡亥 ： （ 前 230 - 前 207 ） ， 残暴凶狠 远胜 秦始皇 ， 但 却 无 始皇帝 的 雄才大略 ， 被 赵高 所 逼 自刎 而 死 。,四  秦二世 人物一   前   前    残暴凶狠 远胜 人物二  始皇帝 雄才大略  赵高 逼 自刎 死,-1
TRAIN_SENT_ID_282573,,赵一楠,马丽娟,妻子 马丽娟 ， 辽宁省 戏校 教师 ， 育有 一对 龙凤 双胞胎 ： 赵一楠 和 赵一涵 。,妻子 人物二  辽宁省 戏校 教师  育有 一对 龙凤 双胞胎  人物一 赵一涵,-1
