sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_276743,,丁夫人,曹操,丁氏 逝世 : 几年 后 ， 丁家 传来 丁夫人 病逝 的 消息 ， 至此 ， 曹操 的 悔 痛之心 更是 无以复加 。,丁氏 逝世  几年  丁家 传来 人物一 病逝 消息  至此  人物二 悔 痛之心 更是 无以复加,-1
TRAIN_SENT_ID_283577,,张志毅,张德江,张志毅 家庭 : 儿 ， 张德江 ， 现任 中共 中央政治局常委 ， 十二届 全国人大常委会 委员长 。,人物一 家庭   人物二  现任 中共 中央政治局常委  十二届 全国人大常委会 委员长,-1
TRAIN_SENT_ID_258624,,刘禅,刘备,类型 ： 传统戏 剧情 : 描写 诸葛亮 受 刘备 托孤 重任 ， 决心 出兵 伐 魏 ， 上 出师表 ， 辞 刘禅 出师 。,类型  传统戏 剧情  描写 诸葛亮 受 人物二 托孤 重任  决心 出兵 伐 魏  出师表  辞 人物一 出师,-1
TRAIN_SENT_ID_265276,,贾琏,贾赦,皇宫 通过 这个 贵妃 娘娘 的 关系 ， 促使 了 贾赦 、 贾珍 、 贾琏 等 人 有恃无恐 地 进行 打点 进贡 ， 太监 勒索 ， 开支 日繁 。,皇宫 贵妃 娘娘 关系  促使 人物二  贾珍  人物一 有恃无恐 进行 打点 进贡  太监 勒索  开支 日繁,-1
TRAIN_SENT_ID_262702,,杨不悔,纪晓芙,视 93 版 《 倚天 屠龙记 》 中一人 分饰 纪晓芙 及 杨不悔 。,视  版  倚天 屠龙记  中一人 分饰 人物二 人物一,-1
TRAIN_SENT_ID_272924,,王岳伦,王诗龄,王岳伦 父女 （ 王岳伦 ： 天秤座 ； 王诗龄 ： 天秤座 ）,人物一 父女  人物一  天秤座  人物二  天秤座,-1
TRAIN_SENT_ID_263153,,胡亥,秦始皇,《 史记 · 秦始皇 本纪 》 后 附文 ： “ （ 胡亥 ） 诛斯 、 去 疾 ， 任用 赵高 。,史记  人物二 本纪  附文    人物一  诛斯  疾  任用 赵高,-1
TRAIN_SENT_ID_260815,,李格非,李清照,洛阳 名园 记 主要 内容 : 北宋 文学家 李格非 （ 宋代 爱国 女诗人 李清照 之 父 ） 于 绍圣 二年 （ 公元 1105 年 ） 撰成 《 洛阳 名园 记 》 。,洛阳 名园 记 主要 内容  北宋 文学家 人物一  宋代 爱国 女诗人 人物二 父  绍圣 二年  公元  年  撰成  洛阳 名园 记,-1
TRAIN_SENT_ID_271484,,钱基博,钱钟书,朴园 是 著名 国学大师 、 教育家 钱基博 先生 ( 钱钟书 之 父 ） 的 故居 。,朴园 著名 国学大师  教育家 人物一 先生  人物二 父  故居,-1
TRAIN_SENT_ID_256383,,李天一,李双江,国外 媒体 的 报道 文章 中 尽管 对 李双江 的 歌手 身份 做出 了 介绍 ， 但 更 多 地 将 他 称为 “ 将军 ” ， 李天一 也 因此 不再 仅 是 “ 星 二代 ” 。,国外 媒体 报道 文章 中 人物二 歌手 身份 做出 介绍  更 称为  将军   人物一 不再 仅  星 二代,-1
