sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_262827,,熊美玲,林秋离,（ 林琼珑 演唱 歌曲 ） : 歌曲 《 海鸥 的 天空 》 为 熊美玲 、 林秋离 合作 写歌 中 ， 唯一一 首先 有 歌词 后 有 曲 的 歌曲 ， 由 林琼珑 谱曲 并 演唱 。,林琼珑 演唱 歌曲   歌曲  海鸥 天空  人物一  人物二 合作 写歌 中  唯一一 歌词 曲 歌曲  林琼珑 谱曲 演唱,-1
TRAIN_SENT_ID_271595,,毛岸青,毛泽东,吴海棠 在 里面 饰演 毛泽东 家 的 孙嫂 ， 照顾 杨开慧 和 毛岸英 、 毛岸青 。,吴海棠 里面 饰演 人物二 家 孙嫂  照顾 杨开慧 毛岸英  人物一,-1
TRAIN_SENT_ID_286398,,李坤仪,李宪文,李坤仪 是 李登辉 独子 李宪文 唯一 的 女儿 。,人物一 李登辉 独子 人物二 唯一 女儿,-1
TRAIN_SENT_ID_272711,,毛岸青,杨开慧,1930 年 4 月 其妹 杨开慧 被捕 时 ， 毛岸英 只有 八岁 、 毛岸青 只有 七岁 、 毛岸龙 只有 三岁 。,年  月 其妹 人物二 被捕 时  毛岸英 八岁  人物一 七岁  毛岸龙 三岁,-1
TRAIN_SENT_ID_262885,,熊美玲,林秋离,这 首歌曲 后来 成为 熊美玲 林秋离 合作 以来 ， 唯一一 首先 有 歌词 后 有 曲 的 歌曲 。,首歌曲 后来 成为 人物一 人物二 合作  唯一一 歌词 曲 歌曲,-1
TRAIN_SENT_ID_278403,,夏正松,于靓,是 夏正松 和 于靓 唯一 的 亲生女儿,人物一 人物二 唯一 亲生女儿,-1
TRAIN_SENT_ID_278402,,夏正松,于靓,"夏天美 人物 介绍 : 安徽 卫视 情感 励志 偶像剧 《 夏 家三 千金 》 / 《 爱情 真善美 》 的 女一号 , 夏正松 和 于靓 唯一 的 亲生女儿 。",夏天美 人物 介绍  安徽 卫视 情感 励志 偶像剧  夏 家三 千金    爱情 真善美  女一号  人物一 人物二 唯一 亲生女儿,-1
TRAIN_SENT_ID_262922,,熊美玲,林秋离,歌曲 《 海鸥 的 天空 》 为 熊美玲 、 林秋离 合作 写歌 中 ， 唯一一 首先 有 歌词 后 有 曲 的 歌曲 ， 由 林琼珑 谱曲 并 演唱 。,歌曲  海鸥 天空  人物一  人物二 合作 写歌 中  唯一一 歌词 曲 歌曲  林琼珑 谱曲 演唱,-1
TRAIN_SENT_ID_278407,,夏正松,于靓,"人物 介绍 : 安徽 卫视 情感 励志 偶像剧 《 夏 家三 千金 》 / 《 爱情 真善美 》 的 女一号 , 夏正松 和 于靓 唯一 的 亲生女儿 。",人物 介绍  安徽 卫视 情感 励志 偶像剧  夏 家三 千金    爱情 真善美  女一号  人物一 人物二 唯一 亲生女儿,-1
TRAIN_SENT_ID_266016,,韦春花,韦小宝,韦春花 ： 韦小宝 老娘 ， 韦小宝 唯一 的 亲人 ， 后来 成为 陈近南 的 老婆 。,人物一  人物二 老娘  人物二 唯一 亲人  后来 成为 陈近南 老婆,-1
