sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_277433,,魏国夫人,柳奭,唐高宗 大怒 ， 有意 废后 ， 并 严禁 魏国夫人 入宫 ， 将 柳奭 贬为 遂 州 刺史 。,唐高宗 大怒  有意 废后  严禁 人物一 入宫  人物二 贬为 遂 州 刺史,1
TRAIN_SENT_ID_277526,,王皇后,王守一,李静莉 饰演 王皇后 符厌 被 废 : 因为 皇后 无子 ， 地位 受损 ， 再 加上 姜皎 之 事 ， 让 皇后 之兄 王守一 很 害怕 ， 遂 导致 “ 符厌 事件 ” 发生 。,李静莉 饰演 人物一 符厌 废  皇后 无子  地位 受损  加上 姜皎 事  皇后 之兄 人物二 害怕  遂 导致  符厌 事件  发生,1
TRAIN_SENT_ID_265437,,薛谭,秦青,薛谭 原文 : 薛谭 学 讴 ① 于 秦青 ， 未穷 ② 青之技 ， 自谓 ③ 尽 之 ④ ， 遂 辞 归 。,人物一 原文  人物一 学 讴 ① 人物二  未穷 ② 青之技  自谓 ③ ④  遂 辞,-1
TRAIN_SENT_ID_265454,,薛谭,秦青,薛谭 讴 原文 : 薛谭 学 讴 原文 （ 1 ） 于 （ 2 ） 秦青 ， 未穷 （ 3 ） 青之技 ， 自谓 尽 之 ， 遂 辞 归 （ 4 ） 。,人物一 讴 原文  人物一 学 讴 原文       人物二  未穷    青之技  自谓  遂 辞,-1
TRAIN_SENT_ID_256993,,蒋雯娟,蒋雯丽,蒋雯娟 从小 就 看好 妹妹 的 表演 天赋 ， 还 曾 带 着 蒋雯丽 去 解放军 艺术团 “ 毛遂自荐 ” 。,人物一 从小 看好 妹妹 表演 天赋  带 人物二 解放军 艺术团  毛遂自荐,1
TRAIN_SENT_ID_265441,,薛谭,秦青,绕梁三日 典源 : 《 列子 》 卷 五 〈 汤 问篇 〉 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ； 遂 辞 归 。,绕梁三日 典源   列子  卷 五  汤 问篇  人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,-1
TRAIN_SENT_ID_265397,,薛谭,秦青,《 列子 · 汤问 》 ： “ 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ； 遂 辞 归 。,列子  汤问    人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,-1
TRAIN_SENT_ID_265398,,薛谭,秦青,② 《 列子 》 ： 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 遂 辞 归 。,②  列子   人物一 学 讴于 人物二  未穷 青之技  遂 辞,-1
TRAIN_SENT_ID_259650,,公孙胜,罗真人,③ 明 施耐庵 《 水浒 》 第五十三回 《 戴宗 二取 公孙胜 李逵 独劈 罗真人 》 不济事 ！,③ 明 施耐庵  水浒  第五十三回  戴宗 二取 人物一 李逵 独劈 人物二  不济事,-1
TRAIN_SENT_ID_259661,,公孙胜,罗真人,5 、 明 施耐庵 《 水浒 》 第五十三回 《 戴宗 二取 公孙胜 李逵 独劈 罗真人 》 今番 教 戴宗 可去 绕 蓟州管 下 山川 去处 寻觅 一遭 ， 不 愁 不见 他 。,明 施耐庵  水浒  第五十三回  戴宗 二取 人物一 李逵 独劈 人物二  今番 教 戴宗 可去 绕 蓟州管 山川 去处 寻觅 一遭  愁 不见,-1
