rule_id,rule,pattern,frequence,original_label
209,人物一/人物二/兄弟,.*人物一.*人物二.*兄弟.*,19,1
210,人物一/人物二/妹妹,.*人物一.*人物二.*妹妹.*,19,1
212,人物一/子路/季路/人物二,.*人物一.*子路.*季路.*人物二.*,19,-1
213,人物一/字/子路/季路/人物二,.*人物一.*字.*子路.*季路.*人物二.*,19,-1
214,人物一/字/季路/人物二,.*人物一.*字.*季路.*人物二.*,19,-1
215,人物一/李逵/人物二,.*人物一.*李逵.*人物二.*,19,-1
238,中国/人物二/人物一,.*中国.*人物二.*人物一.*,18,0
239,人物一/张果老/人物二,.*人物一.*张果老.*人物二.*,18,-1
240,人物二/人物一/发/弟弟,.*人物二.*人物一.*发.*弟弟.*,18,1
241,人物二/人物一/王姬/发/弟弟,.*人物二.*人物一.*王姬.*发.*弟弟.*,18,1
242,人物二/人物一/王姬/弟弟,.*人物二.*人物一.*王姬.*弟弟.*,18,1
244,人物二/写给/四弟/人物一,.*人物二.*写给.*四弟.*人物一.*,18,1
245,人物二/写给/四弟/人物一/家书,.*人物二.*写给.*四弟.*人物一.*家书.*,18,1
246,人物二/四弟/人物一/家书,.*人物二.*四弟.*人物一.*家书.*,18,1
247,人物二/昌/人物一/发/弟弟,.*人物二.*昌.*人物一.*发.*弟弟.*,18,1
248,人物二/昌/人物一/弟弟,.*人物二.*昌.*人物一.*弟弟.*,18,1
249,人物二/昌/人物一/王姬/发/弟弟,.*人物二.*昌.*人物一.*王姬.*发.*弟弟.*,18,1
250,人物二/昌/人物一/王姬/弟弟,.*人物二.*昌.*人物一.*王姬.*弟弟.*,18,1
251,人物二/王姬/人物一/发/弟弟,.*人物二.*王姬.*人物一.*发.*弟弟.*,18,1
252,人物二/王姬/人物一/弟弟,.*人物二.*王姬.*人物一.*弟弟.*,18,1
253,人物二/王姬/人物一/王姬/发/弟弟,.*人物二.*王姬.*人物一.*王姬.*发.*弟弟.*,18,1
254,人物二/王姬/人物一/王姬/弟弟,.*人物二.*王姬.*人物一.*王姬.*弟弟.*,18,1
255,人物二/王姬/昌/人物一/发/弟弟,.*人物二.*王姬.*昌.*人物一.*发.*弟弟.*,18,1
256,人物二/王姬/昌/人物一/弟弟,.*人物二.*王姬.*昌.*人物一.*弟弟.*,18,1
257,人物二/王姬/昌/人物一/王姬/弟弟,.*人物二.*王姬.*昌.*人物一.*王姬.*弟弟.*,18,1
260,戴宗/人物一/李逵/人物二,.*戴宗.*人物一.*李逵.*人物二.*,18,-1
261,水浒/人物一/人物二,.*水浒.*人物一.*人物二.*,18,-1
267,主要/人物二/人物一,.*主要.*人物二.*人物一.*,17,0
268,人物一/人物/人物一/人物二,.*人物一.*人物.*人物一.*人物二.*,17,0
269,人物一/人物二/时,.*人物一.*人物二.*时.*,17,0
270,人物一/人物二/老师,.*人物一.*人物二.*老师.*,17,0
271,人物一/子路/人物二/弟子,.*人物一.*子路.*人物二.*弟子.*,17,-1
272,人物一/字/人物二/弟子,.*人物一.*字.*人物二.*弟子.*,17,-1
273,人物一/字/子路/人物二/弟子,.*人物一.*字.*子路.*人物二.*弟子.*,17,-1
274,人物一/学习/人物二,.*人物一.*学习.*人物二.*,17,-1
275,人物一/年/月/人物二,.*人物一.*年.*月.*人物二.*,17,0
276,人物一/曹国舅/人物二,.*人物一.*曹国舅.*人物二.*,17,-1
277,人物二/人物一/参,.*人物二.*人物一.*参.*,17,-1
278,人物二/人物一/合作,.*人物二.*人物一.*合作.*,17,0
279,人物二/人物一/子路,.*人物二.*人物一.*子路.*,17,-1
280,人物二/人物一/成为,.*人物二.*人物一.*成为.*,17,1
281,人物二/人物一/死,.*人物二.*人物一.*死.*,17,0
282,人物二/子/人物一/发/弟弟,.*人物二.*子.*人物一.*发.*弟弟.*,17,1
283,人物二/子/人物一/弟弟,.*人物二.*子.*人物一.*弟弟.*,17,1
284,人物二/子/人物一/王姬/发/弟弟,.*人物二.*子.*人物一.*王姬.*发.*弟弟.*,17,1
285,人物二/子/人物一/王姬/弟弟,.*人物二.*子.*人物一.*王姬.*弟弟.*,17,1
286,人物二/昌/子/人物一/发/弟弟,.*人物二.*昌.*子.*人物一.*发.*弟弟.*,17,1
287,人物二/昌/子/人物一/弟弟,.*人物二.*昌.*子.*人物一.*弟弟.*,17,1
288,人物二/昌/子/人物一/王姬/弟弟,.*人物二.*昌.*子.*人物一.*王姬.*弟弟.*,17,1
289,人物二/王姬/子/人物一/发/弟弟,.*人物二.*王姬.*子.*人物一.*发.*弟弟.*,17,1
290,人物二/王姬/子/人物一/弟弟,.*人物二.*王姬.*子.*人物一.*弟弟.*,17,1
291,人物二/王姬/子/人物一/王姬/弟弟,.*人物二.*王姬.*子.*人物一.*王姬.*弟弟.*,17,1
292,人物二/王姬/昌/子/人物一/弟弟,.*人物二.*王姬.*昌.*子.*人物一.*弟弟.*,17,1
293,介绍/人物二/人物一,.*介绍.*人物二.*人物一.*,17,1
294,八仙/人物一/人物二/何仙姑,.*八仙.*人物一.*人物二.*何仙姑.*,17,-1
295,八仙/张果老/蓝采和/人物一/人物二,.*八仙.*张果老.*蓝采和.*人物一.*人物二.*,17,-1
296,八仙/汉/蓝采和/人物一/人物二,.*八仙.*汉.*蓝采和.*人物一.*人物二.*,17,-1
297,八仙/汉/蓝采和/人物一/人物二/曹国舅,.*八仙.*汉.*蓝采和.*人物一.*人物二.*曹国舅.*,17,-1
298,八仙/汉/钟离/蓝采和/人物一/人物二,.*八仙.*汉.*钟离.*蓝采和.*人物一.*人物二.*,17,-1
299,八仙/钟离/蓝采和/人物一/人物二,.*八仙.*钟离.*蓝采和.*人物一.*人物二.*,17,-1
300,八仙/钟离/蓝采和/人物一/人物二/曹国舅,.*八仙.*钟离.*蓝采和.*人物一.*人物二.*曹国舅.*,17,-1
301,八仙/铁拐李/汉/张果老/人物一/人物二,.*八仙.*铁拐李.*汉.*张果老.*人物一.*人物二.*,17,-1
302,八仙/铁拐李/蓝采和/人物一/人物二,.*八仙.*铁拐李.*蓝采和.*人物一.*人物二.*,17,-1
303,八仙/铁拐李/蓝采和/人物一/人物二/曹国舅,.*八仙.*铁拐李.*蓝采和.*人物一.*人物二.*曹国舅.*,17,-1
304,八仙/铁拐李/钟离/张果老/人物一/人物二,.*八仙.*铁拐李.*钟离.*张果老.*人物一.*人物二.*,17,-1
305,女儿/人物二/人物一,.*女儿.*人物二.*人物一.*,17,1
306,汉/张果老/蓝采和/人物一/人物二,.*汉.*张果老.*蓝采和.*人物一.*人物二.*,17,-1
307,汉/张果老/蓝采和/人物一/人物二/曹国舅,.*汉.*张果老.*蓝采和.*人物一.*人物二.*曹国舅.*,17,-1
308,汉/钟离/张果老/蓝采和/人物一/人物二,.*汉.*钟离.*张果老.*蓝采和.*人物一.*人物二.*,17,-1
310,经历/人物一/人物二,.*经历.*人物一.*人物二.*,17,1
311,钟离/张果老/蓝采和/人物一/人物二,.*钟离.*张果老.*蓝采和.*人物一.*人物二.*,17,-1
312,钟离/张果老/蓝采和/人物一/人物二/曹国舅,.*钟离.*张果老.*蓝采和.*人物一.*人物二.*曹国舅.*,17,-1
313,人物一/人物一/人物二/弟子,.*人物一.*人物一.*人物二.*弟子.*,16,-1
314,人物一/人物二/十分,.*人物一.*人物二.*十分.*,16,0
315,人物一/人物二/唱歌,.*人物一.*人物二.*唱歌.*,16,-1
316,人物一/人物二/张,.*人物一.*人物二.*张.*,16,0
318,人物一/年/拜/人物二,.*人物一.*年.*拜.*人物二.*,16,-1
319,人物一/春秋/人物二,.*人物一.*春秋.*人物二.*,16,-1
321,人物二/收/人物一,.*人物二.*收.*人物一.*,16,-1
322,人物二/王/人物一,.*人物二.*王.*人物一.*,16,1
323,人物二/．/人物一,.*人物二.*．.*人物一.*,16,0
324,八仙/张果老/蓝采和/人物一/人物二/曹国舅,.*八仙.*张果老.*蓝采和.*人物一.*人物二.*曹国舅.*,16,-1
325,学生/人物一/人物二,.*学生.*人物一.*人物二.*,16,-1
326,年/月/人物一/人物二,.*年.*月.*人物一.*人物二.*,16,0
327,时/人物一/人物二,.*时.*人物一.*人物二.*,16,0
328,生平/人物二/人物一,.*生平.*人物二.*人物一.*,16,1
329,第五十三回/人物一/人物二,.*第五十三回.*人物一.*人物二.*,16,-1
330,第五十三回/人物一/李逵/人物二,.*第五十三回.*人物一.*李逵.*人物二.*,16,-1
331,第五十三回/戴宗/人物一/人物二,.*第五十三回.*戴宗.*人物一.*人物二.*,16,-1
332,第五十三回/戴宗/人物一/李逵/人物二,.*第五十三回.*戴宗.*人物一.*李逵.*人物二.*,16,-1
333,钟离/人物一/人物二/何仙姑,.*钟离.*人物一.*人物二.*何仙姑.*,16,-1
