,rule_id,rule,frequence,label
599,599,人物一/妻/人物二,28,0
621,621,人物一/人物二/回,27,0
755,755,中/人物/人物二/人物一,25,0
756,756,之子/人物二/人物一,25,0
757,757,人物一/人物/人物二/女儿,25,0
758,758,人物一/人物一/人物二/儿子,25,0
759,759,人物一/人物二/一位,25,0
760,760,人物一/人物二/作,25,0
761,761,人物一/人物二/周芷若,25,0
762,762,人物一/人物二/字,25,0
763,763,人物一/人物二/工作,25,0
764,764,人物一/人物二/走,25,0
765,765,人物一/做/人物二,25,0
766,766,人物一/北京/人物二,25,0
767,767,人物一/杀/人物二,25,0
768,768,人物一/角色/人物二,25,0
769,769,人物一/饰演/人物二,25,0
770,770,人物二/一直/人物一,25,0
771,771,人物二/三子/人物一,25,0
772,772,人物二/个人/生活/年/人物一,25,0
773,773,人物二/人物一/之妻,25,0
774,774,人物二/人物一/作,25,0
775,775,人物二/人物一/前,25,0
776,776,人物二/人物一/前往,25,0
777,777,人物二/人物一/合作,25,0
778,778,人物二/人物一/告诉,25,0
779,779,人物二/人物一/照片,25,0
780,780,人物二/人物一/继承,25,0
781,781,人物二/人物一/见,25,0
782,782,人物二/人物二/人物一/年,25,0
783,783,人物二/喜欢/人物一,25,0
784,784,人物二/孩子/人物一,25,0
785,785,人物二/家庭/人物一,25,0
786,786,人物二/年/人物一/人物二,25,0
787,787,人物二/年/日/人物二/人物一,25,0
788,788,人物二/年/月/日/人物二/人物一,25,0
789,789,人物二/新/人物一,25,0
801,801,电视剧/人物二/人物一,25,0
804,804,人物二/日/已故/人物一,24,0
805,805,人物二/月/人物一/之子,24,0
806,806,人物二/月/已故/人物一,24,0
807,807,人物二/歌手/人物一/母亲,24,0
808,808,人物二/歌手/人物一/母亲/狄波拉,24,0
809,809,人物二/歌手/人物一/狄波拉,24,0
810,810,人物二/歌手/演员/人物一,24,0
811,811,人物二/歌手/演员/人物一/母亲,24,0
812,812,人物二/歌手/演员/人物一/母亲/狄波拉,24,0
813,813,人物二/歌手/演员/人物一/狄波拉,24,0
814,814,人物二/歌手/演员/父亲/人物一,24,0
815,815,人物二/歌手/演员/父亲/人物一/母亲,24,0
816,816,人物二/歌手/演员/父亲/人物一/狄波拉,24,0
817,817,人物二/歌手/父亲/人物一,24,0
818,818,人物二/歌手/父亲/人物一/母亲,24,0
819,819,人物二/歌手/父亲/人物一/母亲/狄波拉,24,0
820,820,人物二/歌手/父亲/人物一/狄波拉,24,0
821,821,人物二/死/人物一,24,0
822,822,人物二/演员/人物一/母亲,24,0
823,823,人物二/演员/人物一/母亲/狄波拉,24,0
824,824,人物二/演员/人物一/狄波拉,24,0
825,825,人物二/演员/父亲/人物一,24,0
826,826,人物二/演员/父亲/人物一/母亲,24,0
827,827,人物二/演员/父亲/人物一/母亲/狄波拉,24,0
828,828,人物二/演员/父亲/人物一/狄波拉,24,0
829,829,人物二/父亲/人物一/母亲/狄波拉,24,0
830,830,人物二/父亲/人物一/狄波拉,24,0
831,831,人物二/生于/香港/人物一,24,0
832,832,人物二/著名/人物一/母亲/狄波拉,24,0
833,833,人物二/著名/人物一/狄波拉,24,0
834,834,人物二/著名/歌手/人物一,24,0
835,835,人物二/著名/歌手/人物一/母亲,24,0
836,836,人物二/著名/歌手/人物一/母亲/狄波拉,24,0
837,837,人物二/著名/歌手/人物一/狄波拉,24,0
838,838,人物二/著名/歌手/演员/人物一,24,0
839,839,人物二/著名/歌手/演员/人物一/母亲,24,0
840,840,人物二/著名/歌手/演员/人物一/狄波拉,24,0
841,841,人物二/著名/歌手/演员/父亲/人物一,24,0
842,842,人物二/著名/歌手/父亲/人物一,24,0
843,843,人物二/著名/歌手/父亲/人物一/母亲,24,0
844,844,人物二/著名/歌手/父亲/人物一/狄波拉,24,0
845,845,人物二/著名/演员/人物一/母亲,24,0
846,846,人物二/著名/演员/人物一/母亲/狄波拉,24,0
847,847,人物二/著名/演员/人物一/狄波拉,24,0
848,848,人物二/著名/演员/父亲/人物一,24,0
849,849,人物二/著名/演员/父亲/人物一/母亲,24,0
850,850,人物二/著名/演员/父亲/人物一/狄波拉,24,0
851,851,人物二/著名/父亲/人物一,24,0
852,852,人物二/著名/父亲/人物一/母亲,24,0
853,853,人物二/著名/父亲/人物一/母亲/狄波拉,24,0
854,854,人物二/著名/父亲/人物一/狄波拉,24,0
855,855,关系/人物二/人物一,24,0
856,856,历史/人物一/人物二,24,0
857,857,子/人物二/人物一,24,0
858,858,年/人物一/人物二/年,24,0
859,859,年/人物二/人物一/两人,24,0
860,860,当年/人物一/人物二,24,0
861,861,相传/人物二/人物一,24,0
862,862,红楼梦/人物二/人物一,24,0
863,863,背景/人物二/人物一,24,0
864,864,里/人物一/人物二,24,0
