sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_274114,欧阳娣娣,欧阳娜娜,2013 / 04 / 20 动力火车 、 欧阳龙 、 傅娟 、 欧阳娜娜 、 欧阳妮妮 、 欧阳娣娣 、 澎 恰恰 、 王予柔,动力火车  欧阳龙  傅娟  人物二  欧阳妮妮  人物一  澎 恰恰  王予柔,1
TRAIN_SENT_ID_264399,曾国潢,曾国藩,曾国藩 咸丰 八年 八月 二十二日 写给 曾国潢 和 曾国葆 的 家书,人物二 咸丰 八年 八月 二十二日 写给 人物一 曾国葆 家书,1
TRAIN_SENT_ID_281646,黄铁良,侯宝林,他 还 曾 与 相声 名家 侯宝林 搭档 演出 ， 70 年代 末 与 黄铁良 搭档 在 实验 曲艺团 演出 。,相声 名家 人物二 搭档 演出   年代 末 人物一 搭档 实验 曲艺团 演出,1
TRAIN_SENT_ID_251549,楚碧痕,楚寒镜,神农 与 伏羲 相争 ， 神农 离开 炎帝 神农 洞 前往 人间 ， 梭罗树 仙 楚寒镜 和 楚碧痕 、 熔岩 兽王 等 留于 洞 内 。,神农 伏羲 相争  神农 离开 炎帝 神农 洞 前往 人间  梭罗树 仙 人物二 人物一  熔岩 兽王 留于 洞,1
TRAIN_SENT_ID_250644,鲁西西,皮皮鲁,罐头 小人 各有所长 ， 皮皮鲁 和 鲁西西 带 罐头 小人 一起 上学 ， 其 经历 让 人 忍俊不禁 。,罐头 小人 各有所长  人物二 人物一 带 罐头 小人 一起 上学  经历 忍俊不禁,1
TRAIN_SENT_ID_252858,颜回,孔子,孔子 对 （ 11 ） 曰 ： “ 有 颜回 者 好学 ， 不 迁怒 （ 12 ） ， 不 贰 过 （ 13 ） 。,人物二    曰   人物一 好学  迁怒     贰,1
TRAIN_SENT_ID_270030,楚寒镜,楚碧痕,迷宫 搜索 关键词 ： 三寒器 、 炎帝 神农 、 梭罗树 、 梭罗 果 、 楚碧痕 、 楚寒镜 、 月 幽之境 、 熔岩 兽王 、 炙炎石,迷宫 搜索 关键词  三寒器  炎帝 神农  梭罗树  梭罗 果  人物二  人物一  月 幽之境  熔岩 兽王  炙炎石,1
TRAIN_SENT_ID_264248,陈真,霍元甲,电影 《 富贵逼人 》 系列 、 《 警察故事 》 系列 等 影片 及 电视剧 《 霍元甲 》 、 《 陈真 》 、 《 再 向 虎山行 》 等剧 至今 脍炙人口 。,电影  富贵逼人  系列   警察故事  系列 影片 电视剧  人物二    人物一    虎山行  等剧 脍炙人口,1
TRAIN_SENT_ID_256508,周武,周文,周文 王和 周武 王建周 灭商 是 长期 政治 与 军事 斗争 。,人物二 王和 人物一 王建周 灭商 长期 政治 军事 斗争,1
TRAIN_SENT_ID_264364,曾国潢,曾国藩,曾国藩 咸丰 十年 四月 十四日 写给 四弟 曾国潢 的 家书,人物二 咸丰 十年 四月 十四日 写给 四弟 人物一 家书,1
