,rule_id,rule,frequence,label
60,60,张果老/人物一/人物二/曹国舅,34,0
73,73,八仙/张果老/人物一/人物二,31,0
89,89,八仙/张果老/人物一/人物二/曹国舅,28,0
94,94,人物一/人物二/没有,27,0
96,96,人物二/人物一/张,27,0
98,98,八仙/铁拐李/人物一/人物二/曹国舅,27,0
99,99,人物一/人物二/中国,26,0
100,100,人物一/人物二/哥哥,26,0
101,101,人物一/月/人物二,26,0
104,104,人物一/人物二/先生,25,0
105,105,人物一/人物二/蓝采和,25,0
106,106,人物二/人物一/弟弟,25,0
107,107,人物二/写给/人物一,25,0
108,108,何仙姑/人物一/人物二,25,0
109,109,八仙/钟离/人物一/人物二/曹国舅,25,0
110,110,八仙/铁拐李/汉/人物一/人物二,25,0
111,111,八仙/铁拐李/汉/钟离/人物一/人物二,25,0
112,112,八仙/铁拐李/钟离/人物一/人物二,25,0
113,113,年/月/人物一/人物二,25,0
114,114,时/人物二/人物一,25,0
116,116,人物一/哥哥/人物二,24,0
117,117,人物一/子路/人物二/弟子,24,0
119,119,八仙/汉/人物一/人物二/曹国舅,24,0
120,120,八仙/汉/钟离/人物一/人物二/曹国舅,24,0
121,121,张果老/何仙姑/人物一/人物二,24,0
122,122,钟离/张果老/人物一/人物二,24,0
123,123,人物一/字子渊/人物二,23,0
124,124,人物一/师从/人物二,23,0
125,125,人物一/张果老/人物二,23,0
126,126,人物一/时/人物二,23,0
127,127,人物二/人物一/家书,23,0
128,128,何仙姑/人物一/人物二/曹国舅,23,0
129,129,张果老/何仙姑/人物一/人物二/曹国舅,23,0
130,130,日/人物一/人物二,23,0
131,131,经历/人物二/人物一,23,0
132,132,人物一/子路/季路/人物二,22,0
133,133,人物一/字/人物二/弟子,22,0
134,134,人物一/字/子路/人物二/弟子,22,0
135,135,人物一/字/子路/季路/人物二,22,0
136,136,人物一/字/季路/人物二,22,0
137,137,人物一/季路/人物二,22,0
138,138,人物一/曹国舅/人物二,22,0
139,139,人物二/人物/人物一,22,0
140,140,人物二/人物一/一起,22,0
141,141,人物二/人物一/学习,22,0
142,142,人物二/写给/人物一/家书,22,0
143,143,人物二/子/人物一/王姬,22,0
145,145,人物二/昌/子/人物一,22,0
146,146,人物二/昌/子/人物一/王姬,22,0
147,147,人物二/王姬/子/人物一,22,0
148,148,人物二/王姬/子/人物一/王姬,22,0
149,149,人物二/王姬/昌/子/人物一,22,0
150,150,人物二/王姬/昌/子/人物一/王姬,22,0
151,151,月/日/人物一/人物二,22,0
152,152,蓝采和/人物一/人物二,22,0
153,153,铁拐李/何仙姑/人物一/人物二,22,0
154,154,铁拐李/张果老/人物一/人物二,22,0
155,155,铁拐李/张果老/人物一/人物二/曹国舅,22,0
156,156,八仙/张果老/何仙姑/人物一/人物二,21,0
157,157,八仙/铁拐李/汉/人物一/人物二/曹国舅,21,0
158,158,八仙/铁拐李/钟离/人物一/人物二/曹国舅,21,0
159,159,女儿/人物二/人物一,21,0
160,160,年/日/人物二/人物一,21,0
161,161,年/月/日/人物二/人物一,21,0
162,162,时/人物一/人物二,21,0
164,164,简介/人物二/人物一,21,0
165,165,经历/人物一/人物二,21,0
166,166,钟离/张果老/人物一/人物二/曹国舅,21,0
167,167,铁拐李/何仙姑/人物一/人物二/曹国舅,21,0
