sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_274660,,傅敏,傅雷,心如 水晶 一般 透明 — — 傅敏 心中 目中 的 傅雷,心如 水晶 透明   人物一 心中 目中 人物二,-1
TRAIN_SENT_ID_261548,,关兴,关羽,关羽 = 简雍 + 关索 + 关兴 ( 2 ),人物二  简雍  关索  人物一,-1
TRAIN_SENT_ID_283043,,公孙敬声,公孙贺,太仆 ： 灌夫 、 公孙贺 、 公孙敬声,太仆  灌夫  人物二  人物一,-1
TRAIN_SENT_ID_285637,,高尧,刘春卉,高尧 、 刘春卉 大婚,人物一  人物二 大婚,1
TRAIN_SENT_ID_253920,,况天涯,马小玲,出现 个体 ： 况天涯 、 马小玲 。,出现 个体  人物一  人物二,-1
TRAIN_SENT_ID_271672,,陆乘风,陆冠英,关海山 （ 陆乘风 ） ， 惠天赐 （ 陆冠英 ）,关海山  人物一   惠天赐  人物二,-1
TRAIN_SENT_ID_262479,,扶苏,秦始皇,《 秦始皇 》 扮演 小 扶苏,人物二  扮演 人物一,-1
TRAIN_SENT_ID_283434,,张月亮,张铁林,（ 第六名 ） 张铁林 张月亮,第六名  人物二 人物一,-1
TRAIN_SENT_ID_271669,,陆乘风,陆冠英,曹达华 （ 陆乘风 ） ， 张鸿昌 （ 陆冠英 ）,曹达华  人物一   张鸿昌  人物二,-1
TRAIN_SENT_ID_264117,,刘备,孙尚香,结果 ： 刘备 与 孙尚香 结婚,人物一 人物二 结婚,1
TRAIN_SENT_ID_286834,,刘元,邓晨,"刘元 - - - - 刘秀 二姐 , 邓晨 之妻 。",人物一     刘秀 二姐  人物二 之妻,1
TRAIN_SENT_ID_276251,,西门吹雪,孙秀青,西门吹雪 的 夫人 正是 峨眉 四秀 之一 孙秀青 。,人物一 夫人 峨眉 四秀 人物二,1
TRAIN_SENT_ID_285691,,李小林,刘亚洲,刘亚洲 的 夫人 是 李小林 。,人物二 夫人 人物一,1
TRAIN_SENT_ID_283649,,卢淑仪,李克勤,卢淑仪 ， 丈夫 李克勤,人物一  丈夫 人物二,1
TRAIN_SENT_ID_281809,,李蕙仙,梁启超,梁启超 夫人 李蕙仙 、 王桂荃 / 16,人物二 夫人 人物一  王桂荃,1
TRAIN_SENT_ID_277372,,樊姬,楚庄王,⑨ 、 樊姬 ： 楚庄王 夫人 。,⑨  人物一  人物二 夫人,1
TRAIN_SENT_ID_281550,,李锐,蒋韵,蒋韵 家庭成员 : 丈夫 ： 李锐,人物二 家庭成员  丈夫  人物一,1
TRAIN_SENT_ID_263673,,陈文琦,王雪红,38 . 王雪红 和 第二个 丈夫 陈文琦,人物二 第二个 丈夫 人物一,1
TRAIN_SENT_ID_267473,,宋霭龄,孔祥熙,宋霭龄 家庭成员 : 丈夫 ： 孔祥熙,人物一 家庭成员  丈夫  人物二,1
TRAIN_SENT_ID_286384,,吕玲绮,吕布,吕布 、 文丑 、 祝融 夫人 、 吕玲绮 ...,人物二  文丑  祝融 夫人  人物一,-1
TRAIN_SENT_ID_274149,,汤国梨,章太炎,章太炎 与 汤国梨 · 国学大师 的 新式 婚礼,人物二 人物一  国学大师 新式 婚礼,1
TRAIN_SENT_ID_277382,,樊姬,楚庄王,楚妃 叹 l ； 烈女传 : 樊姬 者 ， 楚庄王 之 夫人 也 。,楚妃 叹   烈女传  人物一  人物二 夫人,1
TRAIN_SENT_ID_286867,,马禀鐩,丁秉鐩,马禀鐩 ， 丁秉鐩 夫人 。,人物一  人物二 夫人,1
TRAIN_SENT_ID_260655,,李莎,李立三,孙维熙 李立三 夫人 李莎 回首往事,孙维熙 人物二 夫人 人物一 回首往事,1
TRAIN_SENT_ID_274321,,方怡,韦小宝,方怡 也 是 韦小宝 七位 夫人 之一 。,人物一 人物二 七位 夫人,1
TRAIN_SENT_ID_255671,,蒋介石,宋美龄,51 . 出色 的 外交家 、 蒋介石 夫人 — — 宋美龄 / 83,出色 外交家  人物一 夫人   人物二,1
TRAIN_SENT_ID_258009,,黄睿靓,陈致中,陈致中 （ 妻 黄睿靓 ）,人物二  妻 人物一,1
TRAIN_SENT_ID_248898,,窦滔,苏蕙,亦 晋 窦滔 妻 苏蕙 。,晋 人物一 妻 人物二,1
TRAIN_SENT_ID_262299,,汪精卫,陈璧君,汉奸 汪精卫 之妻 陈璧君,汉奸 人物一 之妻 人物二,1
TRAIN_SENT_ID_270925,,贾午,韩寿,其女 贾午 为 韩寿 先 戏弄 后 婚娶 。,其女 人物一 人物二 先 戏弄 婚娶,1
TRAIN_SENT_ID_254198,,邢夫人,贾赦,伯母 ： 邢夫人 （ 贾赦 填房 ）,伯母  人物一  人物二 填房,1
TRAIN_SENT_ID_262004,,王明华,梅兰芳,姑母 王明华 是 梅兰芳 夫人 。,姑母 人物一 人物二 夫人,1
TRAIN_SENT_ID_286835,,刘元,邓晨,刘元 嫁 邓晨 为妻 。,人物一 嫁 人物二 为妻,1
