sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_250300,,秦始皇,胡亥,好 在 胡亥 也 不愧 是 秦始皇 帝 的 儿子 ， 他 差不多 是 用不着 我教 ， 便是 天生 的 一个 坏蛋 。,人物二 不愧 人物一 帝 儿子  差不多 用不着 我教  便是 天生 一个 坏蛋,-1
TRAIN_SENT_ID_264972,,刘星,刘梅,夏东海 转而 劝 刘梅 对 刘星 要 慢慢来 ， 要 说服 不能 压服 。,夏东海 转而 劝 人物二 人物一 慢慢来  说服 不能 压服,-1
TRAIN_SENT_ID_273514,,殷素素,张翠山,对此 懵然 不知 的 武当 五侠 张翠山 与 殷素素 婚后 十年 方知 此事 ， 愧怒 之余 ， 自刎 于 群雄 面前 。,对此 懵然 不知 武当 五侠 人物二 人物一 婚后 十年 方知 此事  愧怒 之余  自刎 群雄 面前,1
TRAIN_SENT_ID_277670,,曾叔常,曾书书,诛 仙风 回峰 : 曾书书 ： 青云 门风 回峰 首座 曾叔常 独子 ， 性子 活泼 机灵 ， 喜欢 收集 奇珍异宝 。,诛 仙风 回峰  人物二  青云 门风 回峰 首座 人物一 独子  性子 活泼 机灵  喜欢 收集 奇珍异宝,-1
TRAIN_SENT_ID_264606,,纪晓芙,杨不悔,但是 ， 自古 男女授受不亲 ， 纪晓芙 如此 珍重 的 把 杨不悔 付托 给 张无忌 ， 是否 也 有 托付 其 终身 的 想法 在 其中 ， 不得而知 。,自古 男女授受不亲  人物一 珍重 人物二 付托 张无忌  是否 托付 终身 想法  不得而知,-1
TRAIN_SENT_ID_261548,,关兴,关羽,关羽 = 简雍 + 关索 + 关兴 ( 2 ),人物二  简雍  关索  人物一,-1
TRAIN_SENT_ID_270502,,关平,关羽,后来 于临 沮 小路 生擒 关羽 、 关平 。,后来 于临 沮 小路 生擒 人物二  人物一,-1
TRAIN_SENT_ID_266482,,严世蕃,严嵩,近来 ， 严嵩 罢相 ， 严世蕃 被 处以 极刑 ， 勉强 可以 令人满意 ， 一时 人称 天下 清明 。,近来  人物二 罢相  人物一 处以 极刑  勉强 令人满意  一时 人称 天下 清明,-1
TRAIN_SENT_ID_260822,,何超琼,许晋亨,再 问 他 许晋亨 与 李嘉欣 结婚 ， 何超琼 心情 如何 ？,问 人物二 李嘉欣 结婚  人物一 心情,1
TRAIN_SENT_ID_263236,,胡亥,秦始皇,少子 胡亥 想 去 巡游 ， 要求 跟 随着 ， 秦始皇 答应 了 他 。,少子 人物一 想 巡游  要求  人物二 答应,-1
TRAIN_SENT_ID_255367,,蓝齐儿,容妃,见 蓝齐儿 问起 母妃 ， 康熙 令 容妃 装扮 好 前来 相会 。,见 人物一 问起 母妃  康熙 令 人物二 装扮 前来 相会,-1
TRAIN_SENT_ID_266976,,关索,关羽,关羽 听 了 关索 这番话 ， 迟疑 不 信 。,人物二 听 人物一 这番话  迟疑 信,-1
TRAIN_SENT_ID_254362,,宋凝,沈岸,奈何 两 国 联姻 ， 国公 赐婚 黎国 敬武 公主 宋凝 ， 沈岸 自知 身系 两国 和平 ， 不敢 推辞 ， 然 心中 实为 不忿 。,奈何 两 国 联姻  国公 赐婚 黎国 敬武 公主 人物一  人物二 自知 身系 两国 和平  不敢 推辞  然 心中 实为 不忿,1
TRAIN_SENT_ID_265706,,贾环,贾政,先写 贾政 不满 于宝玉 精神 萎靡 ， 次 写 忠顺 府 索琪官 ， 接写 贾环 进 谗言 ， 终于 激怒 贾政 。,先写 人物二 不满 于宝玉 精神 萎靡  次 写 忠顺 府 索琪官  接写 人物一 进 谗言  终于 激怒 人物二,-1
TRAIN_SENT_ID_259451,,贾兰,李纨,李纨 的 “ 晚 韶华 ” 与 贾兰 的 “ 虚名 儿,人物二  晚 韶华  人物一  虚名,-1
TRAIN_SENT_ID_281804,,朱轩姬,李德嫔,八女 泰顺 公主 朱轩姬 ， 神宗 第八 女 ， 母 李德嫔 。,八女 泰顺 公主 人物一  神宗 第八 女  母 人物二,-1
TRAIN_SENT_ID_283869,,于海宁,范会香,虽然 范会香 已经 是 癌症 晚期 ， 但 于海宁 却 下定决心 ： 这辈子 一定 要 娶 她 为 妻 ！,人物二 已经 癌症 晚期  人物一 下定决心  这辈子 一定 娶 妻,1
TRAIN_SENT_ID_259079,,刘备,刘禅,雷杀 可以 响应 【 南蛮 入侵 】 ， 【 决斗 】 ， 也 可以 响应 刘备 或 刘禅 的 【 激将 】 等 。,雷杀 响应  南蛮 入侵    决斗   响应 人物一 人物二  激将,-1
TRAIN_SENT_ID_269771,,任我行,任盈盈,其后 ， 任我行 在 剿灭 五岳 剑 派 一役 中 ， 旧疾复发 ， 病故 ， 由 其 女 任盈盈 暂任 教主 。,其后  人物一 剿灭 五岳 剑 派 一役 中  旧疾复发  病故  女 人物二 暂任 教主,-1
TRAIN_SENT_ID_283043,,公孙敬声,公孙贺,太仆 ： 灌夫 、 公孙贺 、 公孙敬声,太仆  灌夫  人物二  人物一,-1
TRAIN_SENT_ID_254019,,李湘,王诗龄,胖乎乎 的 王诗龄 相当 惹人爱 ， 不过 李湘 却 透露 小 公主 已经 瘦 了 ， “ 没 让 她 减肥 ， 她 开始 长高 抽条 了 ， 所以 瘦 了 。 ”,胖乎乎 人物二 相当 惹人爱  人物一 透露 公主 已经 瘦   没 减肥  长高 抽条  瘦,-1
TRAIN_SENT_ID_285637,,高尧,刘春卉,高尧 、 刘春卉 大婚,人物一  人物二 大婚,1
TRAIN_SENT_ID_274704,,龙啸云,林诗音,林诗音 青梅竹马 的 恋人 、 未婚夫 ， 因 不忍 龙啸云 的 相思 之苦 而 放,人物二 青梅竹马 恋人  未婚夫  不忍 人物一 相思 之苦 放,1
