rule_id,rule,frequence,label
0,年/人物二/人物一,71,0
1,人物二/弟子/人物一,65,0
2,人物二/说/人物一,46,0
3,人物一/人物二/弟子,40,0
4,年/人物一/人物二,36,0
5,人物一/年/人物二,32,0
6,中/人物一/人物二,31,0
7,中/人物二/人物一,30,0
8,人物/人物二/人物一,30,0
9,人物二/人物一/中,26,0
10,人物/人物一/人物二,25,0
11,人物二/人物一/年,25,0
12,人物二/弟弟/人物一,25,0
13,人物一/人物/人物二,24,0
14,人物一/人物二/中,24,0
15,人物一/人物二/年,24,0
16,人物一/人物二/学生,22,0
17,人物二/中/人物一,22,0
18,月/人物二/人物一,22,0
19,人物一/子路/人物二,20,0
20,人物二/人物一/说,20,0
21,人物一/人物二/徒弟,18,0
22,人物一/人物二/说,18,0
23,人物二/人物一/妹妹,18,0
24,人物二/人物一/弟子,17,0
25,人物二/徒弟/人物一,17,0
26,人物一/中/人物二,16,0
27,人物一/人物二/曹国舅,16,0
28,人物二/人物一/一起,16,0
29,年/月/人物二/人物一,16,0
30,人物一/人物二/为师,15,0
31,人物二/哥哥/人物一,15,0
32,人物二/学生/人物一,15,0
33,汉/人物一/人物二,15,0
34,人物一/人物二/成为,14,0
35,人物一/拜/人物二,14,0
36,人物二/人物一/张,14,0
37,介绍/人物二/人物一,14,0
38,八仙/人物一/人物二,14,0
39,人物一/人物二/何仙姑,13,0
40,人物一/人物二/学习,13,0
41,人物一/人物二/弟弟,13,0
42,人物一/人物二/得意,13,0
43,人物一/人物二/没有,13,0
44,人物一/字/人物二,13,0
45,人物一/弟弟/人物二,13,0
46,人物二/人物一/兄弟,13,0
47,月/人物一/人物二,13,0
48,相声/人物一/人物二,13,0
49,人物一/师从/人物二,12,0
50,人物一/拜/人物二/为师,12,0
51,人物二/人物一/弟弟,12,0
52,人物二/人物一/时,12,0
53,人物二/女儿/人物一,12,0
54,人物二/妹妹/人物一,12,0
55,人物二/年/人物一,12,0
56,儿子/人物二/人物一,12,0
57,弟子/人物一/人物二,12,0
58,汉/钟离/人物一/人物二,12,0
59,钟离/人物一/人物二,12,0
60,铁拐李/人物一/人物二,12,0
61,人物一/人物二/兄弟,11,0
62,人物一/人物二/老师,11,0
63,人物一/月/人物二,11,0
64,人物二/人物一/死,11,0
65,人物二/人物一/王姬,11,0
66,人物二/子/人物一,11,0
67,人物二/沈阳/人物一,11,0
68,人物二/王姬/人物一,11,0
69,人物二/王姬/人物一/王姬,11,0
70,八仙/人物一/人物二/曹国舅,11,0
71,张果老/人物一/人物二,11,0
72,时/人物二/人物一,11,0
73,中国/人物一/人物二,10,0
74,人物一/人物二/人物,10,0
75,人物一/人物二/十分,10,0
76,人物一/人物二/哥哥,10,0
77,人物一/人物二/小人,10,0
78,人物一/人物二/月,10,0
79,人物一/人物二/死,10,0
80,人物一/哥哥/人物二,10,0
81,人物一/字/子路/人物二,10,0
82,人物一/时/人物二,10,0
83,人物一/相声/人物二,10,0
84,人物二/人物一/主演,10,0
85,人物二/人物一/成为,10,0
86,人物二/人物一/月,10,0
87,人物二/人物一/童话,10,0
88,日/人物二/人物一,10,0
89,时/人物一/人物二,10,0
90,月/日/人物二/人物一,10,0
91,汉/人物一/人物二/曹国舅,10,0
92,汉/钟离/人物一/人物二/曹国舅,10,0
93,注释/人物一/人物二,10,0
94,简介/人物一/人物二,10,0
95,钟离/人物一/人物二/曹国舅,10,0
96,铁拐李/人物一/人物二/曹国舅,10,0
97,中国/人物二/人物一,9,0
98,人物一/人物二/中国,9,0
99,人物一/人物二/二人,9,0
100,人物一/人物二/先生,9,0
101,人物一/人物二/女儿,9,0
102,人物一/人物二/姐姐,9,0
103,人物一/人物二/时,9,0
104,人物一/妹妹/人物二,9,0
105,人物一/没有/人物二,9,0
106,人物一/生于/人物二,9,0
107,人物二/人物/人物一,9,0
108,人物二/人物一/一个,9,0
109,人物二/人物一/出,9,0
110,人物二/人物一/子,9,0
111,人物二/人物一/没有,9,0
112,人物二/人物一/王,9,0
113,人物二/人物一/郑渊洁,9,0
114,人物二/时/人物一,9,0
115,岁/人物二/人物一,9,0
116,张果老/人物一/人物二/曹国舅,9,0
117,简介/人物二/人物一,9,0
118,铁拐李/汉/人物一/人物二,9,0
119,铁拐李/汉/钟离/人物一/人物二,9,0
120,铁拐李/钟离/人物一/人物二,9,0
121,八仙/铁拐李/人物一/人物二,8,0
122,学生/人物一/人物二,8,0
123,年/人物二/弟子/人物一,8,0
124,弟子/人物二/人物一,8,0
125,相声/人物二/人物一,8,0
126,著名/人物二/人物一,8,0
