,rule_id,rule,frequence,label
614,614,人物/生平/人物二/人物一,12,0
615,615,人物一/人物二/唱歌/没有,12,0
616,616,人物一/人物二/唱歌/没有/人物二,12,0
617,617,人物一/人物二/唱歌/没有/人物二/告辞,12,0
618,618,人物一/人物二/唱歌/没有/告辞,12,0
619,619,人物一/人物二/学习/唱歌/没有,12,0
620,620,人物一/人物二/学习/唱歌/没有/人物二,12,0
621,621,人物一/人物二/学习/唱歌/没有/告辞,12,0
622,622,人物一/人物二/学习/没有,12,0
623,623,人物一/人物二/学习/没有/人物二,12,0
624,624,人物一/人物二/学习/没有/人物二/告辞,12,0
625,625,人物一/人物二/学习/没有/告辞,12,0
626,626,人物一/人物二/已经,12,0
627,627,人物一/人物二/弟,12,0
628,628,人物一/人物二/没有/人物二/告辞,12,0
629,629,人物一/人物二/没有/告辞,12,0
630,630,人物一/介绍/人物二,12,0
631,631,人物一/何仙姑/人物二/曹国舅,12,0
632,632,人物一/唱歌/没有/人物二,12,0
633,633,人物一/唱歌/没有/人物二/告辞,12,0
634,634,人物一/子路/鲁国/人物二,12,0
635,635,人物一/字/子路/鲁国/人物二,12,0
636,636,人物一/字/鲁国/人物二,12,0
637,637,人物一/学习/唱歌/没有/人物二,12,0
638,638,人物一/学习/唱歌/没有/人物二/告辞,12,0
639,639,人物一/学习/没有/人物二,12,0
640,640,人物一/学习/没有/人物二/告辞,12,0
641,641,人物一/岁/人物二,12,0
642,642,人物一/年/人物一/人物二,12,0
643,643,人物一/年/人物二/为师,12,0
644,644,人物一/年/年/人物二,12,0
645,645,人物一/年/拜/人物二/为师,12,0
646,646,人物一/李斯/人物二,12,0
647,647,人物一/没有/人物二/告辞,12,0
648,648,人物一/讴/人物二,12,0
649,649,人物二/人物一/一同,12,0
650,650,人物二/人物一/为徒,12,0
651,651,人物二/人物一/人物,12,0
652,652,人物二/人物一/作品,12,0
653,653,人物二/人物一/合称,12,0
654,654,人物二/人物一/哥哥,12,0
655,655,人物二/人物一/师父,12,0
656,656,人物二/人物一/日本,12,0
657,657,人物二/人物一/演员,12,0
658,658,人物二/人物一/童话,12,0
659,659,人物二/人物一/舒克,12,0
660,660,人物二/人物一/舒克/贝塔,12,0
661,661,人物二/人物一/贝塔,12,0
662,662,人物二/人物一/贰,12,0
663,663,人物二/介绍/人物一,12,0
664,664,人物二/孟子/人物一,12,0
665,665,人物二/岁/人物一,12,0
666,666,人物二/月/人物一,12,0
667,667,人物二/王和/人物一,12,0
668,668,人物二/题/人物一,12,0
669,669,八仙/人物一/人物二/蓝采和,12,0
670,670,八仙/汉/张果老/蓝采和/人物一/人物二,12,0
671,671,八仙/钟离/张果老/蓝采和/人物一/人物二,12,0
672,672,历史/人物一/人物二,12,0
673,673,合作/人物二/人物一,12,0
674,674,姐姐/人物二/人物一,12,0
675,675,子路/人物二/人物一,12,0
681,681,明/二取/人物一/人物二,12,0
682,682,明/二取/人物一/李逵/人物二,12,0
683,683,明/二取/人物一/李逵/独劈/人物二,12,0
684,684,明/二取/人物一/独劈/人物二,12,0
744,744,水浒/二取/人物一/人物二,12,0
745,745,水浒/二取/人物一/李逵/人物二,12,0
746,746,水浒/二取/人物一/李逵/独劈/人物二,12,0
747,747,水浒/二取/人物一/独劈/人物二,12,0
748,748,水浒/人物一/李逵/人物二,12,0
749,749,水浒/人物一/李逵/独劈/人物二,12,0
750,750,水浒/人物一/独劈/人物二,12,0
751,751,水浒/戴宗/二取/人物一/人物二,12,0
752,752,水浒/戴宗/二取/人物一/李逵/人物二,12,0
753,753,水浒/戴宗/二取/人物一/独劈/人物二,12,0
754,754,水浒/戴宗/人物一/李逵/人物二,12,0
755,755,水浒/戴宗/人物一/李逵/独劈/人物二,12,0
756,756,水浒/戴宗/人物一/独劈/人物二,12,0
757,757,水浒/第五十三回/二取/人物一/人物二,12,0
758,758,水浒/第五十三回/二取/人物一/李逵/人物二,12,0
759,759,水浒/第五十三回/二取/人物一/独劈/人物二,12,0
760,760,水浒/第五十三回/人物一/人物二,12,0
761,761,水浒/第五十三回/人物一/李逵/人物二,12,0
762,762,水浒/第五十三回/人物一/李逵/独劈/人物二,12,0
763,763,水浒/第五十三回/人物一/独劈/人物二,12,0
764,764,水浒/第五十三回/戴宗/二取/人物一/人物二,12,0
765,765,水浒/第五十三回/戴宗/人物一/人物二,12,0
766,766,水浒/第五十三回/戴宗/人物一/李逵/人物二,12,0
767,767,水浒/第五十三回/戴宗/人物一/独劈/人物二,12,0
772,772,生平/人物二/人物一,12,0
774,774,第五十三回/人物一/李逵/独劈/人物二,12,0
775,775,第五十三回/人物一/独劈/人物二,12,0
776,776,第五十三回/戴宗/二取/人物一/人物二,12,0
777,777,第五十三回/戴宗/二取/人物一/李逵/人物二,12,0
778,778,第五十三回/戴宗/二取/人物一/独劈/人物二,12,0
779,779,第五十三回/戴宗/人物一/李逵/独劈/人物二,12,0
780,780,第五十三回/戴宗/人物一/独劈/人物二,12,0
