rule_id,rule,frequence,label
0,人物二/弟子/人物一,62,0
1,年/人物二/人物一,62,0
2,年/人物一/人物二,43,0
3,人物一/人物二/弟子,38,0
4,中/人物二/人物一,35,0
5,人物二/说/人物一,32,0
6,人物一/年/人物二,26,0
7,中/人物一/人物二,24,0
8,人物/人物一/人物二,24,0
9,人物/人物二/人物一,24,0
10,人物一/人物/人物二,24,0
11,人物一/人物二/说,21,0
12,人物二/人物一/年,21,0
13,月/人物二/人物一,21,0
14,人物一/人物二/中,20,0
15,人物二/妹妹/人物一,19,0
16,人物二/弟弟/人物一,19,0
17,人物一/中/人物二,18,0
18,月/人物一/人物二,18,0
19,人物一/人物二/学生,17,0
20,人物一/人物二/年,17,0
21,人物一/人物二/徒弟,17,0
22,八仙/人物一/人物二,17,0
23,人物一/人物二/为师,16,0
24,人物一/人物二/得意,16,0
25,人物一/拜/人物二,16,0
26,人物二/中/人物一,16,0
27,人物二/人物一/妹妹,16,0
28,人物二/人物一/说,16,0
29,人物二/时/人物一,16,0
30,张果老/人物一/人物二,16,0
31,中国/人物二/人物一,15,0
32,人物一/人物二/一起,15,0
33,人物一/人物二/成为,15,0
34,人物一/拜/人物二/为师,15,0
35,人物二/写给/人物一,15,0
36,人物二/学生/人物一,15,0
37,人物二/徒弟/人物一,15,0
38,年/月/人物二/人物一,15,0
39,人物一/人物二/兄弟,14,0
40,人物一/人物二/曹国舅,14,0
41,人物一/人物二/老师,14,0
42,人物二/哥哥/人物一,14,0
43,人物二/年/人物一,14,0
44,年/月/人物一/人物二,14,0
45,著名/人物二/人物一,14,0
46,人物一/人物二/学习,13,0
47,人物一/人物二/得意/弟子,13,0
48,人物一/没有/人物二,13,0
49,人物二/人物一/家书,13,0
50,人物二/人物一/王姬,13,0
51,人物二/写给/人物一/家书,13,0
52,人物二/王姬/人物一,13,0
53,人物二/王姬/人物一/王姬,13,0
54,八仙/张果老/人物一/人物二,13,0
55,汉/人物一/人物二,13,0
56,钟离/人物一/人物二,13,0
57,人物一/人物二/先生,12,0
58,人物一/人物二/时,12,0
59,人物一/人物二/没有,12,0
60,人物二/人物一/中,12,0
61,人物二/人物一/时,12,0
62,八仙/人物一/人物二/曹国舅,12,0
63,日/人物二/人物一,12,0
64,时/人物二/人物一,12,0
65,相声/人物一/人物二,12,0
66,铁拐李/人物一/人物二,12,0
67,人物一/人物/人物一/人物二,11,0
68,人物一/人物二/哥哥,11,0
69,人物一/哥哥/人物二,11,0
70,人物一/子路/人物二,11,0
71,人物一/学/人物二,11,0
72,人物一/弟弟/人物二,11,0
73,人物一/演员/人物二,11,0
74,人物二/人物一/兄弟,11,0
75,人物二/人物一/子贡,11,0
76,人物二/人物一/故事,11,0
77,人物二/写给/四弟/人物一,11,0
78,人物二/写给/四弟/人物一/家书,11,0
79,人物二/四弟/人物一,11,0
80,人物二/四弟/人物一/家书,11,0
81,八仙/张果老/人物一/人物二/曹国舅,11,0
82,八仙/铁拐李/人物一/人物二,11,0
83,张果老/人物一/人物二/曹国舅,11,0
84,月/日/人物二/人物一,11,0
85,汉/钟离/人物一/人物二,11,0
86,人物一/妹妹/人物二,10,0
87,人物一/字/人物二,10,0
88,人物一/说/人物二,10,0
89,人物二/人物一/一起,10,0
90,人物二/人物一/好学,10,0
91,人物二/人物一/弟子,10,0
92,人物二/人物一/张,10,0
93,人物二/人物一/老师,10,0
94,人物二/昌/人物一,10,0
95,人物二/昌/人物一/王姬,10,0
96,人物二/王姬/昌/人物一,10,0
97,人物二/王姬/昌/人物一/王姬,10,0
98,八仙/钟离/人物一/人物二,10,0
99,时/人物一/人物二,10,0
100,演员/人物二/人物一,10,0
101,电视剧/人物二/人物一,10,0
102,人物一/蓝采和/人物二,9,0
103,人物一/饰/人物二,9,0
104,人物二/一个/人物一,9,0
105,人物二/人物一/中国,9,0
106,人物二/人物一/主演,9,0
107,人物二/人物一/便,9,0
108,人物二/人物一/参,9,0
109,人物二/人物一/子路,9,0
110,人物二/人物一/学生,9,0
111,人物二/人物一/弟弟,9,0
112,人物二/人物一/成为,9,0
113,人物二/同治/人物一,9,0
114,人物二/女儿/人物一,9,0
115,人物二/得意/人物一,9,0
116,人物二/沈阳/人物一,9,0
117,何仙姑/人物一/人物二,9,0
118,八仙/汉/人物一/人物二,9,0
119,八仙/汉/钟离/人物一/人物二,9,0
120,后来/人物二/人物一,9,0
121,日/人物一/人物二,9,0
122,月/日/人物一/人物二,9,0
123,相声/人物一/人物二/已故,9,0
124,钟离/张果老/人物一/人物二,9,0
